
Profile Time: 00:00:00
Profile Date: 11/06/2019
Profile Location: jlwhiteoak Serial no: : 17E101478, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
11/06/19 00:00:13 18.01   0.15   0.07   0.069  7.20     5.9  12.8   8.31
11/06/19 00:00:02 18.01   0.15   0.07   0.070  7.20     5.5  14.5   8.32
11/06/19 00:00:03 18.01   0.15   0.07   0.070  7.20     5.5  14.2   8.32
11/06/19 00:00:04 18.01   0.15   0.07   0.070  7.20     5.6  13.9   8.32
11/06/19 00:00:05 18.01   0.15   0.07   0.070  7.20     5.6  13.7   8.32
11/06/19 00:00:06 18.01   0.15   0.07   0.070  7.20     5.6  13.5   8.31
11/06/19 00:00:09 18.01   0.15   0.07   0.070  7.20     5.8  13.0   8.31
11/06/19 00:00:10 18.01   0.15   0.07   0.070  7.20     5.8  12.9   8.31
11/06/19 00:00:12 18.01   0.15   0.07   0.070  7.20     5.9  12.9   8.32
11/06/19 00:00:14 18.01   0.15   0.07   0.070  7.20     5.9  12.8   8.31
11/06/19 00:00:15 18.01   0.15   0.07   0.070  7.20     6.0  12.8   8.31
11/06/19 00:00:07 18.01   0.15   0.07   0.071  7.20     5.7  13.3   8.32
11/06/19 00:00:08 18.01   0.15   0.07   0.071  7.20     5.7  13.1   8.32
11/06/19 00:00:11 18.01   0.15   0.07   0.071  7.20     5.8  12.9   8.31
11/06/19 00:00:16 18.01   0.15   0.07   0.075  7.20     6.0  12.8   8.31
11/06/19 00:00:17 18.01   0.15   0.07   0.090  7.20     6.0  12.8   8.31
11/06/19 00:00:18 18.01   0.15   0.07   0.112  7.20     6.1  12.8   8.31
11/06/19 00:00:19 18.01   0.15   0.07   0.132  7.20     6.1  12.8   8.31
11/06/19 00:00:20 18.01   0.15   0.07   0.149  7.20     6.1  12.7   8.31
11/06/19 00:00:21 18.01   0.15   0.07   0.169  7.20     6.1  12.7   8.31
11/06/19 00:00:22 18.02   0.15   0.07   0.191  7.20     6.1  12.6   8.31
11/06/19 00:00:23 18.02   0.15   0.07   0.212  7.20     6.1  12.6   8.31
11/06/19 00:00:24 18.02   0.15   0.07   0.230  7.20     6.0  12.6   8.31
11/06/19 00:00:25 18.02   0.15   0.07   0.249  7.20     6.0  12.5   8.31
11/06/19 00:00:26 18.02   0.15   0.07   0.268  7.20     5.9  12.5   8.31
11/06/19 00:00:27 18.02   0.15   0.07   0.292  7.20     5.9  12.5   8.31
11/06/19 00:00:28 18.02   0.15   0.07   0.311  7.19     5.9  12.4   8.30
11/06/19 00:00:29 18.02   0.15   0.07   0.330  7.19     5.8  12.4   8.30
11/06/19 00:00:30 18.02   0.15   0.07   0.349  7.19     5.8  12.4   8.30
11/06/19 00:00:31 18.03   0.15   0.07   0.372  7.19     5.8  12.4   8.30
11/06/19 00:00:32 18.03   0.15   0.07   0.391  7.19     5.8  12.4   8.30
11/06/19 00:00:33 18.03   0.15   0.07   0.409  7.19     5.8  12.4   8.30
11/06/19 00:00:34 18.03   0.15   0.07   0.428  7.19     5.8  12.4   8.30
11/06/19 00:00:35 18.03   0.15   0.07   0.450  7.19     5.8  12.4   8.30
11/06/19 00:00:36 18.03   0.15   0.07   0.469  7.19     5.8  12.4   8.30
11/06/19 00:00:37 18.03   0.15   0.07   0.487  7.19     5.9  12.5   8.29
