
Profile Time: 00:00:00
Profile Date: 09/04/2019
Profile Location: jlwhiteoak Serial no: : 17E101477, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
09/04/19 00:00:16 30.49    NaN    NaN   0.083  9.08     NaN  12.0  10.35
09/04/19 00:00:06 30.49    NaN    NaN   0.084  9.06     NaN  12.5  10.35
09/04/19 00:00:07 30.49    NaN    NaN   0.084  9.07     NaN  12.4  10.35
09/04/19 00:00:08 30.49    NaN    NaN   0.084  9.07     NaN  12.3  10.35
09/04/19 00:00:11 30.49    NaN    NaN   0.084  9.08     NaN  12.1  10.35
09/04/19 00:00:12 30.49    NaN    NaN   0.084  9.08     NaN  12.1  10.35
09/04/19 00:00:15 30.49    NaN    NaN   0.084  9.08     NaN  12.0  10.35
09/04/19 00:00:03 30.49    NaN    NaN   0.085  9.05     NaN  12.9  10.35
09/04/19 00:00:04 30.48    NaN    NaN   0.085  9.06     NaN  12.7  10.35
09/04/19 00:00:13 30.49    NaN    NaN   0.085  9.08     NaN  12.1  10.35
09/04/19 00:00:05 30.48    NaN    NaN   0.086  9.06     NaN  12.6  10.35
09/04/19 00:00:09 30.49    NaN    NaN   0.086  9.07     NaN  12.2  10.35
09/04/19 00:00:10 30.49    NaN    NaN   0.086  9.08     NaN  12.1  10.35
09/04/19 00:00:14 30.49    NaN    NaN   0.086  9.07     NaN  12.0  10.35
09/04/19 00:00:17 30.49    NaN    NaN   0.088  9.08     NaN  12.0  10.35
09/04/19 00:00:18 30.49    NaN    NaN   0.107  9.08     NaN  12.0  10.34
09/04/19 00:00:19 30.49    NaN    NaN   0.126  9.08     NaN  11.9  10.34
09/04/19 00:00:20 30.49    NaN    NaN   0.144  9.08     NaN  11.9  10.34
09/04/19 00:00:21 30.49    NaN    NaN   0.163  9.08     NaN  11.9  10.34
09/04/19 00:00:22 30.49    NaN    NaN   0.187  9.08     NaN  11.8  10.34
09/04/19 00:00:23 30.49    NaN    NaN   0.205  9.08     NaN  11.8  10.35
09/04/19 00:00:24 30.50    NaN    NaN   0.224  9.08     NaN  11.8  10.34
09/04/19 00:00:25 30.50    NaN    NaN   0.243  9.08     NaN  11.7  10.34
09/04/19 00:00:26 30.50    NaN    NaN   0.266  9.08     NaN  11.7  10.34
09/04/19 00:00:27 30.50    NaN    NaN   0.286  9.08     NaN  11.7  10.34
09/04/19 00:00:28 30.50    NaN    NaN   0.303  9.08     NaN  11.7  10.34
09/04/19 00:00:29 30.50    NaN    NaN   0.323  9.08     NaN  11.7  10.34
09/04/19 00:00:30 30.50    NaN    NaN   0.346  9.08     NaN  11.7  10.34
09/04/19 00:00:31 30.50    NaN    NaN   0.366  9.08     NaN  11.7  10.34
09/04/19 00:00:32 30.50    NaN    NaN   0.382  9.08     NaN  11.7  10.35
09/04/19 00:00:33 30.50    NaN    NaN   0.403  9.08     NaN  11.8  10.35
09/04/19 00:00:34 30.50    NaN    NaN   0.424  9.08     NaN  11.8  10.35
09/04/19 00:00:35 30.50    NaN    NaN   0.444  9.08     NaN  11.9  10.35
09/04/19 00:00:36 30.50    NaN    NaN   0.462  9.08     NaN  11.9  10.35
09/04/19 00:00:37 30.50    NaN    NaN   0.480  9.08     NaN  11.9  10.35
09/04/19 00:00:38 30.50    NaN    NaN   0.497  9.08     NaN  12.0  10.35
09/04/19 00:00:39 30.51    NaN    NaN   0.522  9.07     NaN  12.0  10.35
09/04/19 00:00:40 30.51    NaN    NaN   0.540  9.07     NaN  12.1  10.35
09/04/19 00:00:41 30.50    NaN    NaN   0.559  9.07     NaN  12.1  10.36
09/04/19 00:00:42 30.51    NaN    NaN   0.575  9.07     NaN  12.2  10.36
09/04/19 00:00:43 30.50    NaN    NaN   0.597  9.07     NaN  12.2  10.36
09/04/19 00:00:44 30.51    NaN    NaN   0.615  9.07     NaN  12.2  10.36
