
Profile Time: 00:00:00
Profile Date: 03/18/2018
Profile Location: jlwhiteoak Serial no: : 17E101478, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
03/18/18 00:00:00 10.37   0.20   0.10   0.054  8.07     6.1  23.4  11.47
03/18/18 00:00:03 10.37   0.20   0.10   0.061  8.07     6.1  23.0  11.47
03/18/18 00:00:05 10.37   0.20   0.10   0.061  8.07     6.2  22.8  11.47
03/18/18 00:00:08 10.37   0.20   0.10   0.062  8.07     6.2  22.8  11.47
03/18/18 00:00:10 10.37   0.20   0.10   0.062  8.07     6.2  22.9  11.47
03/18/18 00:00:04 10.37   0.20   0.10   0.063  8.07     6.2  22.9  11.47
03/18/18 00:00:09 10.37   0.20   0.10   0.067  8.07     6.2  22.8  11.47
03/18/18 00:00:01 10.37   0.20   0.10   0.068  8.07     6.1  23.3  11.47
03/18/18 00:00:02 10.37   0.20   0.10   0.068  8.07     6.1  23.1  11.47
03/18/18 00:00:11 10.37   0.20   0.10   0.068  8.07     6.2  22.9  11.47
03/18/18 00:00:07 10.37   0.20   0.10   0.074  8.07     6.2  22.7  11.47
03/18/18 00:00:06 10.37   0.20   0.10   0.075  8.07     6.2  22.8  11.47
03/18/18 00:00:12 10.37   0.20   0.10   0.078  8.07     6.2  23.0  11.47
03/18/18 00:00:13 10.37   0.20   0.10   0.078  8.07     6.2  23.1  11.47
03/18/18 00:00:14 10.37   0.20   0.10   0.078  8.07     6.2  23.3  11.47
03/18/18 00:00:15 10.37   0.20   0.10   0.088  8.07     6.2  23.4  11.47
03/18/18 00:00:16 10.37   0.20   0.10   0.110  8.07     6.2  23.5  11.47
03/18/18 00:00:17 10.37   0.20   0.10   0.128  8.07     6.1  23.6  11.47
03/18/18 00:00:18 10.37   0.20   0.10   0.153  8.07     6.1  23.7  11.47
03/18/18 00:00:19 10.37   0.20   0.10   0.170  8.07     6.1  23.7  11.47
03/18/18 00:00:20 10.37   0.20   0.10   0.185  8.07     6.1  23.8  11.47
03/18/18 00:00:21 10.37   0.20   0.10   0.208  8.07     6.1  23.8  11.47
03/18/18 00:00:22 10.37   0.20   0.10   0.227  8.07     6.1  23.8  11.47
03/18/18 00:00:23 10.37   0.20   0.10   0.241  8.07     6.1  23.8  11.47
03/18/18 00:00:24 10.37   0.20   0.10   0.258  8.07     6.1  23.8  11.47
03/18/18 00:00:25 10.37   0.20   0.10   0.280  8.07     6.1  23.7  11.47
03/18/18 00:00:26 10.37   0.20   0.10   0.295  8.07     6.1  23.7  11.47
03/18/18 00:00:27 10.37   0.20   0.10   0.313  8.07     6.1  23.6  11.47
03/18/18 00:00:28 10.37   0.20   0.10   0.335  8.07     6.1  23.5  11.47
03/18/18 00:00:29 10.37   0.20   0.10   0.353  8.07     6.1  23.5  11.47
03/18/18 00:00:30 10.37   0.20   0.10   0.365  8.07     6.1  23.4  11.47
03/18/18 00:00:31 10.37   0.20   0.10   0.379  8.07     6.2  23.4  11.47
03/18/18 00:00:32 10.37   0.20   0.10   0.392  8.07     6.2  23.4  11.47
03/18/18 00:00:33 10.37   0.20   0.10   0.409  8.07     6.2  23.3  11.47
03/18/18 00:00:34 10.37   0.20   0.10   0.429  8.07     6.2  23.4  11.47
03/18/18 00:00:35 10.37   0.20   0.10   0.437  8.07     6.2  23.4  11.47
03/18/18 00:00:36 10.37   0.20   0.10   0.452  8.07     6.2  23.4  11.47
03/18/18 00:00:37 10.37   0.20   0.10   0.471  8.07     6.2  23.4  11.47
03/18/18 00:00:38 10.37   0.20   0.10   0.490  8.07     6.2  23.5  11.47
03/18/18 00:00:39 10.37   0.20   0.10   0.508  8.07     6.2  23.5  11.47
03/18/18 00:00:40 10.37   0.20   0.10   0.526  8.07     6.2  23.6  11.48
03/18/18 00:00:41 10.37   0.20   0.10   0.547  8.07     6.2  23.6  11.48
