
Profile Time: 13:18:37
Profile Date: 02/25/2020
Profile Location: jlwhiteoak Serial no: : 17E101477, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/25/20 13:18:38 10.36    NaN    NaN   0.093  7.20    15.4  22.8  11.33
02/25/20 13:18:42 10.37    NaN    NaN   0.093  7.20    14.2  22.6  11.34
02/25/20 13:18:51 10.36    NaN    NaN   0.093  7.22    13.0  21.9  11.37
02/25/20 13:18:37 10.36    NaN    NaN   0.094  7.19    15.8  22.9  11.32
02/25/20 13:18:43 10.37    NaN    NaN   0.094  7.20    13.9  22.5  11.34
02/25/20 13:18:45 10.36    NaN    NaN   0.094  7.21    13.4  22.3  11.35
02/25/20 13:18:46 10.36    NaN    NaN   0.094  7.21    13.3  22.3  11.35
02/25/20 13:18:47 10.36    NaN    NaN   0.094  7.21    13.2  22.2  11.36
02/25/20 13:18:40 10.36    NaN    NaN   0.095  7.20    15.0  22.7  11.34
02/25/20 13:18:48 10.36    NaN    NaN   0.095  7.21    13.1  22.1  11.36
02/25/20 13:18:49 10.36    NaN    NaN   0.095  7.22    13.0  22.0  11.36
02/25/20 13:18:50 10.36    NaN    NaN   0.095  7.22    13.0  22.0  11.36
02/25/20 13:18:52 10.36    NaN    NaN   0.095  7.23    13.0  21.8  11.37
02/25/20 13:18:41 10.36    NaN    NaN   0.096  7.20    14.6  22.6  11.34
02/25/20 13:18:44 10.36    NaN    NaN   0.097  7.21    13.7  22.4  11.35
02/25/20 13:18:53 10.36    NaN    NaN   0.104  7.23    13.0  21.8  11.37
02/25/20 13:18:54 10.36    NaN    NaN   0.120  7.23    13.0  21.8  11.37
02/25/20 13:18:55 10.36    NaN    NaN   0.143  7.23    13.0  21.7  11.37
02/25/20 13:18:56 10.36    NaN    NaN   0.162  7.23    13.0  21.7  11.38
02/25/20 13:18:57 10.36    NaN    NaN   0.182  7.23    13.0  21.7  11.38
02/25/20 13:18:58 10.35    NaN    NaN   0.200  7.23    13.0  21.8  11.38
02/25/20 13:18:59 10.35    NaN    NaN   0.223  7.23    13.0  21.8  11.38
02/25/20 13:19:00 10.35    NaN    NaN   0.240  7.23    13.0  21.9  11.38
02/25/20 13:19:01 10.35    NaN    NaN   0.258  7.23    13.0  22.0  11.38
02/25/20 13:19:02 10.35    NaN    NaN   0.276  7.23    13.0  22.1  11.38
02/25/20 13:19:03 10.35    NaN    NaN   0.298  7.23    13.0  22.2  11.38
02/25/20 13:19:04 10.35    NaN    NaN   0.315  7.23    13.0  22.4  11.38
02/25/20 13:19:05 10.35    NaN    NaN   0.335  7.23    13.0  22.5  11.38
02/25/20 13:19:06 10.35    NaN    NaN   0.351  7.23    13.0  22.6  11.38
02/25/20 13:19:07 10.35    NaN    NaN   0.372  7.23    13.0  22.7  11.38
02/25/20 13:19:08 10.34    NaN    NaN   0.389  7.23    13.0  22.8  11.37
02/25/20 13:19:09 10.34    NaN    NaN   0.408  7.23    13.0  22.9  11.38
02/25/20 13:19:10 10.34    NaN    NaN   0.426  7.24    13.0  23.0  11.39
02/25/20 13:19:11 10.33    NaN    NaN   0.445  7.24    13.0  23.0  11.39
02/25/20 13:19:12 10.33    NaN    NaN   0.462  7.24    12.9  23.1  11.39
02/25/20 13:19:13 10.33    NaN    NaN   0.480  7.25    12.9  23.1  11.40
02/25/20 13:19:14 10.33    NaN    NaN   0.495  7.25    12.9  23.2  11.39
02/25/20 13:19:15 10.33    NaN    NaN   0.512  7.25    12.8  23.2  11.39
02/25/20 13:19:16 10.33    NaN    NaN   0.534  7.25    12.8  23.2  11.39
02/25/20 13:19:17 10.33    NaN    NaN   0.551  7.24    12.8  23.3  11.38
02/25/20 13:19:18 10.33    NaN    NaN   0.569  7.25    12.7  23.4  11.38
02/25/20 13:19:19 10.32    NaN    NaN   0.586  7.25    12.7  23.4  11.38
02/25/20 13:19:20 10.32    NaN    NaN   0.609  7.25    12.7  23.5  11.38
02/25/20 13:19:21 10.32    NaN    NaN   0.627  7.25    12.7  23.6  11.38
02/25/20 13:19:22 10.31    NaN    NaN   0.646  7.25    12.6  23.6  11.41
02/25/20 13:19:23 10.31    NaN    NaN   0.665  7.25    12.6  23.7  11.39
02/25/20 13:19:24 10.31    NaN    NaN   0.686  7.25    12.6  23.8  11.39
02/25/20 13:19:25 10.30    NaN    NaN   0.704  7.25    12.6  23.9  11.39
02/25/20 13:19:26 10.30    NaN    NaN   0.723  7.25    12.6  24.0  11.39
02/25/20 13:19:27 10.30    NaN    NaN   0.743  7.25    12.6  24.1  11.39
02/25/20 13:19:28 10.30    NaN    NaN   0.765  7.25    12.6  24.2  11.39
02/25/20 13:19:29 10.30    NaN    NaN   0.784  7.25    12.6  24.3  11.38
02/25/20 13:19:30 10.30    NaN    NaN   0.802  7.25    12.6  24.4  11.38
02/25/20 13:19:31 10.30    NaN    NaN   0.821  7.25    12.7  24.6  11.38
02/25/20 13:19:32 10.29    NaN    NaN   0.841  7.25    12.7  24.7  11.38
02/25/20 13:19:33 10.29    NaN    NaN   0.860  7.25    12.7  24.7  11.37
02/25/20 13:19:34 10.28    NaN    NaN   0.880  7.25    12.7  24.8  11.37
02/25/20 13:19:35 10.28    NaN    NaN   0.898  7.25    12.7  24.9  11.37
02/25/20 13:19:36 10.27    NaN    NaN   0.916  7.26    12.8  25.0  11.38
02/25/20 13:19:37 10.26    NaN    NaN   0.939  7.26    12.8  25.0  11.38
02/25/20 13:19:38 10.25    NaN    NaN   0.959  7.26    12.8  25.1  11.38
02/25/20 13:19:39 10.25    NaN    NaN   0.976  7.26    12.8  25.1  11.39
02/25/20 13:19:40 10.25    NaN    NaN   0.995  7.26    12.8  25.1  11.39
02/25/20 13:19:41 10.24    NaN    NaN   1.019  7.27    12.8  25.1  11.39
02/25/20 13:19:42 10.24    NaN    NaN   1.038  7.27    12.9  25.1  11.39
02/25/20 13:19:43 10.23    NaN    NaN   1.056  7.27    12.9  25.1  11.39
02/25/20 13:19:44 10.22    NaN    NaN   1.078  7.27    12.9  25.0  11.39
02/25/20 13:19:45 10.21    NaN    NaN   1.096  7.26    12.9  24.9  11.39
02/25/20 13:19:46 10.21    NaN    NaN   1.113  7.27    12.8  24.9  11.38
02/25/20 13:19:47 10.21    NaN    NaN   1.132  7.27    12.8  24.8  11.39
02/25/20 13:19:48 10.21    NaN    NaN   1.152  7.27    12.8  24.7  11.39
02/25/20 13:19:49 10.20    NaN    NaN   1.173  7.27    12.8  24.6  11.39
02/25/20 13:19:50 10.20    NaN    NaN   1.190  7.26    12.8  24.5  11.38
02/25/20 13:19:51 10.19    NaN    NaN   1.209  7.26    12.8  24.4  11.38
02/25/20 13:19:52 10.19    NaN    NaN   1.227  7.26    12.8  24.4  11.37
02/25/20 13:19:53 10.18    NaN    NaN   1.249  7.26    12.7  24.3  11.37
02/25/20 13:19:54 10.18    NaN    NaN   1.268  7.26    12.7  24.3  11.37
02/25/20 13:19:55 10.17    NaN    NaN   1.285  7.26    12.8  24.3  11.37
02/25/20 13:19:56 10.17    NaN    NaN   1.303  7.26    12.8  24.3  11.36
02/25/20 13:19:57 10.16    NaN    NaN   1.325  7.26    12.8  24.4  11.35
02/25/20 13:19:58 10.16    NaN    NaN   1.344  7.26    12.8  24.4  11.35
02/25/20 13:19:59 10.15    NaN    NaN   1.365  7.26    12.8  24.5  11.34
02/25/20 13:20:00 10.14    NaN    NaN   1.387  7.26    12.9  24.7  11.34
02/25/20 13:20:01 10.14    NaN    NaN   1.402  7.26    12.9  24.8  11.33
02/25/20 13:20:02 10.13    NaN    NaN   1.420  7.25    12.9  25.0  11.33
02/25/20 13:20:03 10.13    NaN    NaN   1.439  7.27    13.0  25.1  11.33
02/25/20 13:20:04 10.13    NaN    NaN   1.458  7.32    13.0  25.3  11.34
02/25/20 13:20:05 10.13    NaN    NaN   1.481  7.31    13.0  25.4  11.32
02/25/20 13:20:06 10.13    NaN    NaN   1.501  7.28    13.0  25.6  11.32
02/25/20 13:20:07 10.13    NaN    NaN   1.518  7.27    13.0  25.7  11.31
02/25/20 13:20:08 10.14    NaN    NaN   1.534  7.26    13.0  25.8  11.29
02/25/20 13:20:09 10.14    NaN    NaN   1.554  7.25    13.0  25.8  11.29
02/25/20 13:20:10 10.14    NaN    NaN   1.578  7.25    13.0  25.8  11.30
02/25/20 13:20:11 10.14    NaN    NaN   1.596  7.27    13.0  25.8  11.30
02/25/20 13:20:12 10.15    NaN    NaN   1.610  7.27    13.0  25.8  11.29
02/25/20 13:20:13 10.15    NaN    NaN   1.636  7.27    12.9  25.7  11.29
02/25/20 13:20:14 10.15    NaN    NaN   1.656  7.27    12.9  25.6  11.29
02/25/20 13:20:15 10.14    NaN    NaN   1.674  7.27    12.9  25.5  11.28
02/25/20 13:20:16 10.13    NaN    NaN   1.690  7.27    12.8  25.4  11.28
02/25/20 13:20:17 10.13    NaN    NaN   1.717  7.27    12.8  25.3  11.28
02/25/20 13:20:18 10.13    NaN    NaN   1.734  7.27    12.8  25.2  11.28
02/25/20 13:20:19 10.13    NaN    NaN   1.753  7.28    12.8  25.1  11.28
02/25/20 13:20:20 10.13    NaN    NaN   1.771  7.28    12.7  25.0  11.28
02/25/20 13:20:21 10.13    NaN    NaN   1.793  7.28    12.7  25.0  11.28
02/25/20 13:20:22 10.13    NaN    NaN   1.811  7.28    12.7  25.0  11.27
02/25/20 13:20:23 10.12    NaN    NaN   1.828  7.27    12.7  24.9  11.27
02/25/20 13:20:24 10.12    NaN    NaN   1.846  7.27    12.7  24.9  11.27
02/25/20 13:20:25 10.12    NaN    NaN   1.867  7.27    12.7  24.9  11.28
02/25/20 13:20:26 10.12    NaN    NaN   1.887  7.27    12.7  24.9  11.28
02/25/20 13:20:27 10.12    NaN    NaN   1.905  7.27    12.7  24.8  11.28
02/25/20 13:20:28 10.12    NaN    NaN   1.924  7.27    12.8  24.7  11.27
02/25/20 13:20:29 10.11    NaN    NaN   1.947  7.27    12.8  24.6  11.27
02/25/20 13:20:30 10.11    NaN    NaN   1.966  7.27    12.8  24.5  11.27
02/25/20 13:20:31 10.11    NaN    NaN   1.984  7.27    12.8  24.3  11.27
02/25/20 13:20:32 10.11    NaN    NaN   2.003  7.27    12.8  24.1  11.27
02/25/20 13:20:33 10.11    NaN    NaN   2.025  7.28    12.8  23.9  11.27
02/25/20 13:20:34 10.11    NaN    NaN   2.042  7.28    12.7  23.7  11.27
02/25/20 13:20:35 10.12    NaN    NaN   2.061  7.28    12.7  23.5  11.28
02/25/20 13:20:36 10.11    NaN    NaN   2.081  7.28    12.7  23.2  11.27
02/25/20 13:20:37 10.09    NaN    NaN   2.103  7.28    12.6  23.0  11.27
02/25/20 13:20:38 10.06    NaN    NaN   2.126  7.27    12.6  22.9  11.28
02/25/20 13:20:39 10.04    NaN    NaN   2.146  7.27    12.5  22.7  11.29
02/25/20 13:20:40 10.02    NaN    NaN   2.164  7.27    12.4  22.6  11.28
02/25/20 13:20:41 10.00    NaN    NaN   2.187  7.27    12.3  22.5  11.28
02/25/20 13:20:42  9.99    NaN    NaN   2.205  7.26    12.3  22.5  11.28
02/25/20 13:20:43  9.98    NaN    NaN   2.227  7.26    12.2  22.4  11.27
02/25/20 13:20:44  9.96    NaN    NaN   2.247  7.27    12.1  22.4  11.27
02/25/20 13:20:45  9.95    NaN    NaN   2.270  7.27    12.1  22.4  11.27
02/25/20 13:20:46  9.94    NaN    NaN   2.290  7.27    12.0  22.4  11.27
02/25/20 13:20:47  9.94    NaN    NaN   2.310  7.27    12.0  22.3  11.26
02/25/20 13:20:48  9.93    NaN    NaN   2.331  7.27    12.0  22.3  11.25
02/25/20 13:20:49  9.93    NaN    NaN   2.349  7.26    12.0  22.2  11.25
02/25/20 13:20:50  9.92    NaN    NaN   2.373  7.26    12.0  22.1  11.24
02/25/20 13:20:51  9.90    NaN    NaN   2.392  7.26    12.0  21.9  11.25
02/25/20 13:20:52  9.90    NaN    NaN   2.411  7.25    12.0  21.8  11.23
02/25/20 13:20:53  9.89    NaN    NaN   2.433  7.25    12.0  21.7  11.23
02/25/20 13:20:54  9.89    NaN    NaN   2.453  7.26    12.1  21.6  11.22
02/25/20 13:20:55  9.88    NaN    NaN   2.476  7.26    12.1  21.5  11.21
02/25/20 13:20:56  9.87    NaN    NaN   2.496  7.26    12.2  21.4  11.20
02/25/20 13:20:57  9.86    NaN    NaN   2.512  7.25    12.2  21.3  11.19
02/25/20 13:20:58  9.86    NaN    NaN   2.535  7.24    12.2  21.3  11.18
02/25/20 13:20:59  9.86    NaN    NaN   2.555  7.23    12.3  21.3  11.17
02/25/20 13:21:00  9.86    NaN    NaN   2.573  7.23    12.3  21.3  11.17
02/25/20 13:21:01  9.86    NaN    NaN   2.592  7.24    12.3  21.4  11.16
02/25/20 13:21:02  9.85    NaN    NaN   2.614  7.23    12.3  21.4  11.14
02/25/20 13:21:03  9.85    NaN    NaN   2.635  7.23    12.3  21.5  11.13
02/25/20 13:21:04  9.84    NaN    NaN   2.658  7.23    12.3  21.5  11.12
02/25/20 13:21:05  9.84    NaN    NaN   2.676  7.23    12.3  21.6  11.11
02/25/20 13:21:06  9.84    NaN    NaN   2.701  7.23    12.2  21.6  11.11
02/25/20 13:21:07  9.84    NaN    NaN   2.721  7.23    12.2  21.6  11.10
02/25/20 13:21:08  9.84    NaN    NaN   2.740  7.23    12.2  21.6  11.09
02/25/20 13:21:09  9.84    NaN    NaN   2.759  7.22    12.2  21.6  11.09
02/25/20 13:21:10  9.84    NaN    NaN   2.780  7.22    12.2  21.5  11.08
02/25/20 13:21:11  9.83    NaN    NaN   2.798  7.22    12.2  21.5  11.07
02/25/20 13:21:12  9.83    NaN    NaN   2.818  7.22    12.3  21.5  11.06
02/25/20 13:21:13  9.83    NaN    NaN   2.835  7.21    12.3  21.5  11.04
02/25/20 13:21:14  9.82    NaN    NaN   2.852  7.21    12.4  21.6  11.05
02/25/20 13:21:15  9.82    NaN    NaN   2.858  7.21    12.4  21.7  11.03
02/25/20 13:21:16  9.82    NaN    NaN   2.877  7.22    12.5  21.8  11.02
02/25/20 13:21:17  9.82    NaN    NaN   2.894  7.22    12.6  21.9  11.02
02/25/20 13:21:18  9.82    NaN    NaN   2.915  7.22    12.7  22.1  11.01
02/25/20 13:21:19  9.82    NaN    NaN   2.935  7.22    12.8  22.3  11.00
02/25/20 13:21:20  9.82    NaN    NaN   2.958  7.22    12.9  22.6  10.99
02/25/20 13:21:21  9.82    NaN    NaN   2.977  7.21    13.0  22.8  10.98
02/25/20 13:21:22  9.82    NaN    NaN   2.993  7.21    13.1  23.0  10.97
02/25/20 13:21:23  9.82    NaN    NaN   3.018  7.21    13.1  23.2  10.96
02/25/20 13:21:24  9.82    NaN    NaN   3.033  7.21    13.1  23.4  10.95
02/25/20 13:21:25  9.82    NaN    NaN   3.054  7.21    13.1  23.5  10.94
02/25/20 13:21:26  9.82    NaN    NaN   3.071  7.21    13.0  23.6  10.93
02/25/20 13:21:27  9.82    NaN    NaN   3.094  7.21    13.0  23.6  10.93
02/25/20 13:21:28  9.82    NaN    NaN   3.113  7.21    12.9  23.6  10.92
02/25/20 13:21:29  9.82    NaN    NaN   3.134  7.20    12.8  23.5  10.91
02/25/20 13:21:30  9.82    NaN    NaN   3.151  7.20    12.7  23.4  10.91
02/25/20 13:21:31  9.82    NaN    NaN   3.178  7.20    12.6  23.2  10.90
02/25/20 13:21:32  9.82    NaN    NaN   3.195  7.20    12.5  23.1  10.90
02/25/20 13:21:33  9.82    NaN    NaN   3.217  7.20    12.4  23.0  10.90
02/25/20 13:21:34  9.81    NaN    NaN   3.237  7.20    12.3  22.9  10.89
02/25/20 13:21:35  9.81    NaN    NaN   3.260  7.20    12.3  22.8  10.88
02/25/20 13:21:36  9.81    NaN    NaN   3.280  7.19    12.2  22.7  10.88
02/25/20 13:21:37  9.81    NaN    NaN   3.299  7.19    12.2  22.7  10.88
02/25/20 13:21:38  9.81    NaN    NaN   3.319  7.20    12.2  22.7  10.87
02/25/20 13:21:39  9.81    NaN    NaN   3.343  7.19    12.2  22.8  10.88
02/25/20 13:21:40  9.81    NaN    NaN   3.360  7.20    12.2  22.9  10.87
02/25/20 13:21:41  9.81    NaN    NaN   3.382  7.20    12.2  23.0  10.86
02/25/20 13:21:42  9.81    NaN    NaN   3.396  7.19    12.2  23.2  10.86
02/25/20 13:21:43  9.81    NaN    NaN   3.417  7.18    12.3  23.4  10.85
02/25/20 13:21:44  9.81    NaN    NaN   3.437  7.18    12.3  23.6  10.86
02/25/20 13:21:45  9.81    NaN    NaN   3.457  7.19    12.4  23.8  10.85
02/25/20 13:21:46  9.81    NaN    NaN   3.476  7.19    12.4  24.0  10.85
02/25/20 13:21:47  9.81    NaN    NaN   3.494  7.19    12.5  24.1  10.84
02/25/20 13:21:48  9.81    NaN    NaN   3.515  7.19    12.5  24.3  10.84
02/25/20 13:21:49  9.81    NaN    NaN   3.535  7.19    12.6  24.4  10.84
02/25/20 13:21:50  9.81    NaN    NaN   3.551  7.19    12.6  24.5  10.84
02/25/20 13:21:51  9.81    NaN    NaN   3.572  7.19    12.7  24.5  10.83
02/25/20 13:21:52  9.81    NaN    NaN   3.592  7.19    12.7  24.5  10.83
02/25/20 13:21:53  9.81    NaN    NaN   3.613  7.19    12.7  24.5  10.82
02/25/20 13:21:54  9.81    NaN    NaN   3.629  7.19    12.8  24.5  10.82
02/25/20 13:21:55  9.81    NaN    NaN   3.648  7.19    12.8  24.4  10.82
02/25/20 13:21:56  9.81    NaN    NaN   3.672  7.19    12.8  24.3  10.81
02/25/20 13:21:57  9.81    NaN    NaN   3.690  7.19    12.9  24.1  10.81
02/25/20 13:21:58  9.81    NaN    NaN   3.712  7.19    12.9  24.0  10.81
02/25/20 13:21:59  9.81    NaN    NaN   3.730  7.18    12.9  23.8  10.80
02/25/20 13:22:00  9.81    NaN    NaN   3.754  7.18    12.9  23.6  10.80
02/25/20 13:22:01  9.81    NaN    NaN   3.774  7.18    12.9  23.5  10.80
02/25/20 13:22:02  9.81    NaN    NaN   3.792  7.18    12.9  23.3  10.80
02/25/20 13:22:03  9.81    NaN    NaN   3.814  7.18    12.9  23.1  10.80
02/25/20 13:22:04  9.81    NaN    NaN   3.837  7.18    12.9  23.0  10.80
02/25/20 13:22:05  9.81    NaN    NaN   3.859  7.18    12.8  22.8  10.79
02/25/20 13:22:06  9.81    NaN    NaN   3.879  7.18    12.8  22.7  10.79
02/25/20 13:22:07  9.81    NaN    NaN   3.899  7.19    12.7  22.6  10.79
02/25/20 13:22:08  9.81    NaN    NaN   3.918  7.19    12.7  22.6  10.79
02/25/20 13:22:09  9.81    NaN    NaN   3.940  7.19    12.6  22.5  10.79
02/25/20 13:22:10  9.81    NaN    NaN   3.963  7.19    12.6  22.5  10.79
02/25/20 13:22:11  9.81    NaN    NaN   3.980  7.19    12.5  22.5  10.78
02/25/20 13:22:12  9.81    NaN    NaN   4.001  7.19    12.4  22.6  10.79
02/25/20 13:22:13  9.80    NaN    NaN   4.023  7.19    12.3  22.6  10.79
02/25/20 13:22:14  9.80    NaN    NaN   4.045  7.21    12.3  22.7  10.80
02/25/20 13:22:15  9.80    NaN    NaN   4.064  7.20    12.2  22.8  10.80
02/25/20 13:22:16  9.80    NaN    NaN   4.088  7.18    12.2  22.9  10.78
02/25/20 13:22:17  9.80    NaN    NaN   4.108  7.18    12.2  23.1  10.78
02/25/20 13:22:18  9.80    NaN    NaN   4.127  7.18    12.1  23.2  10.77
02/25/20 13:22:19  9.80    NaN    NaN   4.150  7.18    12.1  23.3  10.77
02/25/20 13:22:20  9.80    NaN    NaN   4.169  7.18    12.1  23.4  10.77
02/25/20 13:22:21  9.80    NaN    NaN   4.194  7.19    12.1  23.5  10.77
02/25/20 13:22:22  9.80    NaN    NaN   4.216  7.19    12.1  23.5  10.77
02/25/20 13:22:23  9.80    NaN    NaN   4.233  7.19    12.1  23.5  10.76
02/25/20 13:22:24  9.80    NaN    NaN   4.257  7.19    12.1  23.5  10.76
02/25/20 13:22:25  9.80    NaN    NaN   4.280  7.19    12.1  23.5  10.76
02/25/20 13:22:26  9.80    NaN    NaN   4.302  7.18    12.1  23.4  10.75
02/25/20 13:22:27  9.79    NaN    NaN   4.321  7.18    12.1  23.3  10.75
02/25/20 13:22:28  9.79    NaN    NaN   4.343  7.17    12.1  23.2  10.74
02/25/20 13:22:29  9.79    NaN    NaN   4.365  7.17    12.1  23.1  10.74
02/25/20 13:22:30  9.79    NaN    NaN   4.387  7.17    12.1  22.9  10.75
02/25/20 13:22:31  9.79    NaN    NaN   4.408  7.18    12.2  22.8  10.74
02/25/20 13:22:32  9.79    NaN    NaN   4.428  7.18    12.2  22.7  10.74
02/25/20 13:22:33  9.79    NaN    NaN   4.452  7.18    12.2  22.5  10.73
02/25/20 13:22:34  9.79    NaN    NaN   4.472  7.17    12.2  22.5  10.72
02/25/20 13:22:35  9.79    NaN    NaN   4.494  7.17    12.2  22.4  10.72
02/25/20 13:22:36  9.79    NaN    NaN   4.513  7.18    12.3  22.3  10.72
02/25/20 13:22:37  9.79    NaN    NaN   4.536  7.18    12.3  22.3  10.71
02/25/20 13:22:38  9.79    NaN    NaN   4.557  7.17    12.4  22.3  10.70
02/25/20 13:22:39  9.79    NaN    NaN   4.580  7.17    12.4  22.4  10.70
02/25/20 13:22:40  9.79    NaN    NaN   4.599  7.17    12.5  22.4  10.70
02/25/20 13:22:41  9.79    NaN    NaN   4.620  7.17    12.6  22.5  10.70
02/25/20 13:22:42  9.79    NaN    NaN   4.643  7.17    12.6  22.5  10.69
02/25/20 13:22:43  9.79    NaN    NaN   4.664  7.16    12.7  22.6  10.69
02/25/20 13:22:44  9.79    NaN    NaN   4.684  7.17    12.7  22.6  10.69
02/25/20 13:22:45  9.79    NaN    NaN   4.704  7.16    12.8  22.7  10.68
02/25/20 13:22:46  9.79    NaN    NaN   4.730  7.16    12.8  22.7  10.68
02/25/20 13:22:47  9.79    NaN    NaN   4.750  7.16    12.9  22.7  10.67
02/25/20 13:22:48  9.78    NaN    NaN   4.770  7.17    12.9  22.8  10.67
02/25/20 13:22:49  9.78    NaN    NaN   4.791  7.17    12.9  22.8  10.67
02/25/20 13:22:50  9.78    NaN    NaN   4.817  7.16    12.9  22.8  10.66
02/25/20 13:22:51  9.78    NaN    NaN   4.834  7.16    13.0  22.8  10.66
02/25/20 13:22:52  9.78    NaN    NaN   4.858  7.16    13.0  22.8  10.66
02/25/20 13:22:53  9.78    NaN    NaN   4.874  7.16    13.1  22.8  10.66
02/25/20 13:22:54  9.78    NaN    NaN   4.900  7.16    13.2  22.8  10.65
02/25/20 13:22:55  9.78    NaN    NaN   4.917  7.16    13.2  22.8  10.65
02/25/20 13:22:56  9.78    NaN    NaN   4.938  7.16    13.3  22.8  10.64
02/25/20 13:22:57  9.78    NaN    NaN   4.957  7.16    13.4  22.8  10.64
02/25/20 13:22:58  9.78    NaN    NaN   4.981  7.16    13.5  22.8  10.63
02/25/20 13:22:59  9.78    NaN    NaN   5.001  7.17    13.6  22.8  10.63
02/25/20 13:23:00  9.78    NaN    NaN   5.019  7.17    13.7  22.8  10.62
02/25/20 13:23:01  9.78    NaN    NaN   5.039  7.16    13.8  22.8  10.62
02/25/20 13:23:02  9.78    NaN    NaN   5.063  7.16    13.8  22.8  10.61
02/25/20 13:23:03  9.78    NaN    NaN   5.080  7.16    13.8  22.8  10.61
02/25/20 13:23:04  9.78    NaN    NaN   5.100  7.16    13.9  22.8  10.60
02/25/20 13:23:05  9.78    NaN    NaN   5.121  7.16    13.8  22.8  10.60
02/25/20 13:23:06  9.77    NaN    NaN   5.138  7.16    13.8  22.8  10.59
02/25/20 13:23:07  9.77    NaN    NaN   5.162  7.15    13.8  22.8  10.58
02/25/20 13:23:08  9.77    NaN    NaN   5.179  7.15    13.8  22.8  10.58
02/25/20 13:23:09  9.77    NaN    NaN   5.201  7.14    13.8  22.9  10.56
02/25/20 13:23:10  9.77    NaN    NaN   5.218  7.14    13.8  22.9  10.55
02/25/20 13:23:11  9.76    NaN    NaN   5.242  7.14    13.9  22.9  10.54
02/25/20 13:23:12  9.76    NaN    NaN   5.261  7.14    14.0  22.9  10.53
02/25/20 13:23:13  9.76    NaN    NaN   5.281  7.14    14.1  22.9  10.51
02/25/20 13:23:14  9.76    NaN    NaN   5.301  7.14    14.4  22.9  10.50
02/25/20 13:23:15  9.76    NaN    NaN   5.324  7.14    14.6  22.9  10.48
02/25/20 13:23:16  9.76    NaN    NaN   5.344  7.13    15.0  22.8  10.46
02/25/20 13:23:17  9.76    NaN    NaN   5.364  7.13    15.4  22.8  10.45
02/25/20 13:23:18  9.76    NaN    NaN   5.384  7.13    15.8  22.7  10.43
02/25/20 13:23:19  9.76    NaN    NaN   5.405  7.13    16.2  22.6  10.41
02/25/20 13:23:20  9.76    NaN    NaN   5.427  7.13    16.6  22.6  10.40
02/25/20 13:23:21  9.76    NaN    NaN   5.447  7.14    16.9  22.5  10.38
02/25/20 13:23:22  9.75    NaN    NaN   5.465  7.14    17.2  22.4  10.37
02/25/20 13:23:23  9.75    NaN    NaN   5.489  7.14    17.5  22.3  10.35
02/25/20 13:23:24  9.75    NaN    NaN   5.509  7.14    17.7  22.2  10.34
02/25/20 13:23:25  9.75    NaN    NaN   5.529  7.13    17.8  22.1  10.32
02/25/20 13:23:26  9.75    NaN    NaN   5.548  7.13    17.9  22.0  10.31
02/25/20 13:23:27  9.75    NaN    NaN   5.573  7.13    17.9  21.9  10.30
02/25/20 13:23:28  9.75    NaN    NaN   5.593  7.13    17.8  21.8  10.27
02/25/20 13:23:29  9.75    NaN    NaN   5.612  7.12    17.7  21.7  10.26
02/25/20 13:23:30  9.75    NaN    NaN   5.632  7.12    17.6  21.6  10.24
02/25/20 13:23:31  9.75    NaN    NaN   5.656  7.13    17.4  21.6  10.23
02/25/20 13:23:32  9.75    NaN    NaN   5.676  7.12    17.3  21.5  10.20
02/25/20 13:23:33  9.74    NaN    NaN   5.695  7.11    17.1  21.4  10.18
02/25/20 13:23:34  9.74    NaN    NaN   5.714  7.11    17.0  21.4  10.16
02/25/20 13:23:35  9.74    NaN    NaN   5.733  7.11    16.9  21.3  10.14
02/25/20 13:23:36  9.74    NaN    NaN   5.758  7.11    16.8  21.3  10.11
02/25/20 13:23:37  9.74    NaN    NaN   5.776  7.10    16.7  21.2  10.10
02/25/20 13:23:38  9.74    NaN    NaN   5.798  7.11    16.7  21.2  10.08
02/25/20 13:23:39  9.74    NaN    NaN   5.816  7.11    16.7  21.1  10.06
02/25/20 13:23:40  9.73    NaN    NaN   5.841  7.10    16.8  21.1  10.04
02/25/20 13:23:41  9.73    NaN    NaN   5.860  7.10    16.8  21.1  10.03
02/25/20 13:23:42  9.73    NaN    NaN   5.880  7.10    16.9  21.0  10.02
02/25/20 13:23:43  9.73    NaN    NaN   5.901  7.10    17.0  21.0  10.00
02/25/20 13:23:44  9.73    NaN    NaN   5.924  7.10    17.1  21.0   9.99
02/25/20 13:23:45  9.73    NaN    NaN   5.944  7.10    17.2  21.0   9.97
02/25/20 13:23:46  9.73    NaN    NaN   5.965  7.10    17.4  21.0   9.96
02/25/20 13:23:47  9.73    NaN    NaN   5.982  7.09    17.5  21.0   9.95
02/25/20 13:23:48  9.73    NaN    NaN   6.006  7.09    17.6  21.0   9.94
02/25/20 13:23:49  9.72    NaN    NaN   6.025  7.08    17.7  21.0   9.93
02/25/20 13:23:50  9.72    NaN    NaN   6.047  7.08    17.8  21.1   9.91
02/25/20 13:23:51  9.72    NaN    NaN   6.065  7.08    17.9  21.1   9.90
02/25/20 13:23:52  9.72    NaN    NaN   6.087  7.08    17.9  21.1   9.90
