
Profile Time: 00:30:00
Profile Date: 05/10/2018
Profile Location: jlwhiteoak Serial no: : 17E101478, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
05/10/18 00:30:10 23.74   0.19   0.09   0.093  8.37     9.9  15.1  10.08
05/10/18 00:30:13 23.74   0.19   0.09   0.096  8.36     9.9  15.1  10.07
05/10/18 00:30:14 23.74   0.19   0.09   0.096  8.36     9.9  15.2  10.07
05/10/18 00:30:15 23.74   0.19   0.09   0.096  8.36     9.9  15.3  10.07
05/10/18 00:30:02 23.74   0.19   0.09   0.097  8.37     9.9  15.3  10.08
05/10/18 00:30:06 23.74   0.19   0.09   0.098  8.37     9.9  15.2  10.08
05/10/18 00:30:05 23.74   0.19   0.09   0.099  8.36     9.9  15.2  10.08
05/10/18 00:30:07 23.74   0.19   0.09   0.099  8.37     9.9  15.1  10.08
05/10/18 00:30:09 23.74   0.19   0.09   0.099  8.37     9.9  15.1  10.07
05/10/18 00:30:11 23.74   0.19   0.09   0.099  8.37     9.9  15.1  10.07
05/10/18 00:30:12 23.74   0.19   0.09   0.099  8.36     9.9  15.1  10.07
05/10/18 00:30:04 23.74   0.19   0.09   0.100  8.36     9.9  15.3  10.08
05/10/18 00:30:08 23.74   0.19   0.09   0.100  8.37     9.9  15.1  10.08
05/10/18 00:30:03 23.74   0.19   0.09   0.101  8.37     9.9  15.3  10.08
05/10/18 00:30:16 23.74   0.19   0.09   0.102  8.36     9.9  15.3  10.07
05/10/18 00:30:17 23.74   0.19   0.09   0.116  8.36     9.9  15.4  10.07
05/10/18 00:30:18 23.74   0.19   0.09   0.135  8.36     9.9  15.5  10.07
05/10/18 00:30:19 23.74   0.19   0.09   0.160  8.36     9.9  15.7  10.07
05/10/18 00:30:20 23.74   0.19   0.09   0.176  8.36     9.9  15.8  10.07
05/10/18 00:30:21 23.75   0.19   0.09   0.192  8.36     9.9  15.9  10.07
05/10/18 00:30:22 23.75   0.19   0.09   0.209  8.36     9.9  16.0  10.07
05/10/18 00:30:23 23.75   0.19   0.09   0.230  8.36     9.9  16.0  10.07
05/10/18 00:30:24 23.75   0.19   0.09   0.248  8.36     9.9  16.1  10.07
05/10/18 00:30:25 23.75   0.19   0.09   0.262  8.36     9.9  16.1  10.07
05/10/18 00:30:26 23.75   0.19   0.09   0.280  8.36     9.9  16.1  10.07
05/10/18 00:30:27 23.75   0.19   0.09   0.298  8.36     9.9  16.1  10.07
05/10/18 00:30:28 23.75   0.19   0.09   0.315  8.36     9.9  16.0  10.07
05/10/18 00:30:29 23.75   0.19   0.09   0.327  8.36     9.8  15.9  10.07
05/10/18 00:30:30 23.75   0.19   0.09   0.345  8.36     9.8  15.8  10.07
05/10/18 00:30:31 23.75   0.19   0.09   0.362  8.36     9.8  15.7  10.07
05/10/18 00:30:32 23.75   0.19   0.09   0.379  8.36     9.8  15.5  10.07
05/10/18 00:30:33 23.75   0.19   0.09   0.396  8.36     9.8  15.4  10.07
05/10/18 00:30:34 23.75   0.19   0.09   0.409  8.36     9.8  15.3  10.07
05/10/18 00:30:35 23.75   0.19   0.09   0.423  8.36     9.8  15.1  10.07
05/10/18 00:30:36 23.75   0.19   0.09   0.441  8.36     9.8  15.0  10.07
05/10/18 00:30:37 23.75   0.19   0.09   0.456  8.36     9.9  15.0  10.07
05/10/18 00:30:38 23.75   0.19   0.09   0.470  8.36     9.9  14.9  10.07
05/10/18 00:30:39 23.75   0.19   0.09   0.485  8.36     9.9  14.9  10.07
05/10/18 00:30:40 23.75   0.19   0.09   0.505  8.36     9.9  14.9  10.07
05/10/18 00:30:41 23.75   0.19   0.09   0.523  8.35     9.9  14.9  10.07
05/10/18 00:30:42 23.75   0.19   0.09   0.539  8.35     9.9  14.9  10.07
05/10/18 00:30:43 23.75   0.19   0.09   0.552  8.35     9.9  14.9  10.07
05/10/18 00:30:44 23.75   0.19   0.09   0.578  8.35    10.0  14.9  10.07
05/10/18 00:30:45 23.75   0.19   0.09   0.596  8.35    10.0  14.9  10.07
05/10/18 00:30:46 23.75   0.19   0.09   0.610  8.35    10.0  14.9  10.06
05/10/18 00:30:47 23.75   0.19   0.09   0.629  8.34    10.0  14.9  10.06
05/10/18 00:30:48 23.75   0.19   0.09   0.650  8.34    10.0  14.8  10.06
05/10/18 00:30:49 23.75   0.19   0.09   0.668  8.34    10.0  14.8  10.06
05/10/18 00:30:50 23.74   0.19   0.09   0.683  8.34    10.0  14.7  10.06
05/10/18 00:30:51 23.74   0.19   0.09   0.701  8.34    10.0  14.7  10.05
05/10/18 00:30:52 23.74   0.19   0.09   0.723  8.34    10.1  14.6  10.05
05/10/18 00:30:53 23.74   0.19   0.09   0.741  8.34    10.1  14.6  10.05
05/10/18 00:30:54 23.74   0.19   0.09   0.756  8.34    10.1  14.5  10.05
05/10/18 00:30:55 23.74   0.19   0.09   0.775  8.35    10.1  14.5  10.05
05/10/18 00:30:56 23.74   0.19   0.09   0.791  8.35    10.1  14.5  10.05
05/10/18 00:30:57 23.74   0.19   0.09   0.812  8.34    10.1  14.5  10.05
05/10/18 00:30:58 23.74   0.19   0.09   0.830  8.34    10.1  14.5  10.04
05/10/18 00:30:59 23.74   0.19   0.09   0.848  8.34    10.0  14.5  10.04
05/10/18 00:31:00 23.74   0.19   0.09   0.864  8.33    10.0  14.6  10.04
05/10/18 00:31:01 23.73   0.19   0.09   0.886  8.33    10.0  14.7  10.04
05/10/18 00:31:02 23.73   0.19   0.09   0.903  8.33    10.0  14.8  10.04
05/10/18 00:31:03 23.73   0.19   0.09   0.920  8.32    10.0  14.9  10.03
05/10/18 00:31:04 23.73   0.19   0.09   0.938  8.32    10.0  14.9  10.03
05/10/18 00:31:05 23.72   0.19   0.09   0.959  8.32    10.0  15.0  10.03
05/10/18 00:31:06 23.72   0.19   0.09   0.977  8.31    10.0  15.1  10.03
05/10/18 00:31:07 23.72   0.19   0.09   0.992  8.31    10.0  15.1  10.02
05/10/18 00:31:08 23.72   0.19   0.09   1.009  8.31    10.0  15.2  10.01
05/10/18 00:31:09 23.71   0.19   0.09   1.031  8.30    10.0  15.2  10.01
05/10/18 00:31:10 23.71   0.19   0.09   1.049  8.29     9.9  15.2  10.00
05/10/18 00:31:11 23.70   0.19   0.09   1.066  8.27     9.9  15.2  10.00
05/10/18 00:31:12 23.70   0.19   0.09   1.086  8.25     9.9  15.2   9.99
05/10/18 00:31:13 23.69   0.18   0.09   1.103  8.23     9.9  15.1   9.98
05/10/18 00:31:14 23.67   0.18   0.09   1.123  8.22     9.9  15.1   9.97
05/10/18 00:31:15 23.66   0.19   0.09   1.138  8.21     9.9  15.1   9.96
05/10/18 00:31:16 23.65   0.19   0.09   1.157  8.21     9.9  15.0   9.95
05/10/18 00:31:17 23.64   0.19   0.09   1.177  8.20    10.0  15.0   9.94
05/10/18 00:31:18 23.64   0.19   0.09   1.196  8.20    10.0  14.9   9.93
05/10/18 00:31:19 23.63   0.19   0.09   1.213  8.19    10.0  14.9   9.92
05/10/18 00:31:20 23.63   0.18   0.09   1.229  8.18    10.0  14.9   9.91
05/10/18 00:31:21 23.62   0.19   0.09   1.251  8.17    10.0  14.8   9.89
05/10/18 00:31:22 23.61   0.19   0.09   1.269  8.17    10.0  14.8   9.88
05/10/18 00:31:23 23.60   0.19   0.09   1.287  8.17    10.0  14.8   9.87
05/10/18 00:31:24 23.60   0.19   0.09   1.305  8.16    10.1  14.8   9.86
05/10/18 00:31:25 23.60   0.18   0.09   1.325  8.16    10.1  14.8   9.85
05/10/18 00:31:26 23.59   0.18   0.09   1.343  8.15    10.1  14.8   9.84
05/10/18 00:31:27 23.58   0.19   0.09   1.361  8.15    10.1  14.8   9.83
05/10/18 00:31:28 23.58   0.18   0.09   1.378  8.14    10.1  14.8   9.82
05/10/18 00:31:29 23.58   0.18   0.09   1.398  8.14    10.1  14.7   9.81
05/10/18 00:31:30 23.57   0.18   0.09   1.417  8.14    10.1  14.7   9.80
05/10/18 00:31:31 23.57   0.18   0.09   1.436  8.13    10.2  14.7   9.79
05/10/18 00:31:32 23.57   0.18   0.09   1.452  8.11    10.2  14.6   9.78
05/10/18 00:31:33 23.55   0.18   0.09   1.469  8.09    10.2  14.6   9.78
05/10/18 00:31:34 23.53   0.18   0.09   1.490  8.07    10.2  14.5   9.77
05/10/18 00:31:35 23.50   0.18   0.09   1.509  8.06    10.2  14.4   9.76
05/10/18 00:31:36 23.48   0.18   0.09   1.525  8.05    10.2  14.3   9.76
05/10/18 00:31:37 23.48   0.18   0.09   1.542  8.03    10.1  14.3   9.75
05/10/18 00:31:38 23.47   0.18   0.09   1.561  8.01    10.1  14.2   9.74
05/10/18 00:31:39 23.46   0.18   0.09   1.582  7.98    10.1  14.1   9.72
05/10/18 00:31:40 23.44   0.18   0.09   1.597  7.96    10.1  14.0   9.71
05/10/18 00:31:41 23.40   0.18   0.09   1.618  7.95    10.1  14.0   9.69
05/10/18 00:31:42 23.37   0.18   0.09   1.635  7.92    10.1  13.9   9.68
05/10/18 00:31:43 23.34   0.18   0.09   1.653  7.89    10.2  13.8   9.66
05/10/18 00:31:44 23.30   0.18   0.09   1.671  7.86    10.2  13.8   9.65
05/10/18 00:31:45 23.27   0.18   0.09   1.689  7.83    10.2  13.7   9.63
05/10/18 00:31:46 23.22   0.18   0.09   1.709  7.80    10.2  13.6   9.32
05/10/18 00:31:47 23.18   0.18   0.09   1.729  7.78    10.2  13.5   9.28
05/10/18 00:31:48 23.14   0.18   0.09   1.745  7.76    10.2  13.3   9.22
05/10/18 00:31:49 23.11   0.18   0.09   1.761  7.74    10.3  13.1   9.19
