
Profile Time: 00:00:00
Profile Date: 02/18/2018
Profile Location: jlwhiteoak Serial no: : 17E101478, ID: : EXO Sonde
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/18/18 00:00:08  9.72   0.19   0.09   0.068  7.76     6.7  19.5  11.62
02/18/18 00:00:04  9.72   0.19   0.09   0.076  7.76     6.7  20.1  11.61
02/18/18 00:00:14  9.72   0.19   0.09   0.076  7.76     6.7  19.3  11.61
02/18/18 00:00:15  9.72   0.19   0.09   0.076  7.76     6.7  19.4  11.61
02/18/18 00:00:03  9.72   0.19   0.09   0.078  7.76     6.7  20.3  11.61
02/18/18 00:00:09  9.72   0.19   0.09   0.078  7.76     6.7  19.4  11.62
02/18/18 00:00:11  9.72   0.19   0.09   0.078  7.76     6.7  19.3  11.62
02/18/18 00:00:01  9.72   0.19   0.09   0.079  7.76     6.7  20.7  11.62
02/18/18 00:00:10  9.72   0.19   0.09   0.080  7.76     6.7  19.4  11.62
02/18/18 00:00:02  9.72   0.19   0.09   0.082  7.76     6.7  20.5  11.62
02/18/18 00:00:13  9.72   0.19   0.09   0.082  7.76     6.7  19.3  11.62
02/18/18 00:00:07  9.72   0.19   0.09   0.083  7.76     6.8  19.7  11.62
02/18/18 00:00:12  9.72   0.19   0.09   0.085  7.76     6.7  19.3  11.62
02/18/18 00:00:05  9.72   0.19   0.09   0.089  7.76     6.8  20.0  11.62
02/18/18 00:00:06  9.72   0.19   0.09   0.092  7.76     6.8  19.8  11.62
02/18/18 00:00:16  9.72   0.19   0.09   0.093  7.76     6.7  19.4  11.62
02/18/18 00:00:17  9.72   0.19   0.09   0.097  7.76     6.7  19.5  11.62
02/18/18 00:00:18  9.72   0.19   0.09   0.115  7.76     6.7  19.6  11.62
02/18/18 00:00:19  9.72   0.19   0.09   0.138  7.76     6.7  19.7  11.62
02/18/18 00:00:20  9.72   0.19   0.09   0.154  7.76     6.7  19.8  11.62
02/18/18 00:00:21  9.72   0.19   0.09   0.170  7.76     6.7  20.0  11.62
02/18/18 00:00:22  9.72   0.19   0.09   0.193  7.76     6.7  20.1  11.62
02/18/18 00:00:23  9.72   0.19   0.09   0.214  7.76     6.7  20.2  11.61
02/18/18 00:00:24  9.72   0.19   0.09   0.226  7.76     6.7  20.3  11.61
02/18/18 00:00:25  9.72   0.19   0.09   0.241  7.76     6.7  20.4  11.61
02/18/18 00:00:26  9.72   0.19   0.09   0.263  7.76     6.8  20.5  11.62
02/18/18 00:00:27  9.72   0.19   0.09   0.284  7.76     6.8  20.6  11.62
02/18/18 00:00:28  9.72   0.19   0.09   0.303  7.76     6.8  20.7  11.62
02/18/18 00:00:29  9.72   0.19   0.09   0.312  7.76     6.8  20.7  11.62
02/18/18 00:00:30  9.72   0.19   0.09   0.335  7.76     6.8  20.8  11.63
02/18/18 00:00:31  9.72   0.19   0.09   0.348  7.76     6.8  20.8  11.62
02/18/18 00:00:32  9.72   0.19   0.09   0.360  7.76     6.8  20.8  11.62
02/18/18 00:00:33  9.72   0.19   0.09   0.378  7.76     6.8  20.9  11.61
02/18/18 00:00:34  9.72   0.19   0.09   0.394  7.76     6.8  20.9  11.62
02/18/18 00:00:35  9.72   0.19   0.09   0.409  7.76     6.8  20.9  11.62
02/18/18 00:00:36  9.72   0.19   0.09   0.423  7.76     6.8  20.9  11.62
02/18/18 00:00:37  9.72   0.19   0.09   0.443  7.76     6.8  20.9  11.62
02/18/18 00:00:38  9.72   0.19   0.09   0.464  7.76     6.8  20.9  11.62
02/18/18 00:00:39  9.72   0.19   0.09   0.477  7.76     6.8  20.9  11.61
02/18/18 00:00:40  9.72   0.19   0.09   0.496  7.76     6.8  20.9  11.62
02/18/18 00:00:41  9.72   0.19   0.09   0.507  7.76     6.8  20.9  11.62
02/18/18 00:00:42  9.72   0.19   0.09   0.526  7.76     6.8  20.9  11.61
02/18/18 00:00:43  9.72   0.19   0.09   0.547  7.76     6.8  20.9  11.62
02/18/18 00:00:44  9.72   0.19   0.09   0.567  7.76     6.8  20.9  11.62
02/18/18 00:00:45  9.72   0.19   0.09   0.579  7.76     6.8  20.9  11.62
02/18/18 00:00:46  9.72   0.19   0.09   0.598  7.76     6.8  20.8  11.62
02/18/18 00:00:47  9.72   0.19   0.09   0.615  7.76     6.8  20.8  11.62
02/18/18 00:00:48  9.72   0.19   0.09   0.638  7.76     6.8  20.8  11.62
02/18/18 00:00:49  9.72   0.19   0.09   0.653  7.76     6.8  20.8  11.62
02/18/18 00:00:50  9.73   0.19   0.09   0.666  7.76     6.7  20.8  11.62
02/18/18 00:00:51  9.73   0.19   0.09   0.684  7.76     6.7  20.8  11.62
02/18/18 00:00:52  9.73   0.19   0.09   0.708  7.76     6.7  20.8  11.63
02/18/18 00:00:53  9.73   0.19   0.09   0.724  7.76     6.7  20.8  11.62
02/18/18 00:00:54  9.73   0.19   0.09   0.743  7.76     6.7  20.8  11.62
02/18/18 00:00:55  9.73   0.19   0.09   0.762  7.76     6.7  20.8  11.62
02/18/18 00:00:56  9.73   0.19   0.09   0.783  7.76     6.7  20.8  11.62
02/18/18 00:00:57  9.73   0.19   0.09   0.800  7.76     6.7  20.7  11.62
02/18/18 00:00:58  9.73   0.19   0.09   0.814  7.76     6.7  20.7  11.62
02/18/18 00:00:59  9.73   0.19   0.09   0.834  7.76     6.7  20.8  11.62
02/18/18 00:01:00  9.73   0.19   0.09   0.854  7.76     6.8  20.8  11.62
02/18/18 00:01:01  9.73   0.19   0.09   0.867  7.76     6.8  20.8  11.62
02/18/18 00:01:02  9.73   0.19   0.09   0.882  7.76     6.8  20.9  11.62
02/18/18 00:01:03  9.73   0.19   0.09   0.905  7.76     6.8  20.9  11.62
02/18/18 00:01:04  9.73   0.19   0.09   0.926  7.76     6.8  21.0  11.62
02/18/18 00:01:05  9.73   0.19   0.09   0.939  7.76     6.8  21.1  11.62
02/18/18 00:01:06  9.73   0.19   0.09   0.957  7.76     6.8  21.2  11.61
02/18/18 00:01:07  9.73   0.19   0.09   0.978  7.76     6.8  21.2  11.62
02/18/18 00:01:08  9.73   0.19   0.09   0.996  7.76     6.8  21.3  11.62
02/18/18 00:01:09  9.73   0.19   0.09   1.013  7.76     6.8  21.4  11.62
02/18/18 00:01:10  9.73   0.19   0.09   1.032  7.76     6.8  21.4  11.61
02/18/18 00:01:11  9.73   0.19   0.09   1.050  7.76     6.8  21.5  11.61
02/18/18 00:01:12  9.73   0.19   0.09   1.070  7.76     6.8  21.5  11.61
02/18/18 00:01:13  9.73   0.19   0.09   1.088  7.76     6.7  21.5  11.62
02/18/18 00:01:14  9.73   0.19   0.09   1.102  7.76     6.7  21.5  11.62
02/18/18 00:01:15  9.73   0.19   0.09   1.115  7.76     6.7  21.5  11.61
02/18/18 00:01:16  9.73   0.19   0.09   1.139  7.76     6.7  21.5  11.61
02/18/18 00:01:17  9.73   0.19   0.09   1.161  7.76     6.7  21.5  11.61
02/18/18 00:01:18  9.73   0.19   0.09   1.181  7.76     6.7  21.6  11.61
02/18/18 00:01:19  9.73   0.19   0.09   1.194  7.76     6.8  21.6  11.60
02/18/18 00:01:20  9.73   0.19   0.09   1.217  7.76     6.8  21.6  11.60
02/18/18 00:01:21  9.73   0.19   0.09   1.235  7.76     6.8  21.7  11.61
02/18/18 00:01:22  9.73   0.19   0.09   1.251  7.76     6.8  21.7  11.61
02/18/18 00:01:23  9.73   0.19   0.09   1.268  7.76     6.9  21.8  11.60
02/18/18 00:01:24  9.73   0.19   0.09   1.290  7.76     6.9  21.8  11.60
02/18/18 00:01:25  9.73   0.19   0.09   1.306  7.76     7.0  21.8  11.61
02/18/18 00:01:26  9.73   0.19   0.09   1.324  7.76     7.0  21.7  11.61
02/18/18 00:01:27  9.73   0.19   0.09   1.343  7.76     7.0  21.7  11.61
02/18/18 00:01:28  9.72   0.19   0.09   1.362  7.76     7.0  21.6  11.60
02/18/18 00:01:29  9.72   0.19   0.09   1.379  7.76     7.0  21.5  11.60
02/18/18 00:01:30  9.73   0.19   0.09   1.399  7.76     7.0  21.3  11.59
02/18/18 00:01:31  9.73   0.19   0.09   1.417  7.76     7.0  21.2  11.59
02/18/18 00:01:32  9.73   0.19   0.09   1.438  7.76     7.0  21.1  11.59
02/18/18 00:01:33  9.73   0.19   0.09   1.458  7.76     7.0  21.0  11.59
02/18/18 00:01:34  9.73   0.19   0.09   1.469  7.75     6.9  20.9  11.59
02/18/18 00:01:35  9.73   0.19   0.09   1.490  7.75     6.9  20.9  11.59
02/18/18 00:01:36  9.73   0.19   0.09   1.512  7.75     6.9  20.9  11.59
02/18/18 00:01:37  9.73   0.19   0.09   1.524  7.75     6.8  21.0  11.59
02/18/18 00:01:38  9.73   0.19   0.09   1.540  7.75     6.8  21.2  11.59
02/18/18 00:01:39  9.73   0.19   0.09   1.562  7.75     6.8  21.4  11.59
02/18/18 00:01:40  9.73   0.19   0.09   1.583  7.75     6.8  21.6  11.59
02/18/18 00:01:41  9.73   0.19   0.09   1.599  7.75     6.7  21.8  11.59
02/18/18 00:01:42  9.73   0.19   0.09   1.617  7.75     6.7  22.0  11.59
02/18/18 00:01:43  9.73   0.19   0.09   1.631  7.75     6.7  22.2  11.59
02/18/18 00:01:44  9.73   0.19   0.09   1.650  7.75     6.7  22.3  11.59
02/18/18 00:01:45  9.73   0.19   0.09   1.672  7.75     6.7  22.4  11.58
02/18/18 00:01:46  9.73   0.19   0.09   1.688  7.75     6.7  22.5  11.58
02/18/18 00:01:47  9.73   0.19   0.09   1.705  7.75     6.8  22.5  11.59
02/18/18 00:01:48  9.73   0.19   0.09   1.724  7.75     6.8  22.5  11.58
02/18/18 00:01:49  9.72   0.19   0.09   1.744  7.75     6.8  22.4  11.58
02/18/18 00:01:50  9.73   0.19   0.09   1.763  7.75     6.8  22.2  11.59
02/18/18 00:01:51  9.73   0.19   0.09   1.780  7.75     6.8  22.1  11.59
02/18/18 00:01:52  9.73   0.19   0.09   1.795  7.75     6.8  22.0  11.58
02/18/18 00:01:53  9.73   0.19   0.09   1.814  7.75     6.8  21.9  11.58
02/18/18 00:01:54  9.73   0.19   0.09   1.835  7.75     6.8  21.8  11.58
02/18/18 00:01:55  9.73   0.19   0.09   1.853  7.75     6.8  21.8  11.58
02/18/18 00:01:56  9.73   0.19   0.09   1.863  7.75     6.8  21.8  11.58
02/18/18 00:01:57  9.72   0.19   0.09   1.887  7.75     6.8  21.9  11.58
02/18/18 00:01:58  9.73   0.19   0.09   1.907  7.75     6.8  22.0  11.58
02/18/18 00:01:59  9.73   0.19   0.09   1.921  7.75     6.8  22.2  11.58
02/18/18 00:02:00  9.73   0.19   0.09   1.943  7.75     6.8  22.4  11.58
02/18/18 00:02:01  9.73   0.19   0.09   1.962  7.75     6.8  22.5  11.58
02/18/18 00:02:02  9.73   0.19   0.09   1.975  7.75     6.8  22.7  11.57
02/18/18 00:02:03  9.73   0.19   0.09   1.997  7.75     6.8  22.8  11.57
02/18/18 00:02:04  9.73   0.19   0.09   2.014  7.75     6.8  22.9  11.58
