12/13/17 00:00:27  7.21   0.26   0.12   0.243  8.45    12.3  84.2  12.09
12/13/17 00:00:29  7.21   0.26   0.12   0.259  8.45    12.6  83.9  12.08
12/13/17 00:00:30  7.20   0.26   0.12   0.283  8.45    12.8  83.8  12.05
12/13/17 00:00:31  7.21   0.26   0.12   0.299  8.44    12.9  83.8  12.05
12/13/17 00:00:32  7.21   0.26   0.12   0.314  8.45    13.0  83.9  12.06
12/13/17 00:00:33  7.20   0.26   0.12   0.322  8.45    13.2  84.1  12.11
12/13/17 00:00:34  7.21   0.26   0.12   0.353  8.45    13.2  84.3  12.12
12/13/17 00:00:35  7.21   0.26   0.12   0.376  8.45    13.3  84.7  12.13
12/13/17 00:00:36  7.21   0.26   0.12   0.379  8.46    13.4  85.0  12.14
12/13/17 00:00:37  7.21   0.26   0.12   0.398  8.46    13.4  85.4  12.14
12/13/17 00:00:38  7.21   0.26   0.12   0.424  8.46    13.3  85.7  12.14
12/13/17 00:00:39  7.21   0.26   0.12   0.451  8.46    13.3  86.1  12.13
12/13/17 00:00:40  7.21   0.26   0.12   0.462  8.46    13.2  86.3  12.14
12/13/17 00:00:41  7.21   0.26   0.12   0.469  8.46    13.2  86.5  12.13
12/13/17 00:00:42  7.21   0.26   0.12   0.491  8.46    13.1  86.6  12.14
12/13/17 00:00:43  7.21   0.26   0.12   0.514  8.46    13.0  86.6  12.13
12/13/17 00:00:44  7.21   0.26   0.12   0.543  8.46    12.8  86.5  12.12
12/13/17 00:00:45  7.21   0.26   0.12   0.559  8.46    12.7  86.4  12.14
12/13/17 00:00:46  7.21   0.26   0.12   0.575  8.46    12.6  86.1  12.14
12/13/17 00:00:47  7.21   0.26   0.12   0.596  8.46    12.5  85.9  12.15
12/13/17 00:00:48  7.21   0.26   0.12   0.612  8.46    12.5  85.6  12.13
12/13/17 00:00:49  7.21   0.26   0.12   0.633  8.46    12.4  85.2  12.12
12/13/17 00:00:50  7.21   0.26   0.12   0.646  8.46    12.3  84.9  12.11
12/13/17 00:00:51  7.21   0.26   0.12   0.669  8.46    12.3  84.6  12.13
12/13/17 00:00:52  7.22   0.26   0.12   0.694  8.46    12.3  84.4  12.12
12/13/17 00:00:53  7.22   0.26   0.12   0.715  8.45    12.2  84.2  12.15
12/13/17 00:00:54  7.22   0.26   0.12   0.739  8.45    12.2  84.1  12.15
12/13/17 00:00:55  7.21   0.26   0.12   0.768  8.45    12.2  84.0  12.17
12/13/17 00:00:56  7.22   0.26   0.12   0.779  8.45    12.2  84.1  12.17
12/13/17 00:00:57  7.21   0.26   0.12   0.797  8.45    12.2  84.1  12.20
12/13/17 00:00:58  7.21   0.26   0.12   0.818  8.46    12.1  84.3  12.17
12/13/17 00:00:59  7.21   0.26   0.12   0.839  8.45    12.1  84.5  12.23
12/13/17 00:01:00  7.21   0.26   0.12   0.857  8.45    12.1  84.7  12.23
12/13/17 00:01:01  7.21   0.26   0.12   0.870  8.45    12.1  84.9  12.27
12/13/17 00:01:02  7.21   0.26   0.12   0.902  8.46    12.1  85.2  12.30
12/13/17 00:01:03  7.21   0.26   0.12   0.921  8.45    12.1  85.5  12.30
12/13/17 00:01:04  7.21   0.26   0.12   0.941  8.45    12.1  85.8  12.29
12/13/17 00:01:05  7.21   0.26   0.12   0.959  8.46    12.1  86.0  12.27
12/13/17 00:01:06  7.21   0.26   0.12   0.975  8.46    12.1  86.3  12.29
12/13/17 00:01:07  7.20   0.26   0.12   1.003  8.46    12.2  86.5  12.30
12/13/17 00:01:08  7.20   0.26   0.12   1.013  8.46    12.2  86.7  12.27
12/13/17 00:01:09  7.21   0.26   0.12   1.038  8.46    12.2  86.8  12.22
12/13/17 00:01:10  7.20   0.26   0.12   1.055  8.46    12.3  87.0  12.19
12/13/17 00:01:11  7.20   0.26   0.12   1.069  8.46    12.3  87.1  12.18
12/13/17 00:01:12  7.20   0.26   0.12   1.088  8.47    12.4  87.1  12.15
12/13/17 00:01:13  7.21   0.26   0.12   1.119  8.47    12.4  87.2  12.16
12/13/17 00:01:14  7.20   0.26   0.12   1.131  8.47    12.5  87.2  12.18
12/13/17 00:01:15  7.20   0.26   0.12   1.161  8.47    12.5  87.1  12.18
12/13/17 00:01:16  7.20   0.26   0.12   1.162  8.46    12.5  87.0  12.20
12/13/17 00:01:17  7.20   0.26   0.12   1.189  8.46    12.5  86.9  12.17
12/13/17 00:01:18  7.21   0.26   0.12   1.215  8.46    12.5  86.8  12.19
12/13/17 00:01:19  7.21   0.26   0.12   1.231  8.46    12.5  86.7  12.19
12/13/17 00:01:20  7.21   0.26   0.12   1.254  8.46    12.5  86.6  12.22
12/13/17 00:01:21  7.21   0.26   0.12   1.268  8.46    12.4  86.6  12.18
12/13/17 00:01:22  7.21   0.26   0.12   1.303  8.46    12.4  86.6  12.17
12/13/17 00:01:23  7.21   0.26   0.12   1.312  8.46    12.4  86.6  12.20
12/13/17 00:01:24  7.21   0.26   0.12   1.334  8.46    12.3  86.7  12.21
12/13/17 00:01:25  7.21   0.26   0.12   1.345  8.46    12.3  86.9  12.21
12/13/17 00:01:26  7.21   0.26   0.12   1.367  8.47    12.3  87.1  12.22
12/13/17 00:01:27  7.21   0.26   0.12   1.392  8.47    12.3  87.3  12.23
12/13/17 00:01:28  7.21   0.26   0.12   1.410  8.46    12.2  87.5  12.25
12/13/17 00:01:29  7.21   0.26   0.12   1.432  8.46    12.2  87.7  12.26
12/13/17 00:01:30  7.21   0.26   0.12   1.448  8.46    12.2  87.8  12.28
12/13/17 00:01:31  7.21   0.26   0.12   1.463  8.46    12.1  87.9  12.25
12/13/17 00:01:32  7.21   0.26   0.12   1.493  8.47    12.1  87.9  12.23
12/13/17 00:01:33  7.21   0.26   0.12   1.515  8.47    12.1  87.7  12.23
12/13/17 00:01:34  7.21   0.26   0.12   1.531  8.47    12.0  87.5  12.21
12/13/17 00:01:35  7.21   0.26   0.12   1.555  8.47    12.0  87.1  12.17
12/13/17 00:01:36  7.21   0.26   0.12   1.572  8.47    11.9  86.7  12.15
12/13/17 00:01:37  7.21   0.26   0.12   1.591  8.47    11.9  86.1  12.13
12/13/17 00:01:38  7.21   0.26   0.12   1.606  8.47    11.8  85.6  12.11
12/13/17 00:01:39  7.21   0.26   0.12   1.625  8.46    11.8  84.9  12.08
12/13/17 00:01:40  7.20   0.26   0.12   1.657  8.46    11.7  84.3  12.05
12/13/17 00:01:41  7.20   0.26   0.12   1.671  8.45    11.7  83.8  12.03
12/13/17 00:01:42  7.20   0.26   0.12   1.697  8.45    11.7  83.3  12.05
12/13/17 00:01:43  7.21   0.26   0.12   1.707  8.45    11.7  82.9  12.05
12/13/17 00:01:44  7.21   0.26   0.12   1.726  8.45    11.7  82.7  12.04
12/13/17 00:01:45  7.21   0.26   0.12   1.750  8.45    11.8  82.7  12.01
12/13/17 00:01:46  7.21   0.26   0.12   1.763  8.45    11.8  82.8  12.01
12/13/17 00:01:47  7.21   0.26   0.12   1.791  8.44    11.9  83.0  12.00
12/13/17 00:01:48  7.21   0.26   0.12   1.804  8.45    11.9  83.4  12.01
12/13/17 00:01:49  7.21   0.26   0.12   1.835  8.45    12.0  83.9  12.02
12/13/17 00:01:50  7.21   0.26   0.12   1.858  8.46    12.0  84.5  12.03
12/13/17 00:01:51  7.21   0.26   0.12   1.865  8.46    12.1  85.2  12.02
12/13/17 00:01:52  7.21   0.26   0.12   1.884  8.46    12.2  85.8  12.02
12/13/17 00:01:53  7.20   0.26   0.12   1.911  8.46    12.3  86.5  12.00
12/13/17 00:01:54  7.21   0.26   0.12   1.922  8.46    12.3  87.1  12.00
12/13/17 00:01:55  7.21   0.26   0.12   1.954  8.45    12.4  87.6  12.00
12/13/17 00:01:56  7.21   0.26   0.12   1.971  8.46    12.4  88.0  11.99
12/13/17 00:01:57  7.20   0.26   0.12   1.980  8.46    12.4  88.4  11.99
12/13/17 00:01:58  7.20   0.26   0.12   2.008  8.46    12.4  88.6  11.99
12/13/17 00:01:59  7.20   0.26   0.12   2.028  8.46    12.4  88.7  11.96
12/13/17 00:02:00  7.20   0.26   0.12   2.053  8.46    12.4  88.7  11.96
12/13/17 00:02:01  7.20   0.26   0.12   2.059  8.46    12.4  88.6  11.96
12/13/17 00:02:02  7.20   0.26   0.12   2.081  8.46    12.4  88.5  11.97
12/13/17 00:02:03  7.20   0.26   0.12   2.111  8.46    12.3  88.3  11.96
12/13/17 00:02:04  7.20   0.26   0.12   2.121  8.46    12.3  88.1  11.96
12/13/17 00:02:05  7.20   0.26   0.12   2.148  8.46    12.3  87.9  11.95
12/13/17 00:02:06  7.20   0.26   0.12   2.161  8.46    12.2  87.7  11.95
12/13/17 00:02:07  7.21   0.26   0.12   2.176  8.47    12.2  87.6  11.95
12/13/17 00:02:08  7.20   0.26   0.12   2.191  8.47    12.2  87.5  11.94
12/13/17 00:02:09  7.21   0.26   0.12   2.211  8.46    12.2  87.5  11.95
12/13/17 00:02:10  7.20   0.26   0.12   2.239  8.47    12.2  87.6  11.97
12/13/17 00:02:11  7.20   0.26   0.12   2.260  8.47    12.2  87.7  11.97
12/13/17 00:02:12  7.20   0.26   0.12   2.275  8.47    12.2  87.9  11.97
12/13/17 00:02:13  7.20   0.26   0.12   2.292  8.47    12.2  88.1  11.98
12/13/17 00:02:14  7.20   0.26   0.12   2.302  8.47    12.2  88.3  11.94
12/13/17 00:02:15  7.20   0.26   0.12   2.334  8.47    12.2  88.6  11.94
12/13/17 00:02:16  7.20   0.26   0.12   2.354  8.47    12.2  88.9  11.94
12/13/17 00:02:17  7.20   0.26   0.12   2.360  8.47    12.3  89.1  11.94
12/13/17 00:02:18  7.20   0.26   0.12   2.387  8.47    12.3  89.3  11.94
12/13/17 00:02:19  7.20   0.26   0.12   2.410  8.47    12.3  89.4  11.92
12/13/17 00:02:20  7.20   0.26   0.12   2.425  8.47    12.2  89.5  11.90
12/13/17 00:02:21  7.20   0.26   0.12   2.452  8.47    12.2  89.5  11.92
12/13/17 00:02:22  7.20   0.26   0.12   2.470  8.47    12.2  89.5  11.94
12/13/17 00:02:23  7.19   0.26   0.12   2.485  8.47    12.1  89.4  11.93
12/13/17 00:02:24  7.19   0.26   0.12   2.514  8.47    12.1  89.2  11.94
12/13/17 00:02:25  7.18   0.26   0.12   2.519  8.47    12.0  89.0  11.93
12/13/17 00:02:26  7.18   0.26   0.12   2.547  8.47    12.0  88.9  11.91
12/13/17 00:02:27  7.18   0.26   0.12   2.563  8.47    11.9  88.7  11.94
12/13/17 00:02:29  7.18   0.26   0.12   2.588  8.47    11.9  88.4  11.92
12/13/17 00:02:28  7.18   0.26   0.12   2.590  8.47    11.9  88.5  11.91
12/13/17 00:02:38  7.19   0.26   0.12   2.615  8.47    12.8  88.5  11.93
12/13/17 00:02:34  7.19   0.26   0.12   2.616  8.47    12.1  88.3  11.90
12/13/17 00:02:40  7.19   0.26   0.12   2.617  8.47    13.3  88.4  11.94
12/13/17 00:02:36  7.19   0.26   0.12   2.618  8.47    12.4  88.4  11.91
12/13/17 00:02:30  7.19   0.26   0.12   2.619  8.47    11.9  88.3  11.88
12/13/17 00:02:32  7.19   0.26   0.12   2.619  8.47    11.9  88.2  11.88
12/13/17 00:02:39  7.19   0.26   0.12   2.619  8.47    13.0  88.5  11.94
12/13/17 00:02:41  7.19   0.26   0.12   2.620  8.47    13.5  88.4  11.95
12/13/17 00:02:31  7.19   0.26   0.12   2.621  8.47    11.9  88.2  11.90
12/13/17 00:02:42  7.19   0.26   0.12   2.621  8.47    13.7  88.3  11.95
12/13/17 00:02:33  7.19   0.26   0.12   2.623  8.47    12.0  88.2  11.88
12/13/17 00:02:35  7.19   0.26   0.12   2.625  8.47    12.2  88.4  11.90
12/13/17 00:02:37  7.19   0.26   0.12   2.627  8.47    12.6  88.5  11.93

Profile Time: 00:30:00
Profile Date: 12/13/2017
Profile Location: jlnewhope Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/13/17 00:30:13  7.15   0.26   0.12   0.060  8.37    11.3  82.7  12.16
12/13/17 00:30:00  7.14   0.26   0.12   0.063  8.37    15.0  89.5  12.24
12/13/17 00:30:08  7.15   0.26   0.12   0.063  8.37    11.1  83.1  12.19
12/13/17 00:30:12  7.15   0.26   0.12   0.067  8.37    11.1  82.7  12.17
12/13/17 00:30:07  7.15   0.26   0.12   0.068  8.37    11.3  83.5  12.19
12/13/17 00:30:06  7.14   0.26   0.12   0.071  8.37    11.6  84.0  12.19
12/13/17 00:30:09  7.15   0.26   0.12   0.071  8.37    11.0  82.9  12.17
12/13/17 00:30:10  7.15   0.26   0.12   0.071  8.37    11.0  82.8  12.18
12/13/17 00:30:05  7.14   0.26   0.12   0.072  8.37    12.0  84.6  12.18
12/13/17 00:30:14  7.15   0.26   0.12   0.073  8.37    11.4  82.7  12.17
12/13/17 00:30:11  7.15   0.26   0.12   0.077  8.37    11.0  82.7  12.19
12/13/17 00:30:04  7.14   0.26   0.12   0.079  8.38    12.5  85.4  12.20
12/13/17 00:30:03  7.14   0.26   0.12   0.081  8.37    13.0  86.3  12.22
12/13/17 00:30:01  7.14   0.26   0.12   0.082  8.37    14.3  88.4  12.24
12/13/17 00:30:15  7.15   0.26   0.12   0.095  8.38    11.6  82.8  12.17
12/13/17 00:30:02  7.14   0.26   0.12   0.096  8.37    13.7  87.3  12.25
12/13/17 00:30:17  7.15   0.26   0.12   0.111  8.38    11.9  82.9  12.11
12/13/17 00:30:16  7.15   0.26   0.12   0.115  8.38    11.7  82.9  12.15
12/13/17 00:30:18  7.15   0.26   0.12   0.135  8.38    12.0  83.0  12.08
12/13/17 00:30:19  7.15   0.26   0.12   0.152  8.38    12.1  83.2  12.06
12/13/17 00:30:20  7.15   0.26   0.12   0.159  8.38    12.2  83.3  12.08
12/13/17 00:30:21  7.15   0.26   0.12   0.189  8.38    12.3  83.5  12.05
12/13/17 00:30:22  7.15   0.26   0.12   0.207  8.38    12.3  83.8  12.09
12/13/17 00:30:23  7.15   0.26   0.12   0.222  8.38    12.4  84.1  12.09
12/13/17 00:30:24  7.15   0.26   0.12   0.239  8.38    12.4  84.5  12.10
12/13/17 00:30:25  7.15   0.26   0.12   0.256  8.39    12.4  84.9  12.12
12/13/17 00:30:26  7.15   0.26   0.12   0.266  8.38    12.4  85.3  12.10
12/13/17 00:30:27  7.14   0.26   0.12   0.280  8.39    12.4  85.7  12.09
12/13/17 00:30:28  7.15   0.26   0.12   0.295  8.39    12.4  86.1  12.07
12/13/17 00:30:29  7.15   0.26   0.12   0.314  8.39    12.4  86.5  12.07
12/13/17 00:30:30  7.15   0.26   0.12   0.328  8.39    12.4  86.8  12.09
12/13/17 00:30:31  7.15   0.26   0.12   0.347  8.39    12.4  87.1  12.10
12/13/17 00:30:32  7.15   0.26   0.12   0.367  8.39    12.5  87.3  12.10
12/13/17 00:30:33  7.15   0.26   0.12   0.379  8.39    12.5  87.4  12.10
12/13/17 00:30:34  7.15   0.26   0.12   0.400  8.39    12.5  87.5  12.10
12/13/17 00:30:35  7.16   0.26   0.12   0.425  8.39    12.6  87.4  12.10
12/13/17 00:30:36  7.16   0.26   0.12   0.438  8.39    12.6  87.4  12.10
12/13/17 00:30:37  7.16   0.26   0.12   0.454  8.39    12.7  87.2  12.08
12/13/17 00:30:38  7.16   0.26   0.12   0.477  8.39    12.7  87.0  12.08
12/13/17 00:30:39  7.17   0.26   0.12   0.501  8.39    12.7  86.8  12.06
12/13/17 00:30:40  7.17   0.26   0.12   0.523  8.39    12.7  86.6  12.06
12/13/17 00:30:41  7.17   0.26   0.12   0.541  8.39    12.7  86.4  12.07
12/13/17 00:30:42  7.17   0.26   0.12   0.556  8.39    12.7  86.3  12.04
12/13/17 00:30:43  7.17   0.26   0.12   0.574  8.40    12.7  86.1  12.05
12/13/17 00:30:44  7.17   0.26   0.12   0.601  8.40    12.7  86.0  12.05
12/13/17 00:30:45  7.17   0.26   0.12   0.627  8.39    12.7  85.9  12.04
12/13/17 00:30:46  7.17   0.26   0.12   0.638  8.39    12.7  85.9  12.02
12/13/17 00:30:47  7.17   0.26   0.12   0.651  8.39    12.7  86.0  12.03
12/13/17 00:30:48  7.16   0.26   0.12   0.672  8.39    12.8  86.0  12.06
12/13/17 00:30:49  7.17   0.26   0.12   0.700  8.39    12.8  86.2  12.08
12/13/17 00:30:50  7.17   0.26   0.12   0.718  8.39    12.9  86.3  12.05
12/13/17 00:30:51  7.17   0.26   0.12   0.734  8.40    13.0  86.5  12.05
12/13/17 00:30:52  7.16   0.26   0.12   0.755  8.40    13.0  86.7  12.08
12/13/17 00:30:53  7.16   0.26   0.12   0.777  8.40    13.1  86.9  12.07
12/13/17 00:30:54  7.17   0.26   0.12   0.800  8.40    13.2  87.1  12.07
12/13/17 00:30:55  7.17   0.26   0.12   0.822  8.39    13.2  87.3  12.10
12/13/17 00:30:56  7.17   0.26   0.12   0.836  8.39    13.2  87.5  12.08
12/13/17 00:30:57  7.17   0.26   0.12   0.855  8.40    13.2  87.7  12.11
12/13/17 00:30:58  7.17   0.26   0.12   0.880  8.40    13.1  87.9  12.12
12/13/17 00:30:59  7.17   0.26   0.12   0.903  8.40    13.1  88.0  12.12
12/13/17 00:31:00  7.17   0.26   0.12   0.925  8.40    13.0  88.1  12.11
12/13/17 00:31:01  7.17   0.26   0.12   0.940  8.40    13.0  88.2  12.13
12/13/17 00:31:02  7.17   0.26   0.12   0.961  8.40    12.9  88.3  12.12
12/13/17 00:31:03  7.17   0.26   0.12   0.980  8.40    12.8  88.3  12.18
12/13/17 00:31:04  7.17   0.26   0.12   1.001  8.40    12.8  88.2  12.20
12/13/17 00:31:05  7.17   0.26   0.12   1.023  8.40    12.8  88.2  12.17
12/13/17 00:31:06  7.18   0.26   0.12   1.041  8.40    12.7  88.1  12.15
12/13/17 00:31:07  7.17   0.26   0.12   1.059  8.40    12.7  88.0  12.16
12/13/17 00:31:08  7.18   0.26   0.12   1.079  8.40    12.7  87.8  12.16
12/13/17 00:31:09  7.18   0.26   0.12   1.100  8.40    12.7  87.7  12.11
12/13/17 00:31:10  7.18   0.26   0.12   1.119  8.40    12.7  87.5  12.15
12/13/17 00:31:11  7.17   0.26   0.12   1.135  8.40    12.7  87.4  12.20
12/13/17 00:31:12  7.17   0.26   0.12   1.153  8.40    12.7  87.3  12.16
12/13/17 00:31:13  7.17   0.26   0.12   1.175  8.40    12.7  87.2  12.21
12/13/17 00:31:14  7.18   0.26   0.12   1.198  8.40    12.7  87.2  12.21
12/13/17 00:31:15  7.18   0.26   0.12   1.219  8.40    12.6  87.2  12.25
12/13/17 00:31:16  7.18   0.26   0.12   1.238  8.39    12.5  87.2  12.25
12/13/17 00:31:17  7.17   0.26   0.12   1.255  8.40    12.4  87.4  12.28
12/13/17 00:31:18  7.17   0.26   0.12   1.277  8.40    12.3  87.6  12.24
12/13/17 00:31:19  7.17   0.26   0.12   1.300  8.40    12.2  87.8  12.21
12/13/17 00:31:20  7.16   0.26   0.12   1.319  8.40    12.1  88.1  12.18
12/13/17 00:31:21  7.17   0.26   0.12   1.336  8.40    12.1  88.3  12.21
12/13/17 00:31:22  7.18   0.26   0.12   1.358  8.40    12.0  88.6  12.17
12/13/17 00:31:23  7.18   0.26   0.12   1.377  8.40    11.9  88.9  12.17
12/13/17 00:31:24  7.18   0.26   0.12   1.400  8.40    11.9  89.1  12.20
12/13/17 00:31:25  7.18   0.26   0.12   1.420  8.40    11.8  89.2  12.19
12/13/17 00:31:26  7.18   0.26   0.12   1.441  8.40    11.8  89.3  12.17
12/13/17 00:31:27  7.18   0.26   0.12   1.455  8.41    11.8  89.3  12.20
12/13/17 00:31:28  7.18   0.26   0.12   1.473  8.40    11.8  89.3  12.17
12/13/17 00:31:29  7.18   0.26   0.12   1.494  8.41    11.8  89.1  12.21
12/13/17 00:31:30  7.18   0.26   0.12   1.518  8.41    11.9  89.0  12.15
12/13/17 00:31:31  7.18   0.26   0.12   1.540  8.41    11.9  88.8  12.19
12/13/17 00:31:32  7.18   0.26   0.12   1.558  8.41    12.0  88.6  12.16
12/13/17 00:31:33  7.18   0.26   0.12   1.578  8.41    12.0  88.5  12.16
12/13/17 00:31:34  7.17   0.26   0.12   1.601  8.41    12.1  88.4  12.14
12/13/17 00:31:35  7.18   0.26   0.12   1.620  8.40    12.2  88.3  12.13
12/13/17 00:31:36  7.18   0.26   0.12   1.635  8.41    12.3  88.3  12.11
12/13/17 00:31:37  7.17   0.26   0.12   1.654  8.41    12.3  88.5  12.08
12/13/17 00:31:38  7.17   0.26   0.12   1.679  8.41    12.4  88.7  12.07
12/13/17 00:31:39  7.17   0.26   0.12   1.693  8.41    12.5  89.0  12.05
12/13/17 00:31:40  7.17   0.26   0.12   1.715  8.41    12.5  89.4  12.03
12/13/17 00:31:41  7.17   0.26   0.12   1.736  8.41    12.6  89.8  12.02
12/13/17 00:31:42  7.16   0.26   0.12   1.754  8.41    12.7  90.3  12.04
12/13/17 00:31:43  7.16   0.26   0.12   1.769  8.41    12.7  90.7  12.04
12/13/17 00:31:44  7.16   0.26   0.12   1.795  8.41    12.8  91.2  12.02
12/13/17 00:31:45  7.16   0.26   0.12   1.814  8.40    12.8  91.6  12.03
12/13/17 00:31:46  7.16   0.26   0.12   1.836  8.41    12.8  91.8  12.03
12/13/17 00:31:47  7.14   0.26   0.12   1.855  8.41    12.9  92.0  12.02
12/13/17 00:31:48  7.14   0.26   0.12   1.878  8.41    12.9  92.1  12.04
12/13/17 00:31:49  7.14   0.26   0.12   1.891  8.41    12.9  92.1  12.02
12/13/17 00:31:50  7.14   0.26   0.12   1.909  8.41    12.9  92.0  12.02
12/13/17 00:31:51  7.13   0.26   0.12   1.934  8.41    12.9  91.7  12.02
12/13/17 00:31:52  7.13   0.26   0.12   1.957  8.41    13.0  91.4  12.03
12/13/17 00:31:53  7.12   0.26   0.12   1.969  8.41    13.0  91.0  12.03
12/13/17 00:31:54  7.12   0.26   0.12   1.989  8.41    13.0  90.6  12.01
12/13/17 00:31:55  7.12   0.26   0.12   2.004  8.41    13.0  90.2  12.03
12/13/17 00:31:56  7.12   0.26   0.12   2.028  8.42    13.0  89.8  12.03
12/13/17 00:31:57  7.12   0.26   0.12   2.052  8.42    13.1  89.5  12.02
12/13/17 00:31:58  7.12   0.26   0.12   2.065  8.42    13.1  89.3  12.00
12/13/17 00:31:59  7.11   0.26   0.12   2.083  8.42    13.1  89.1  12.00
12/13/17 00:32:00  7.11   0.26   0.12   2.105  8.42    13.1  89.1  12.00
12/13/17 00:32:01  7.11   0.26   0.12   2.120  8.42    13.1  89.1  12.00
12/13/17 00:32:02  7.11   0.26   0.12   2.137  8.42    13.0  89.2  11.99
12/13/17 00:32:03  7.11   0.26   0.12   2.161  8.42    13.0  89.5  11.98
12/13/17 00:32:04  7.11   0.26   0.12   2.183  8.43    12.9  89.8  11.98
12/13/17 00:32:05  7.10   0.26   0.13   2.201  8.42    12.9  90.1  11.99
12/13/17 00:32:06  7.10   0.26   0.12   2.215  8.42    12.8  90.5  11.99
12/13/17 00:32:07  7.10   0.26   0.13   2.237  8.42    12.8  90.9  11.99
12/13/17 00:32:08  7.11   0.26   0.13   2.259  8.42    12.8  91.3  11.99
12/13/17 00:32:09  7.11   0.26   0.12   2.273  8.43    12.8  91.6  12.00
12/13/17 00:32:10  7.10   0.26   0.12   2.293  8.43    12.8  91.9  12.01
12/13/17 00:32:11  7.11   0.26   0.12   2.315  8.44    12.8  92.1  12.01
12/13/17 00:32:12  7.10   0.26   0.12   2.334  8.43    12.9  92.2  12.00
12/13/17 00:32:13  7.10   0.26   0.13   2.354  8.43    12.9  92.3  12.00
12/13/17 00:32:14  7.10   0.26   0.12   2.374  8.44    13.0  92.3  11.99
12/13/17 00:32:15  7.10   0.26   0.13   2.395  8.44    13.1  92.2  11.98
12/13/17 00:32:16  7.10   0.26   0.12   2.414  8.44    13.2  92.0  11.98
12/13/17 00:32:17  7.10   0.26   0.12   2.432  8.44    13.3  91.8  11.97
12/13/17 00:32:18  7.10   0.26   0.13   2.451  8.44    13.4  91.5  11.99
12/13/17 00:32:19  7.10   0.26   0.13   2.467  8.44    13.4  91.2  12.00
12/13/17 00:32:20  7.10   0.26   0.12   2.489  8.44    13.4  91.0  12.01
12/13/17 00:32:21  7.10   0.26   0.13   2.505  8.43    13.3  90.7  12.03
12/13/17 00:32:22  7.10   0.26   0.13   2.528  8.43    13.2  90.5  12.02
12/13/17 00:32:23  7.11   0.26   0.13   2.550  8.43    13.1  90.4  12.03
12/13/17 00:32:24  7.11   0.26   0.13   2.572  8.43    12.9  90.3  12.04
12/13/17 00:32:25  7.11   0.26   0.13   2.583  8.43    12.7  90.4  12.05
12/13/17 00:32:26  7.11   0.26   0.12   2.601  8.43    12.6  90.5  12.04
12/13/17 00:32:28  7.11   0.26   0.13   2.607  8.43    12.2  91.0  12.03
12/13/17 00:32:31  7.11   0.26   0.12   2.608  8.44    11.9  92.2  12.02
12/13/17 00:32:29  7.12   0.26   0.12   2.611  8.44    12.1  91.3  12.00
