
Profile Time: 00:00:00
Profile Date: 12/17/2017
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/17/17 00:00:03  5.97   0.25   0.12   0.054  8.30    12.1 155.4  12.82
12/17/17 00:00:04  5.97   0.25   0.12   0.054  8.30    12.0 153.2  12.82
12/17/17 00:00:05  5.97   0.25   0.12   0.054  8.30    11.9 151.1  12.82
12/17/17 00:00:06  5.97   0.25   0.12   0.054  8.30    11.8 149.4  12.82
12/17/17 00:00:07  5.97   0.25   0.12   0.054  8.30    11.7 147.9  12.82
12/17/17 00:00:08  5.97   0.25   0.12   0.054  8.30    11.6 146.8  12.82
12/17/17 00:00:09  5.97   0.25   0.12   0.054  8.30    11.5 145.9  12.81
12/17/17 00:00:10  5.97   0.25   0.12   0.054  8.30    11.5 145.2  12.82
12/17/17 00:00:12  5.96   0.25   0.12   0.054  8.31    11.5 144.1  12.82
12/17/17 00:00:13  5.96   0.25   0.12   0.054  8.31    11.5 143.5  12.82
12/17/17 00:00:14  5.96   0.25   0.12   0.054  8.31    11.5 142.7  12.82
12/17/17 00:00:15  5.96   0.25   0.12   0.054  8.31    11.6 141.8  12.83
12/17/17 00:00:16  5.96   0.25   0.12   0.054  8.31    11.6 140.6  12.83
12/17/17 00:00:02  5.97   0.25   0.12   0.055  8.30    12.2 157.9  12.82
12/17/17 00:00:11  5.96   0.25   0.12   0.055  8.31    11.5 144.6  12.81
12/17/17 00:00:17  5.96   0.25   0.12   0.056  8.31    11.7 139.3  12.82
12/17/17 00:00:18  5.96   0.25   0.12   0.072  8.31    11.8 137.7  12.82
12/17/17 00:00:19  5.97   0.25   0.12   0.092  8.31    11.9 136.0  12.82
12/17/17 00:00:20  5.96   0.25   0.12   0.108  8.31    12.0 134.3  12.82
12/17/17 00:00:21  5.96   0.25   0.12   0.126  8.31    12.0 132.5  12.82
12/17/17 00:00:22  5.96   0.25   0.12   0.143  8.31    12.1 130.7  12.82
12/17/17 00:00:23  5.96   0.25   0.12   0.160  8.31    12.2 129.0  12.82
12/17/17 00:00:24  5.97   0.25   0.12   0.174  8.31    12.2 127.5  12.82
12/17/17 00:00:25  5.97   0.25   0.12   0.195  8.31    12.3 126.1  12.81
12/17/17 00:00:26  5.97   0.25   0.12   0.213  8.31    12.3 124.9  12.81
12/17/17 00:00:27  5.97   0.25   0.12   0.223  8.32    12.4 123.9  12.82
12/17/17 00:00:28  5.97   0.25   0.12   0.241  8.32    12.4 123.0  12.81
12/17/17 00:00:29  5.98   0.25   0.12   0.259  8.32    12.5 122.3  12.82
12/17/17 00:00:30  5.98   0.25   0.12   0.274  8.32    12.6 121.8  12.83
12/17/17 00:00:31  5.98   0.25   0.12   0.287  8.32    12.6 121.3  12.83
12/17/17 00:00:32  5.98   0.25   0.12   0.306  8.32    12.7 121.0  12.83
12/17/17 00:00:33  5.99   0.25   0.12   0.327  8.32    12.8 120.7  12.83
12/17/17 00:00:34  5.99   0.25   0.12   0.344  8.32    12.9 120.6  12.83
12/17/17 00:00:35  5.99   0.25   0.12   0.363  8.33    12.9 120.4  12.83
12/17/17 00:00:36  5.99   0.25   0.12   0.385  8.33    13.0 120.3  12.83
12/17/17 00:00:37  5.98   0.25   0.12   0.400  8.33    13.0 120.3  12.83
12/17/17 00:00:38  5.94   0.25   0.12   0.421  8.33    13.0 120.2  12.86
12/17/17 00:00:39  5.91   0.25   0.12   0.442  8.33    13.1 120.1  12.87
12/17/17 00:00:40  5.91   0.25   0.12   0.459  8.33    13.0 120.0  12.87
12/17/17 00:00:41  5.90   0.25   0.12   0.477  8.33    13.0 119.8  12.87
12/17/17 00:00:42  5.90   0.25   0.12   0.498  8.33    12.9 119.6  12.87
12/17/17 00:00:43  5.91   0.25   0.12   0.518  8.33    12.8 119.4  12.87
12/17/17 00:00:44  5.91   0.25   0.12   0.539  8.33    12.7 119.2  12.87
12/17/17 00:00:45  5.91   0.25   0.12   0.560  8.33    12.6 118.9  12.87
12/17/17 00:00:46  5.90   0.25   0.12   0.578  8.33    12.5 118.7  12.87
12/17/17 00:00:47  5.89   0.25   0.12   0.599  8.33    12.4 118.5  12.88
12/17/17 00:00:48  5.90   0.25   0.12   0.619  8.34    12.3 118.4  12.88
12/17/17 00:00:49  5.91   0.25   0.12   0.640  8.34    12.2 118.3  12.87
12/17/17 00:00:50  5.92   0.25   0.12   0.663  8.34    12.1 118.3  12.87
12/17/17 00:00:51  5.92   0.25   0.12   0.682  8.34    12.1 118.4  12.87
12/17/17 00:00:52  5.95   0.25   0.12   0.701  8.34    12.0 118.6  12.85
12/17/17 00:00:53  5.98   0.25   0.12   0.721  8.34    12.0 118.9  12.84
12/17/17 00:00:54  6.00   0.25   0.12   0.740  8.34    12.0 119.2  12.82
12/17/17 00:00:55  6.02   0.25   0.12   0.760  8.34    12.0 119.6  12.82
12/17/17 00:00:56  6.03   0.25   0.12   0.781  8.34    12.1 120.1  12.81
12/17/17 00:00:57  6.03   0.25   0.12   0.802  8.34    12.1 120.5  12.81
12/17/17 00:00:58  6.03   0.25   0.12   0.824  8.34    12.1 120.9  12.81
12/17/17 00:00:59  6.04   0.25   0.12   0.842  8.34    12.1 121.3  12.81
12/17/17 00:01:00  6.04   0.25   0.12   0.862  8.34    12.1 121.5  12.80
12/17/17 00:01:01  6.04   0.25   0.12   0.885  8.34    12.2 121.7  12.80
12/17/17 00:01:02  6.05   0.25   0.12   0.901  8.34    12.2 121.7  12.80
12/17/17 00:01:03  6.05   0.25   0.12   0.922  8.34    12.2 121.6  12.80
12/17/17 00:01:04  6.05   0.25   0.12   0.944  8.34    12.2 121.4  12.79
12/17/17 00:01:05  6.06   0.25   0.12   0.963  8.34    12.2 121.0  12.79
12/17/17 00:01:06  6.06   0.25   0.12   0.980  8.34    12.2 120.5  12.79
12/17/17 00:01:07  6.06   0.25   0.12   1.000  8.34    12.2 120.0  12.79
12/17/17 00:01:08  6.06   0.25   0.12   1.022  8.34    12.3 119.3  12.78
12/17/17 00:01:09  6.07   0.25   0.12   1.040  8.34    12.3 118.7  12.78
12/17/17 00:01:10  6.07   0.25   0.12   1.059  8.34    12.4 118.1  12.78
12/17/17 00:01:11  6.07   0.25   0.12   1.080  8.34    12.5 117.6  12.78
12/17/17 00:01:12  6.07   0.25   0.12   1.102  8.34    12.6 117.1  12.79
12/17/17 00:01:13  6.07   0.25   0.12   1.122  8.34    12.7 116.8  12.79
12/17/17 00:01:14  6.07   0.25   0.12   1.141  8.34    12.8 116.6  12.80
12/17/17 00:01:15  6.07   0.25   0.12   1.161  8.34    12.9 116.6  12.81
12/17/17 00:01:16  6.06   0.25   0.12   1.183  8.34    13.0 116.6  12.81
12/17/17 00:01:17  6.06   0.25   0.12   1.201  8.34    13.1 116.8  12.81
12/17/17 00:01:18  6.06   0.25   0.12   1.221  8.34    13.1 117.1  12.81
12/17/17 00:01:19  6.06   0.25   0.12   1.240  8.35    13.1 117.5  12.81
12/17/17 00:01:20  6.07   0.25   0.12   1.264  8.35    13.1 117.9  12.81
12/17/17 00:01:21  6.07   0.25   0.12   1.281  8.35    13.1 118.2  12.82
12/17/17 00:01:22  6.07   0.25   0.12   1.300  8.35    13.1 118.6  12.82
12/17/17 00:01:23  6.07   0.25   0.12   1.322  8.35    13.0 118.8  12.82
12/17/17 00:01:24  6.06   0.25   0.12   1.340  8.35    12.9 118.9  12.83
12/17/17 00:01:25  6.06   0.25   0.12   1.361  8.35    12.7 118.9  12.82
12/17/17 00:01:26  6.06   0.25   0.12   1.381  8.35    12.6 118.8  12.82
12/17/17 00:01:27  6.06   0.25   0.12   1.402  8.35    12.5 118.6  12.81
12/17/17 00:01:28  6.06   0.25   0.12   1.423  8.35    12.4 118.3  12.81
12/17/17 00:01:29  6.05   0.25   0.12   1.442  8.35    12.3 118.0  12.81
12/17/17 00:01:30  6.05   0.25   0.12   1.464  8.35    12.2 117.7  12.80
12/17/17 00:01:31  6.05   0.25   0.12   1.482  8.35    12.1 117.5  12.80
12/17/17 00:01:32  6.05   0.25   0.12   1.498  8.35    12.1 117.4  12.81
12/17/17 00:01:33  6.05   0.25   0.12   1.518  8.35    12.1 117.5  12.81
12/17/17 00:01:34  6.05   0.25   0.12   1.542  8.35    12.1 117.9  12.82
12/17/17 00:01:35  6.05   0.25   0.12   1.559  8.35    12.1 118.5  12.81
12/17/17 00:01:36  6.04   0.25   0.12   1.579  8.35    12.1 119.4  12.82
12/17/17 00:01:37  6.02   0.25   0.12   1.599  8.35    12.1 120.5  12.83
12/17/17 00:01:38  6.01   0.25   0.12   1.623  8.35    12.1 121.8  12.84
12/17/17 00:01:39  6.02   0.25   0.12   1.644  8.35    12.1 123.3  12.83
12/17/17 00:01:40  6.02   0.25   0.12   1.662  8.35    12.0 125.0  12.83
12/17/17 00:01:41  6.02   0.25   0.12   1.684  8.35    12.0 126.6  12.82
12/17/17 00:01:42  5.99   0.25   0.12   1.702  8.35    11.9 128.2  12.85
12/17/17 00:01:43  5.97   0.25   0.12   1.722  8.36    11.8 129.7  12.87
12/17/17 00:01:44  5.96   0.25   0.12   1.741  8.35    11.8 131.1  12.88
12/17/17 00:01:45  5.94   0.25   0.12   1.761  8.36    11.7 132.2  12.89
12/17/17 00:01:46  5.94   0.25   0.12   1.783  8.36    11.6 133.2  12.88
12/17/17 00:01:47  5.95   0.25   0.12   1.800  8.36    11.6 133.9  12.88
12/17/17 00:01:48  5.96   0.25   0.12   1.818  8.36    11.5 134.5  12.88
12/17/17 00:01:49  5.97   0.25   0.12   1.839  8.36    11.5 134.9  12.88
12/17/17 00:01:50  5.96   0.25   0.12   1.858  8.36    11.5 135.2  12.87
12/17/17 00:01:51  5.97   0.25   0.12   1.879  8.36    11.6 135.4  12.87
12/17/17 00:01:52  5.98   0.25   0.12   1.898  8.36    11.6 135.6  12.87
12/17/17 00:01:53  5.98   0.25   0.12   1.922  8.36    11.7 135.7  12.86
12/17/17 00:01:54  5.98   0.25   0.12   1.941  8.36    11.8 135.9  12.86
12/17/17 00:01:55  5.98   0.25   0.12   1.959  8.36    11.8 135.9  12.85
12/17/17 00:01:56  5.97   0.25   0.12   1.976  8.36    11.9 135.9  12.85
12/17/17 00:01:57  5.97   0.25   0.12   1.996  8.36    12.0 135.9  12.84
12/17/17 00:01:58  5.97   0.25   0.12   2.013  8.36    12.1 135.7  12.84
12/17/17 00:01:59  5.98   0.25   0.12   2.034  8.36    12.1 135.4  12.84
12/17/17 00:02:00  5.98   0.25   0.12   2.053  8.36    12.2 134.9  12.84
12/17/17 00:02:01  5.99   0.25   0.12   2.076  8.36    12.2 134.3  12.84
12/17/17 00:02:02  5.99   0.25   0.12   2.092  8.36    12.2 133.6  12.84
12/17/17 00:02:03  5.99   0.25   0.12   2.109  8.37    12.2 132.7  12.83
12/17/17 00:02:04  5.98   0.25   0.12   2.127  8.37    12.2 131.8  12.83
12/17/17 00:02:05  5.98   0.25   0.12   2.150  8.37    12.1 130.8  12.83
12/17/17 00:02:06  5.97   0.25   0.12   2.171  8.37    12.1 129.7  12.83
12/17/17 00:02:07  5.97   0.25   0.12   2.189  8.37    12.0 128.7  12.83
12/17/17 00:02:08  5.97   0.25   0.12   2.208  8.37    12.0 127.8  12.83
12/17/17 00:02:09  5.97   0.25   0.12   2.231  8.37    11.9 127.0  12.84
12/17/17 00:02:10  5.97   0.25   0.12   2.248  8.37    11.9 126.3  12.83
12/17/17 00:02:11  5.96   0.25   0.12   2.264  8.37    11.9 125.9  12.84
12/17/17 00:02:12  5.96   0.25   0.12   2.285  8.37    11.9 125.6  12.84
12/17/17 00:02:13  5.95   0.25   0.12   2.306  8.37    11.9 125.6  12.85
12/17/17 00:02:14  5.95   0.25   0.12   2.325  8.37    11.9 125.7  12.85
12/17/17 00:02:15  5.95   0.25   0.12   2.342  8.37    12.0 126.0  12.86
12/17/17 00:02:16  5.95   0.25   0.12   2.359  8.37    12.1 126.4  12.85
12/17/17 00:02:17  5.95   0.25   0.12   2.379  8.37    12.2 127.0  12.85
12/17/17 00:02:18  5.95   0.25   0.12   2.401  8.37    12.3 127.5  12.85
12/17/17 00:02:19  5.94   0.25   0.12   2.420  8.37    12.4 128.0  12.85
12/17/17 00:02:20  5.95   0.25   0.12   2.438  8.37    12.6 128.5  12.84
12/17/17 00:02:21  5.95   0.25   0.12   2.458  8.37    12.8 128.9  12.84
12/17/17 00:02:22  5.95   0.25   0.12   2.481  8.37    12.9 129.1  12.83
12/17/17 00:02:23  5.95   0.25   0.12   2.495  8.37    13.1 129.2  12.83
12/17/17 00:02:24  5.95   0.25   0.12   2.513  8.37    13.2 129.0  12.83
12/17/17 00:02:25  5.96   0.25   0.12   2.534  8.37    13.3 128.8  12.82
12/17/17 00:02:26  5.97   0.25   0.12   2.559  8.38    13.4 128.4  12.82
12/17/17 00:02:27  5.98   0.25   0.12   2.572  8.38    13.5 127.8  12.81
12/17/17 00:02:28  5.99   0.25   0.12   2.585  8.38    13.5 127.2  12.81
12/17/17 00:02:29  5.99   0.25   0.12   2.604  8.38    13.4 126.6  12.80
12/17/17 00:02:30  5.99   0.25   0.12   2.606  8.38    13.4 126.0  12.80
12/17/17 00:02:32  5.99   0.25   0.12   2.606  8.38    13.1 124.9  12.80
12/17/17 00:02:34  5.99   0.25   0.12   2.606  8.38    12.6 124.4  12.81
12/17/17 00:02:35  5.99   0.25   0.12   2.606  8.38    12.4 124.3  12.81
12/17/17 00:02:37  6.00   0.25   0.12   2.606  8.38    11.7 124.4  12.81
12/17/17 00:02:38  6.00   0.25   0.12   2.606  8.38    11.4 124.7  12.81
12/17/17 00:02:39  6.00   0.25   0.12   2.606  8.38    11.1 125.0  12.82
12/17/17 00:02:31  5.99   0.25   0.12   2.607  8.38    13.2 125.4  12.80
12/17/17 00:02:33  5.99   0.25   0.12   2.607  8.38    12.9 124.6  12.81
12/17/17 00:02:36  6.00   0.25   0.12   2.607  8.38    12.1 124.3  12.81

Profile Time: 00:30:01
Profile Date: 12/17/2017
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/17/17 00:30:04  5.76   0.25   0.12   0.050  8.30    11.7 142.0  12.82
12/17/17 00:30:05  5.76   0.25   0.12   0.050  8.30    11.7 142.7  12.83
12/17/17 00:30:07  5.77   0.25   0.12   0.050  8.30    11.7 143.8  12.83
12/17/17 00:30:10  5.78   0.25   0.12   0.050  8.30    11.8 144.3  12.82
12/17/17 00:30:11  5.79   0.25   0.12   0.050  8.30    11.8 144.2  12.81
12/17/17 00:30:13  5.80   0.25   0.12   0.050  8.30    11.9 143.5  12.81
12/17/17 00:30:06  5.76   0.25   0.12   0.051  8.30    11.7 143.3  12.82
12/17/17 00:30:08  5.77   0.25   0.12   0.051  8.30    11.7 144.1  12.82
12/17/17 00:30:09  5.78   0.25   0.12   0.051  8.30    11.7 144.3  12.82
12/17/17 00:30:12  5.80   0.25   0.12   0.051  8.30    11.9 143.9  12.81
12/17/17 00:30:14  5.81   0.25   0.12   0.051  8.30    12.0 143.1  12.81
12/17/17 00:30:15  5.80   0.25   0.12   0.051  8.30    12.1 142.6  12.81
12/17/17 00:30:16  5.81   0.25   0.12   0.051  8.30    12.1 142.0  12.82
12/17/17 00:30:17  5.81   0.25   0.12   0.051  8.30    12.2 141.5  12.82
12/17/17 00:30:18  5.80   0.25   0.12   0.052  8.30    12.3 140.9  12.81
12/17/17 00:30:19  5.81   0.25   0.12   0.065  8.30    12.4 140.3  12.81
12/17/17 00:30:20  5.82   0.25   0.12   0.082  8.30    12.5 139.7  12.80
12/17/17 00:30:21  5.85   0.25   0.12   0.103  8.30    12.6 139.0  12.79
