
Profile Time: 00:00:18
Profile Date: 03/21/2018
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
03/21/18 00:00:25 10.91   0.24   0.12   0.010  8.13    14.0  42.4  12.03
03/21/18 00:00:24 10.91   0.25   0.12   0.011  8.12    14.0  42.0  12.03
03/21/18 00:00:29 10.91   0.24   0.12   0.025  8.13    13.8  42.9  12.04
03/21/18 00:00:22 10.91   0.24   0.12   0.030  8.13    13.9  40.8  12.03
03/21/18 00:00:31 10.91   0.24   0.12   0.037  8.13    13.6  42.7  12.05
03/21/18 00:00:21 10.91   0.24   0.12   0.038  8.12    13.8  40.1  12.03
03/21/18 00:00:32 10.91   0.25   0.12   0.038  8.13    13.6  42.5  12.05
03/21/18 00:00:26 10.91   0.24   0.12   0.043  8.13    13.9  42.7  12.03
03/21/18 00:00:20 10.91   0.24   0.12   0.045  8.12    13.7  39.4  12.04
03/21/18 00:00:28 10.91   0.25   0.12   0.048  8.13    13.8  42.9  12.04
03/21/18 00:00:30 10.91   0.25   0.12   0.048  8.13    13.7  42.8  12.05
03/21/18 00:00:35 10.91   0.24   0.12   0.048  8.14    13.5  42.0  12.05
03/21/18 00:00:34 10.91   0.24   0.12   0.056  8.14    13.5  42.1  12.05
03/21/18 00:00:23 10.91   0.24   0.12   0.061  8.12    13.9  41.4  12.03
03/21/18 00:00:27 10.91   0.25   0.12   0.063  8.13    13.9  42.9  12.04
03/21/18 00:00:33 10.91   0.24   0.12   0.084  8.14    13.5  42.3  12.05
03/21/18 00:00:36 10.91   0.24   0.12   0.086  8.14    13.5  41.8  12.06
03/21/18 00:00:39 10.91   0.24   0.12   0.098  8.14    13.6  41.6  12.06
03/21/18 00:00:37 10.91   0.25   0.12   0.119  8.14    13.5  41.7  12.06
03/21/18 00:00:40 10.91   0.24   0.12   0.129  8.14    13.7  41.6  12.06
03/21/18 00:00:38 10.91   0.24   0.12   0.134  8.14    13.5  41.6  12.06
03/21/18 00:00:42 10.91   0.25   0.12   0.187  8.14    13.8  41.6  12.06
03/21/18 00:00:41 10.91   0.25   0.12   0.192  8.14    13.7  41.6  12.06
03/21/18 00:00:45 10.91   0.24   0.12   0.194  8.14    13.9  41.7  12.05
03/21/18 00:00:43 10.91   0.24   0.12   0.213  8.14    13.9  41.6  12.06
03/21/18 00:00:44 10.91   0.25   0.12   0.228  8.14    13.9  41.6  12.05
03/21/18 00:00:46 10.91   0.24   0.12   0.242  8.15    13.9  41.8  12.05
03/21/18 00:00:49 10.91   0.25   0.12   0.267  8.15    13.8  42.0  12.03
03/21/18 00:00:48 10.91   0.24   0.12   0.285  8.15    13.8  41.9  12.04
03/21/18 00:00:47 10.91   0.24   0.12   0.286  8.15    13.9  41.9  12.04
03/21/18 00:00:50 10.91   0.24   0.12   0.291  8.15    13.7  42.1  12.03
03/21/18 00:00:51 10.91   0.24   0.12   0.312  8.15    13.6  42.2  12.03
03/21/18 00:00:52 10.91   0.24   0.12   0.339  8.15    13.6  42.3  12.03
03/21/18 00:00:53 10.92   0.24   0.12   0.349  8.15    13.5  42.3  12.03
03/21/18 00:00:54 10.91   0.24   0.12   0.371  8.15    13.5  42.3  12.03
03/21/18 00:00:55 10.91   0.25   0.12   0.389  8.16    13.5  42.4  12.03
03/21/18 00:00:56 10.91   0.25   0.12   0.389  8.16    13.5  42.4  12.03
03/21/18 00:00:57 10.91   0.24   0.12   0.435  8.16    13.5  42.3  12.03
03/21/18 00:00:58 10.91   0.24   0.12   0.465  8.16    13.6  42.3  12.03
03/21/18 00:00:59 10.91   0.24   0.12   0.483  8.16    13.7  42.3  12.03
03/21/18 00:01:00 10.91   0.25   0.12   0.483  8.16    13.8  42.3  12.03
03/21/18 00:01:01 10.91   0.24   0.12   0.503  8.17    13.9  42.3  12.02
03/21/18 00:01:02 10.91   0.25   0.12   0.513  8.17    14.0  42.3  12.02
03/21/18 00:01:03 10.91   0.24   0.12   0.533  8.17    14.1  42.4  12.03
03/21/18 00:01:04 10.91   0.24   0.12   0.567  8.17    14.2  42.6  12.03
03/21/18 00:01:05 10.91   0.24   0.12   0.576  8.17    14.3  42.8  12.02
03/21/18 00:01:06 10.91   0.24   0.12   0.605  8.17    14.3  43.1  12.02
03/21/18 00:01:07 10.91   0.24   0.12   0.628  8.17    14.4  43.4  12.02
03/21/18 00:01:08 10.91   0.24   0.12   0.645  8.18    14.4  43.7  12.02
03/21/18 00:01:09 10.91   0.24   0.12   0.646  8.18    14.4  44.1  12.01
03/21/18 00:01:10 10.91   0.24   0.12   0.660  8.18    14.4  44.4  12.01
03/21/18 00:01:11 10.91   0.24   0.12   0.714  8.18    14.4  44.8  12.02
03/21/18 00:01:12 10.91   0.24   0.12   0.728  8.18    14.4  45.0  12.01
03/21/18 00:01:13 10.91   0.24   0.12   0.734  8.18    14.3  45.2  12.02
03/21/18 00:01:14 10.91   0.25   0.12   0.737  8.18    14.3  45.3  12.01
03/21/18 00:01:15 10.91   0.24   0.12   0.758  8.18    14.2  45.3  12.01
03/21/18 00:01:16 10.91   0.24   0.12   0.814  8.19    14.2  45.2  12.01
03/21/18 00:01:18 10.91   0.24   0.12   0.842  8.19    14.1  44.8  12.01
03/21/18 00:01:19 10.91   0.24   0.12   0.851  8.19    14.1  44.5  12.00
03/21/18 00:01:20 10.91   0.24   0.12   0.860  8.19    14.1  44.2  12.00
03/21/18 00:01:17 10.91   0.24   0.12   0.874  8.19    14.2  45.0  12.01
03/21/18 00:01:21 10.91   0.24   0.12   0.886  8.19    14.1  43.8  12.00
03/21/18 00:01:23 10.91   0.24   0.12   0.921  8.19    14.1  43.2  12.00
03/21/18 00:01:22 10.91   0.24   0.12   0.927  8.19    14.1  43.5  12.00
03/21/18 00:01:24 10.91   0.24   0.12   0.944  8.19    14.1  42.9  12.00
03/21/18 00:01:25 10.91   0.24   0.12   0.965  8.20    14.1  42.7  12.00
03/21/18 00:01:26 10.91   0.25   0.12   0.969  8.20    14.1  42.6  12.00
03/21/18 00:01:27 10.91   0.24   0.12   1.007  8.20    14.2  42.5  12.00
03/21/18 00:01:28 10.91   0.24   0.12   1.038  8.20    14.2  42.5  12.01
03/21/18 00:01:29 10.91   0.24   0.12   1.039  8.20    14.3  42.5  12.01
03/21/18 00:01:30 10.91   0.24   0.12   1.056  8.21    14.4  42.6  12.02
03/21/18 00:01:32 10.91   0.24   0.12   1.080  8.21    14.5  42.8  12.02
03/21/18 00:01:31 10.91   0.24   0.12   1.093  8.21    14.5  42.7  12.01
03/21/18 00:01:33 10.91   0.24   0.12   1.121  8.21    14.6  42.9  12.02
03/21/18 00:01:35 10.91   0.24   0.12   1.141  8.21    14.8  43.1  12.02
03/21/18 00:01:34 10.91   0.25   0.12   1.150  8.21    14.7  43.0  12.02
03/21/18 00:01:36 10.91   0.25   0.12   1.181  8.21    14.8  43.2  12.02
03/21/18 00:01:38 10.91   0.24   0.12   1.196  8.22    14.8  43.4  12.01
03/21/18 00:01:37 10.91   0.25   0.12   1.205  8.21    14.8  43.3  12.01
03/21/18 00:01:39 10.91   0.25   0.12   1.242  8.22    14.7  43.4  12.01
03/21/18 00:01:41 10.91   0.24   0.12   1.270  8.22    14.5  43.5  12.01
03/21/18 00:01:40 10.91   0.24   0.12   1.278  8.22    14.6  43.5  12.02
03/21/18 00:01:42 10.91   0.24   0.12   1.291  8.22    14.3  43.6  12.02
03/21/18 00:01:43 10.91   0.24   0.12   1.299  8.22    14.1  43.7  12.01
03/21/18 00:01:44 10.91   0.25   0.12   1.326  8.23    13.9  43.7  12.01
03/21/18 00:01:45 10.91   0.24   0.12   1.359  8.23    13.7  43.8  12.02
03/21/18 00:01:46 10.91   0.24   0.12   1.371  8.23    13.5  43.9  12.02
03/21/18 00:01:47 10.91   0.24   0.12   1.392  8.23    13.3  43.9  12.02
03/21/18 00:01:48 10.91   0.24   0.12   1.396  8.23    13.1  44.0  12.01
03/21/18 00:01:49 10.91   0.25   0.12   1.432  8.23    13.0  44.1  12.01
03/21/18 00:01:50 10.91   0.25   0.12   1.461  8.24    12.9  44.1  12.01
03/21/18 00:01:51 10.91   0.24   0.12   1.475  8.24    12.8  44.2  12.02
03/21/18 00:01:52 10.91   0.25   0.12   1.476  8.24    12.8  44.2  12.02
03/21/18 00:01:53 10.91   0.24   0.12   1.500  8.24    12.8  44.2  12.02
03/21/18 00:01:54 10.91   0.25   0.12   1.533  8.24    12.8  44.1  12.02
03/21/18 00:01:57 10.92   0.24   0.12   1.573  8.25    13.0  44.0  12.02
03/21/18 00:01:55 10.91   0.24   0.12   1.580  8.24    12.9  44.1  12.02
03/21/18 00:01:56 10.92   0.24   0.12   1.585  8.24    13.0  44.0  12.02
03/21/18 00:01:58 10.92   0.24   0.12   1.602  8.25    13.1  43.9  12.01
03/21/18 00:01:59 10.92   0.24   0.12   1.604  8.25    13.2  43.8  12.01
