
Profile Time: 00:00:01
Profile Date: 12/26/2017
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/26/17 00:00:03   NaN    NaN    NaN   0.058  7.55    22.5  70.3    NaN
12/26/17 00:00:04   NaN    NaN    NaN   0.058  7.54    22.4  71.5    NaN
12/26/17 00:00:05   NaN    NaN    NaN   0.058  7.55    22.3  72.7    NaN
12/26/17 00:00:08   NaN    NaN    NaN   0.058  7.55    21.9  75.2    NaN
12/26/17 00:00:09   NaN    NaN    NaN   0.058  7.54    21.8  75.6    NaN
12/26/17 00:00:10   NaN    NaN    NaN   0.058  7.55    21.7  75.7    NaN
12/26/17 00:00:15   NaN    NaN    NaN   0.058  7.55    21.6  73.6    NaN
12/26/17 00:00:07   NaN    NaN    NaN   0.059  7.55    22.1  74.6    NaN
12/26/17 00:00:11   NaN    NaN    NaN   0.059  7.54    21.7  75.7    NaN
12/26/17 00:00:12   NaN    NaN    NaN   0.059  7.55    21.6  75.4    NaN
12/26/17 00:00:13   NaN    NaN    NaN   0.059  7.54    21.6  74.9    NaN
12/26/17 00:00:14   NaN    NaN    NaN   0.059  7.55    21.6  74.3    NaN
12/26/17 00:00:16   NaN    NaN    NaN   0.059  7.54    21.6  72.8    NaN
12/26/17 00:00:17   NaN    NaN    NaN   0.059  7.55    21.7  72.0    NaN
12/26/17 00:00:06   NaN    NaN    NaN   0.060  7.54    22.2  73.7    NaN
12/26/17 00:00:18   NaN    NaN    NaN   0.068  7.54    21.8  71.2    NaN
12/26/17 00:00:19   NaN    NaN    NaN   0.086  7.55    21.9  70.4    NaN
12/26/17 00:00:20   NaN    NaN    NaN   0.100  7.54    22.0  69.6    NaN
12/26/17 00:00:21   NaN    NaN    NaN   0.119  7.55    22.1  68.9    NaN
12/26/17 00:00:22   NaN    NaN    NaN   0.137  7.54    22.3  68.3    NaN
12/26/17 00:00:23   NaN    NaN    NaN   0.151  7.55    22.4  67.8    NaN
12/26/17 00:00:24   NaN    NaN    NaN   0.168  7.55    22.6  67.3    NaN
12/26/17 00:00:25   NaN    NaN    NaN   0.187  7.55    22.7  66.9    NaN
12/26/17 00:00:26   NaN    NaN    NaN   0.203  7.55    22.8  66.6    NaN
12/26/17 00:00:27   NaN    NaN    NaN   0.217  7.54    22.9  66.5    NaN
12/26/17 00:00:28   NaN    NaN    NaN   0.233  7.55    23.0  66.4    NaN
12/26/17 00:00:29   NaN    NaN    NaN   0.253  7.54    23.1  66.4    NaN
12/26/17 00:00:30   NaN    NaN    NaN   0.266  7.55    23.1  66.6    NaN
12/26/17 00:00:31   NaN    NaN    NaN   0.278  7.55    23.1  66.8    NaN
12/26/17 00:00:32   NaN    NaN    NaN   0.300  7.55    23.1  67.1    NaN
12/26/17 00:00:33   NaN    NaN    NaN   0.319  7.55    23.0  67.5    NaN
12/26/17 00:00:34   NaN    NaN    NaN   0.336  7.54    22.9  67.9    NaN
12/26/17 00:00:35   NaN    NaN    NaN   0.351  7.55    22.7  68.4    NaN
12/26/17 00:00:36   NaN    NaN    NaN   0.372  7.54    22.6  68.9    NaN
