
Profile Time: 00:30:00
Profile Date: 02/17/2018
Profile Location: jlnewhope Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/17/18 00:03:03   NaN   0.01   0.00   0.011  7.57     NaN  11.0  10.80
02/17/18 00:03:11   NaN   0.01   0.00   0.011  7.57     NaN   9.0  10.78
02/17/18 00:02:47   NaN   0.01   0.00   0.012  7.57     NaN  10.4  10.85
02/17/18 00:02:48   NaN   0.01   0.00   0.012  7.57     NaN  10.4  10.85
02/17/18 00:02:51   NaN   0.01   0.00   0.012  7.57     NaN  10.5  10.84
02/17/18 00:02:52   NaN   0.01   0.00   0.012  7.57     NaN  10.6  10.82
02/17/18 00:02:53   NaN   0.01   0.00   0.012  7.57     NaN  10.7  10.84
02/17/18 00:02:56   NaN   0.01   0.00   0.012  7.57     NaN  10.9  10.82
02/17/18 00:02:57   NaN   0.01   0.00   0.012  7.57     NaN  11.0  10.80
02/17/18 00:02:58   NaN   0.01   0.00   0.012  7.57     NaN  11.1  10.78
02/17/18 00:02:59   NaN   0.01   0.00   0.012  7.57     NaN  11.1  10.79
02/17/18 00:03:01   NaN   0.01   0.00   0.012  7.57     NaN  11.1  10.78
02/17/18 00:03:04   NaN   0.01   0.00   0.012  7.57     NaN  10.8  10.79
02/17/18 00:03:05   NaN   0.01   0.00   0.012  7.57     NaN  10.6  10.84
02/17/18 00:03:06   NaN   0.01   0.00   0.012  7.57     NaN  10.4  10.84
02/17/18 00:03:08   NaN   0.01   0.00   0.012  7.57     NaN   9.9  10.82
02/17/18 00:03:09   NaN   0.01   0.00   0.012  7.57     NaN   9.6  10.80
02/17/18 00:03:10   NaN   0.01   0.00   0.012  7.57     NaN   9.3  10.79
02/17/18 00:02:49   NaN   0.01   0.00   0.013  7.57     NaN  10.4  10.86
02/17/18 00:02:50   NaN   0.01   0.00   0.013  7.57     NaN  10.5  10.85
02/17/18 00:02:54   NaN   0.01   0.00   0.013  7.57     NaN  10.8  10.86
02/17/18 00:02:55   NaN   0.01   0.00   0.013  7.57     NaN  10.8  10.81
02/17/18 00:03:00   NaN   0.01   0.00   0.013  7.57     NaN  11.1  10.80
02/17/18 00:03:02   NaN   0.01   0.00   0.013  7.57     NaN  11.1  10.81
02/17/18 00:03:07   NaN   0.01   0.00   0.013  7.57     NaN  10.2  10.81

Profile Time: 01:00:00
Profile Date: 02/17/2018
Profile Location: jlnewhope Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/17/18 00:05:42   NaN   0.01   0.00   0.011  7.56     NaN  13.4  10.74
02/17/18 00:05:30   NaN   0.01   0.00   0.012  7.56     NaN   9.0  10.73
02/17/18 00:05:31   NaN   0.01   0.00   0.012  7.56     NaN   9.3  10.72
02/17/18 00:05:33   NaN   0.01   0.00   0.012  7.56     NaN   9.7  10.73
02/17/18 00:05:36   NaN   0.01   0.00   0.012  7.56     NaN  10.6  10.74
02/17/18 00:05:38   NaN   0.01   0.00   0.012  7.56     NaN  11.3  10.74
02/17/18 00:05:40   NaN   0.01   0.00   0.012  7.56     NaN  12.3  10.74
02/17/18 00:05:43   NaN   0.01   0.00   0.012  7.56     NaN  14.0  10.74
02/17/18 00:05:44   NaN   0.01   0.00   0.012  7.56     NaN  14.6  10.75
02/17/18 00:05:45   NaN   0.01   0.00   0.012  7.56     NaN  15.1  10.74
02/17/18 00:05:32   NaN   0.01   0.00   0.013  7.56     NaN   9.5  10.73
02/17/18 00:05:34   NaN   0.01   0.00   0.013  7.56     NaN  10.0  10.73
02/17/18 00:05:35   NaN   0.01   0.00   0.013  7.56     NaN  10.2  10.73
02/17/18 00:05:37   NaN   0.01   0.00   0.013  7.56     NaN  10.9  10.73
02/17/18 00:05:39   NaN   0.01   0.00   0.013  7.56     NaN  11.8  10.74
02/17/18 00:05:41   NaN   0.01   0.00   0.013  7.56     NaN  12.8  10.74

Profile Time: 01:30:00
Profile Date: 02/17/2018
Profile Location: jlnewhope Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/17/18 00:08:13   NaN   0.01   0.00   0.011  7.56     NaN  11.5  10.69
02/17/18 00:08:28   NaN   0.01   0.00   0.011  7.56     NaN  13.8  10.72
02/17/18 00:08:12   NaN   0.01   0.00   0.012  7.56     NaN  11.3  10.69
02/17/18 00:08:14   NaN   0.01   0.00   0.012  7.56     NaN  11.8  10.68
02/17/18 00:08:15   NaN   0.01   0.00   0.012  7.56     NaN  12.1  10.67
02/17/18 00:08:16   NaN   0.01   0.00   0.012  7.56     NaN  12.4  10.69
