
Profile Time: 00:00:01
Profile Date: 12/16/2017
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/16/17 00:00:05  6.00   0.25   0.12   0.057  8.39    12.8 149.9  12.91
12/16/17 00:00:09  6.01   0.25   0.12   0.057  8.39    13.2 144.8  12.91
12/16/17 00:00:15  6.02   0.25   0.12   0.057  8.39    13.4 138.8  12.91
12/16/17 00:00:17  6.02   0.25   0.12   0.057  8.39    13.4 137.1  12.91
12/16/17 00:00:03  6.00   0.25   0.12   0.058  8.39    12.6 152.7  12.92
12/16/17 00:00:04  6.00   0.25   0.12   0.058  8.39    12.7 151.3  12.92
12/16/17 00:00:06  6.01   0.25   0.12   0.058  8.39    12.9 148.5  12.91
12/16/17 00:00:07  6.01   0.25   0.12   0.058  8.39    13.0 147.2  12.91
12/16/17 00:00:08  6.01   0.25   0.12   0.058  8.39    13.1 146.0  12.92
12/16/17 00:00:10  6.01   0.25   0.12   0.058  8.39    13.3 143.7  12.91
12/16/17 00:00:12  6.02   0.25   0.12   0.058  8.39    13.4 141.6  12.91
12/16/17 00:00:13  6.02   0.25   0.12   0.058  8.39    13.4 140.6  12.92
12/16/17 00:00:14  6.02   0.25   0.12   0.058  8.39    13.4 139.7  12.91
12/16/17 00:00:16  6.02   0.25   0.12   0.058  8.39    13.4 138.0  12.91
12/16/17 00:00:11  6.01   0.25   0.12   0.059  8.39    13.4 142.6  12.92
12/16/17 00:00:18  6.02   0.25   0.12   0.064  8.39    13.3 136.3  12.91
12/16/17 00:00:19  6.03   0.25   0.12   0.080  8.39    13.3 135.4  12.91
12/16/17 00:00:20  6.03   0.25   0.12   0.097  8.39    13.2 134.5  12.91
12/16/17 00:00:21  6.04   0.25   0.12   0.115  8.39    13.2 133.5  12.90
12/16/17 00:00:22  6.05   0.25   0.12   0.133  8.39    13.1 132.6  12.90
12/16/17 00:00:23  6.06   0.25   0.12   0.148  8.39    13.1 131.6  12.90
12/16/17 00:00:24  6.06   0.25   0.12   0.165  8.39    13.1 130.6  12.90
12/16/17 00:00:25  6.07   0.25   0.12   0.185  8.39    13.1 129.7  12.90
12/16/17 00:00:26  6.07   0.25   0.12   0.199  8.39    13.1 128.8  12.90
12/16/17 00:00:27  6.08   0.25   0.12   0.215  8.39    13.1 128.1  12.91
12/16/17 00:00:28  6.08   0.25   0.12   0.232  8.39    13.1 127.5  12.90
12/16/17 00:00:29  6.08   0.25   0.12   0.250  8.39    13.2 127.0  12.90
12/16/17 00:00:30  6.08   0.25   0.12   0.265  8.40    13.2 126.8  12.90
12/16/17 00:00:31  6.08   0.25   0.12   0.282  8.40    13.2 126.7  12.89
12/16/17 00:00:32  6.08   0.25   0.12   0.301  8.40    13.2 126.8  12.89
12/16/17 00:00:33  6.08   0.25   0.12   0.314  8.40    13.2 127.0  12.89
12/16/17 00:00:34  6.08   0.25   0.12   0.333  8.40    13.1 127.4  12.89
12/16/17 00:00:35  6.08   0.25   0.12   0.355  8.40    13.1 127.7  12.88
12/16/17 00:00:36  6.08   0.25   0.12   0.369  8.40    13.1 128.0  12.88
12/16/17 00:00:37  6.08   0.25   0.12   0.388  8.40    13.0 128.2  12.88
12/16/17 00:00:38  6.08   0.25   0.12   0.407  8.40    12.9 128.2  12.87
12/16/17 00:00:39  6.08   0.25   0.12   0.429  8.40    12.9 128.1  12.87
12/16/17 00:00:40  6.08   0.25   0.12   0.446  8.40    12.8 127.7  12.87
12/16/17 00:00:41  6.09   0.25   0.12   0.461  8.40    12.8 127.2  12.87
12/16/17 00:00:42  6.09   0.25   0.12   0.487  8.40    12.8 126.4  12.87
12/16/17 00:00:43  6.09   0.25   0.12   0.510  8.40    12.7 125.5  12.87
12/16/17 00:00:44  6.09   0.25   0.12   0.531  8.40    12.7 124.5  12.87
12/16/17 00:00:45  6.09   0.25   0.12   0.545  8.40    12.8 123.5  12.87
12/16/17 00:00:46  6.09   0.25   0.12   0.571  8.40    12.8 122.6  12.87
12/16/17 00:00:47  6.09   0.25   0.12   0.587  8.40    12.9 121.8  12.87
12/16/17 00:00:48  6.09   0.25   0.12   0.605  8.40    13.0 121.3  12.86
12/16/17 00:00:49  6.09   0.25   0.12   0.626  8.40    13.1 121.0  12.86
12/16/17 00:00:50  6.10   0.25   0.12   0.646  8.40    13.2 121.1  12.86
12/16/17 00:00:51  6.09   0.25   0.12   0.665  8.40    13.3 121.5  12.87
12/16/17 00:00:52  6.10   0.25   0.12   0.688  8.40    13.4 122.3  12.86
12/16/17 00:00:53  6.10   0.25   0.12   0.706  8.40    13.6 123.3  12.86
12/16/17 00:00:54  6.11   0.25   0.12   0.726  8.40    13.7 124.7  12.86
12/16/17 00:00:55  6.12   0.25   0.12   0.745  8.40    13.9 126.3  12.85
12/16/17 00:00:56  6.12   0.25   0.12   0.769  8.40    14.0 127.9  12.85
12/16/17 00:00:57  6.12   0.25   0.12   0.788  8.40    14.1 129.6  12.85
12/16/17 00:00:58  6.12   0.25   0.12   0.808  8.40    14.2 131.2  12.85
12/16/17 00:00:59  6.12   0.25   0.12   0.830  8.40    14.3 132.5  12.85
12/16/17 00:01:00  6.12   0.25   0.12   0.849  8.40    14.3 133.6  12.84
12/16/17 00:01:01  6.12   0.25   0.12   0.867  8.41    14.3 134.3  12.85
12/16/17 00:01:02  6.12   0.25   0.12   0.888  8.41    14.3 134.6  12.85
12/16/17 00:01:03  6.11   0.25   0.12   0.914  8.41    14.3 134.5  12.85
12/16/17 00:01:04  6.11   0.25   0.12   0.929  8.41    14.2 133.9  12.85
12/16/17 00:01:05  6.11   0.25   0.12   0.947  8.41    14.2 133.0  12.84
12/16/17 00:01:06  6.10   0.25   0.12   0.967  8.41    14.1 131.7  12.85
12/16/17 00:01:07  6.09   0.25   0.12   0.987  8.41    14.0 130.2  12.86
12/16/17 00:01:08  6.06   0.25   0.12   1.005  8.41    13.9 128.6  12.87
12/16/17 00:01:09  6.05   0.25   0.12   1.023  8.41    13.8 126.9  12.88
12/16/17 00:01:10  6.04   0.25   0.12   1.042  8.41    13.7 125.3  12.88
12/16/17 00:01:11  6.05   0.25   0.12   1.064  8.41    13.7 123.9  12.88
12/16/17 00:01:12  6.05   0.25   0.12   1.081  8.41    13.6 122.7  12.88
12/16/17 00:01:13  6.06   0.25   0.12   1.100  8.41    13.6 121.7  12.88
12/16/17 00:01:14  6.07   0.25   0.12   1.119  8.41    13.5 121.1  12.87
12/16/17 00:01:15  6.07   0.25   0.12   1.142  8.41    13.5 120.8  12.87
12/16/17 00:01:16  6.08   0.25   0.12   1.159  8.41    13.5 120.9  12.87
12/16/17 00:01:17  6.08   0.25   0.12   1.177  8.41    13.5 121.3  12.87
12/16/17 00:01:18  6.09   0.25   0.12   1.196  8.41    13.5 121.9  12.86
12/16/17 00:01:19  6.09   0.25   0.12   1.217  8.41    13.5 122.7  12.86
12/16/17 00:01:20  6.09   0.25   0.12   1.235  8.41    13.5 123.6  12.86
12/16/17 00:01:21  6.10   0.25   0.12   1.254  8.41    13.5 124.7  12.86
12/16/17 00:01:22  6.10   0.25   0.12   1.274  8.41    13.5 125.7  12.86
12/16/17 00:01:23  6.10   0.25   0.12   1.296  8.41    13.5 126.7  12.85
12/16/17 00:01:24  6.10   0.25   0.12   1.310  8.41    13.6 127.5  12.85
12/16/17 00:01:25  6.10   0.25   0.12   1.327  8.41    13.6 128.2  12.85
12/16/17 00:01:26  6.10   0.25   0.12   1.348  8.41    13.7 128.6  12.86
12/16/17 00:01:27  6.09   0.25   0.12   1.369  8.41    13.7 128.9  12.86
12/16/17 00:01:28  6.09   0.25   0.12   1.386  8.41    13.8 128.9  12.86
12/16/17 00:01:29  6.09   0.25   0.12   1.405  8.41    13.9 128.7  12.86
12/16/17 00:01:30  6.09   0.25   0.12   1.428  8.41    13.9 128.3  12.86
12/16/17 00:01:31  6.09   0.25   0.12   1.445  8.41    14.0 127.7  12.86
12/16/17 00:01:32  6.09   0.25   0.12   1.461  8.41    14.0 127.1  12.86
12/16/17 00:01:33  6.09   0.25   0.12   1.480  8.41    14.1 126.3  12.86
12/16/17 00:01:34  6.09   0.25   0.12   1.507  8.41    14.1 125.6  12.86
12/16/17 00:01:35  6.09   0.25   0.12   1.521  8.42    14.1 124.9  12.86
12/16/17 00:01:36  6.08   0.25   0.12   1.537  8.42    14.2 124.2  12.86
12/16/17 00:01:37  6.09   0.25   0.12   1.556  8.42    14.2 123.6  12.86
12/16/17 00:01:38  6.09   0.25   0.12   1.578  8.42    14.1 123.2  12.86
12/16/17 00:01:39  6.09   0.25   0.12   1.600  8.42    14.1 122.9  12.86
12/16/17 00:01:40  6.08   0.25   0.12   1.616  8.42    14.1 122.7  12.86
12/16/17 00:01:41  6.08   0.25   0.12   1.633  8.42    14.1 122.6  12.87
12/16/17 00:01:42  6.08   0.25   0.12   1.653  8.42    14.0 122.7  12.87
12/16/17 00:01:43  6.08   0.25   0.12   1.677  8.42    14.0 122.9  12.87
12/16/17 00:01:44  6.08   0.25   0.12   1.693  8.42    14.0 123.1  12.87
12/16/17 00:01:45  6.09   0.25   0.12   1.712  8.42    14.0 123.4  12.87
12/16/17 00:01:46  6.09   0.25   0.12   1.731  8.42    14.0 123.8  12.87
12/16/17 00:01:47  6.09   0.25   0.12   1.755  8.42    14.0 124.1  12.87
12/16/17 00:01:48  6.09   0.25   0.12   1.770  8.42    14.1 124.4  12.87
12/16/17 00:01:49  6.09   0.25   0.12   1.789  8.42    14.2 124.6  12.87
12/16/17 00:01:50  6.09   0.25   0.12   1.808  8.42    14.3 124.8  12.87
12/16/17 00:01:51  6.09   0.25   0.12   1.833  8.42    14.5 124.9  12.87
12/16/17 00:01:52  6.09   0.25   0.12   1.845  8.42    14.6 124.9  12.88
12/16/17 00:01:53  6.09   0.25   0.12   1.865  8.42    14.8 124.8  12.87
12/16/17 00:01:54  6.10   0.25   0.12   1.887  8.42    15.0 124.7  12.87
12/16/17 00:01:55  6.10   0.25   0.12   1.910  8.42    15.2 124.5  12.87
12/16/17 00:01:56  6.09   0.25   0.12   1.925  8.42    15.3 124.2  12.87
12/16/17 00:01:57  6.10   0.25   0.12   1.946  8.42    15.5 123.9  12.88
12/16/17 00:01:58  6.09   0.25   0.12   1.969  8.42    15.6 123.7  12.88
12/16/17 00:01:59  6.09   0.25   0.12   1.989  8.42    15.6 123.4  12.88
12/16/17 00:02:00  6.09   0.25   0.12   2.001  8.42    15.6 123.2  12.89
12/16/17 00:02:01  6.09   0.25   0.12   2.022  8.42    15.6 123.1  12.89
12/16/17 00:02:02  6.09   0.25   0.12   2.043  8.42    15.5 123.0  12.89
12/16/17 00:02:03  6.09   0.25   0.12   2.066  8.42    15.4 123.0  12.90
12/16/17 00:02:04  6.09   0.25   0.12   2.079  8.42    15.2 123.0  12.89
12/16/17 00:02:05  6.09   0.25   0.12   2.095  8.42    15.1 123.1  12.90
12/16/17 00:02:06  6.09   0.25   0.12   2.115  8.42    14.9 123.3  12.90
12/16/17 00:02:07  6.09   0.25   0.12   2.136  8.42    14.7 123.4  12.90
12/16/17 00:02:08  6.08   0.25   0.12   2.155  8.42    14.6 123.6  12.89
12/16/17 00:02:09  6.08   0.25   0.12   2.175  8.42    14.4 123.8  12.89
12/16/17 00:02:10  6.08   0.25   0.12   2.194  8.42    14.3 123.9  12.89
12/16/17 00:02:11  6.08   0.25   0.12   2.219  8.42    14.2 124.1  12.90
12/16/17 00:02:12  6.09   0.25   0.12   2.233  8.42    14.2 124.2  12.89
12/16/17 00:02:13  6.08   0.25   0.12   2.251  8.42    14.2 124.3  12.89
12/16/17 00:02:14  6.08   0.25   0.12   2.274  8.42    14.2 124.3  12.89
12/16/17 00:02:15  6.08   0.25   0.12   2.295  8.42    14.2 124.4  12.89
12/16/17 00:02:16  6.08   0.25   0.12   2.309  8.42    14.3 124.4  12.90
12/16/17 00:02:17  6.08   0.25   0.12   2.327  8.42    14.3 124.4  12.89
12/16/17 00:02:18  6.08   0.25   0.12   2.348  8.42    14.4 124.4  12.90
12/16/17 00:02:19  6.08   0.25   0.12   2.371  8.42    14.4 124.4  12.90
12/16/17 00:02:20  6.08   0.25   0.12   2.387  8.42    14.4 124.4  12.91
12/16/17 00:02:21  6.08   0.25   0.12   2.408  8.42    14.4 124.3  12.91
12/16/17 00:02:22  6.08   0.25   0.12   2.427  8.42    14.4 124.2  12.91
12/16/17 00:02:23  6.08   0.25   0.12   2.452  8.42    14.4 124.1  12.91
12/16/17 00:02:24  6.08   0.25   0.12   2.466  8.43    14.3 123.9  12.92
12/16/17 00:02:25  6.08   0.25   0.12   2.485  8.42    14.3 123.8  12.91
12/16/17 00:02:26  6.08   0.25   0.12   2.504  8.43    14.2 123.7  12.91
12/16/17 00:02:27  6.08   0.25   0.12   2.530  8.43    14.1 123.6  12.92
12/16/17 00:02:29  6.08   0.25   0.12   2.546  8.43    13.9 123.6  12.92
12/16/17 00:02:30  6.08   0.25   0.12   2.546  8.43    13.9 123.7  12.92
12/16/17 00:02:31  6.08   0.25   0.12   2.546  8.43    13.9 123.9  12.93
12/16/17 00:02:32  6.08   0.25   0.12   2.546  8.43    13.9 124.2  12.92
12/16/17 00:02:33  6.07   0.25   0.12   2.546  8.43    13.9 124.6  12.92
12/16/17 00:02:34  6.06   0.25   0.12   2.546  8.43    13.9 125.1  12.92
12/16/17 00:02:37  6.05   0.25   0.12   2.546  8.43    14.0 126.9  12.92
12/16/17 00:02:38  6.05   0.25   0.12   2.546  8.43    14.0 127.6  12.92
12/16/17 00:02:28  6.08   0.25   0.12   2.547  8.43    14.0 123.5  12.93
12/16/17 00:02:35  6.05   0.25   0.12   2.547  8.43    13.9 125.7  12.92
12/16/17 00:02:36  6.05   0.25   0.12   2.547  8.43    14.0 126.3  12.92

Profile Time: 00:30:00
Profile Date: 12/16/2017
Profile Location: jlnewhope Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/16/17 00:30:03  5.92   0.25   0.12   0.055  8.42    14.9 146.4  13.01
12/16/17 00:30:10  5.95   0.25   0.12   0.055  8.42    14.2 139.9  12.99
12/16/17 00:30:16  5.93   0.25   0.12   0.055  8.42    14.3 143.0  13.01
12/16/17 00:30:04  5.93   0.25   0.12   0.056  8.42    14.8 144.7  13.00
12/16/17 00:30:05  5.94   0.25   0.12   0.056  8.42    14.7 143.1  13.00
12/16/17 00:30:06  5.94   0.25   0.12   0.056  8.42    14.6 141.8  13.00
12/16/17 00:30:07  5.94   0.25   0.12   0.056  8.42    14.5 140.8  13.00
12/16/17 00:30:08  5.94   0.25   0.12   0.056  8.42    14.4 140.2  13.00
12/16/17 00:30:09  5.95   0.25   0.12   0.056  8.42    14.3 139.9  13.00
12/16/17 00:30:11  5.95   0.25   0.12   0.056  8.42    14.2 140.3  13.00
12/16/17 00:30:12  5.95   0.25   0.12   0.056  8.42    14.2 140.8  13.00
12/16/17 00:30:13  5.95   0.25   0.12   0.056  8.42    14.2 141.5  13.00
12/16/17 00:30:14  5.94   0.25   0.12   0.056  8.42    14.2 142.1  13.01
12/16/17 00:30:15  5.93   0.25   0.12   0.056  8.42    14.2 142.6  13.01
12/16/17 00:30:17  5.93   0.25   0.12   0.056  8.42    14.3 143.0  13.01
12/16/17 00:30:18  5.93   0.25   0.12   0.070  8.42    14.4 142.7  13.01
12/16/17 00:30:19  5.94   0.25   0.12   0.086  8.42    14.5 142.0  13.02
12/16/17 00:30:20  5.95   0.25   0.12   0.107  8.42    14.6 140.9  13.01
12/16/17 00:30:21  5.97   0.25   0.12   0.125  8.42    14.7 139.4  13.01
12/16/17 00:30:22  5.98   0.25   0.12   0.140  8.42    14.7 137.7  13.00
12/16/17 00:30:23  5.99   0.25   0.12   0.155  8.42    14.8 135.7  13.00
12/16/17 00:30:24  6.00   0.25   0.12   0.174  8.42    14.9 133.7  12.99
12/16/17 00:30:25  6.01   0.25   0.12   0.190  8.42    14.9 131.6  12.99
12/16/17 00:30:26  6.02   0.25   0.12   0.206  8.42    14.9 129.5  12.99
12/16/17 00:30:27  6.02   0.25   0.12   0.223  8.43    14.9 127.7  12.98
12/16/17 00:30:28  6.03   0.25   0.12   0.239  8.43    14.9 126.0  12.98
12/16/17 00:30:29  6.04   0.25   0.12   0.253  8.43    14.9 124.7  12.98
12/16/17 00:30:30  6.03   0.25   0.12   0.272  8.43    14.8 123.6  12.98
12/16/17 00:30:31  6.03   0.25   0.12   0.289  8.43    14.7 122.9  12.97
12/16/17 00:30:32  6.03   0.25   0.12   0.304  8.43    14.6 122.5  12.97
12/16/17 00:30:33  6.03   0.25   0.12   0.321  8.43    14.5 122.3  12.97
12/16/17 00:30:34  6.03   0.25   0.12   0.343  8.43    14.4 122.4  12.97
12/16/17 00:30:35  6.05   0.25   0.12   0.362  8.43    14.3 122.8  12.97
12/16/17 00:30:36  6.05   0.25   0.12   0.380  8.43    14.3 123.2  12.96
