
Profile Time: 00:00:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
12/12/18 00:30:16  0.34   0.02   0.01  -0.004  7.86    -0.2  -0.4  14.69
12/12/18 00:30:17  0.34   0.02   0.01  -0.004  7.87    -0.2  -0.4  14.68
12/12/18 00:30:18  0.34   0.02   0.01  -0.004  7.87    -0.2  -0.5  14.68
12/12/18 00:30:19  0.34   0.02   0.01  -0.004  7.87    -0.2  -0.5  14.68
12/12/18 00:30:20  0.34   0.02   0.01  -0.004  7.87    -0.2  -0.6  14.67
12/12/18 00:30:21  0.34   0.02   0.01  -0.004  7.87    -0.2  -0.6  14.66
12/12/18 00:30:22  0.34   0.02   0.01  -0.004  7.86    -0.2  -0.6  14.67
12/12/18 00:30:23  0.33   0.02   0.01  -0.004  7.87    -0.3  -0.6  14.68
12/12/18 00:30:24  0.33   0.02   0.01  -0.004  7.87    -0.3  -0.6  14.66
12/12/18 00:30:25  0.34   0.02   0.01  -0.004  7.86    -0.3  -0.6  14.64
12/12/18 00:30:26  0.34   0.02   0.01  -0.004  7.87    -0.3  -0.5  14.65
12/12/18 00:30:27  0.33   0.02   0.01  -0.004  7.86    -0.3  -0.3  14.67
12/12/18 00:30:28  0.33   0.02   0.01  -0.004  7.87    -0.3  -0.1  14.64
12/12/18 00:30:29  0.33   0.02   0.01  -0.004  7.87    -0.3   0.1  14.65
12/12/18 00:30:30  0.33   0.02   0.01  -0.004  7.87    -0.3   0.4  14.64
12/12/18 00:30:31  0.33   0.02   0.01  -0.004  7.87    -0.3   0.7  14.64
12/12/18 00:30:32  0.33   0.02   0.01  -0.004  7.87    -0.3   1.0  14.62
12/12/18 00:30:33  0.33   0.02   0.01  -0.004  7.87    -0.3   1.3  14.61
12/12/18 00:30:34  0.33   0.02   0.01  -0.004  7.87    -0.3   1.6  14.60
12/12/18 00:30:35  0.33   0.02   0.01  -0.004  7.87    -0.3   1.9  14.55
12/12/18 00:30:36  0.33   0.02   0.01  -0.004  7.87    -0.3   2.2  14.57
12/12/18 00:30:05  0.34   0.02   0.01  -0.003  7.87    -0.3   0.7  14.83
12/12/18 00:30:09  0.34   0.02   0.01  -0.003  7.87    -0.3   0.1  14.74
12/12/18 00:30:11  0.34   0.02   0.01  -0.003  7.87    -0.3  -0.1  14.70
12/12/18 00:30:13  0.34   0.02   0.01  -0.003  7.87    -0.3  -0.2  14.69

Profile Time: 01:30:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/12/18 01:30:01 -0.42   0.02   0.01  -0.004  7.94    -0.2  -1.7  15.05
12/12/18 01:30:02 -0.42   0.02   0.01  -0.004  7.94    -0.2  -1.6  15.05
12/12/18 01:30:03 -0.42   0.02   0.01  -0.004  7.94    -0.2  -1.5  15.01
12/12/18 01:30:04 -0.42   0.02   0.01  -0.004  7.94    -0.2  -1.3  15.02
12/12/18 01:30:07 -0.42   0.02   0.01  -0.004  7.94    -0.1  -0.8  15.05
12/12/18 01:30:08 -0.42   0.02   0.01  -0.004  7.94    -0.1  -0.6  15.07
12/12/18 01:30:11 -0.42   0.02   0.01  -0.004  7.94    -0.1   0.1  15.07
12/12/18 01:30:13 -0.42   0.02   0.01  -0.004  7.94    -0.1   0.5  14.98
12/12/18 01:30:15 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.8  14.98
12/12/18 01:30:16 -0.41   0.02   0.01  -0.004  7.94    -0.1   1.0  15.01
12/12/18 01:30:17 -0.41   0.02   0.01  -0.004  7.94    -0.1   1.0  15.06
12/12/18 01:30:18 -0.41   0.02   0.01  -0.004  7.94    -0.1   1.0  15.01
12/12/18 01:30:19 -0.41   0.02   0.01  -0.004  7.94    -0.1   1.0  15.01
12/12/18 01:30:20 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.9  14.94
12/12/18 01:30:21 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.9  14.97
12/12/18 01:30:22 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.7  14.96
12/12/18 01:30:23 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.6  14.94
12/12/18 01:30:24 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.5  14.98
12/12/18 01:30:25 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.4  15.00
12/12/18 01:30:26 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.4  15.00
12/12/18 01:30:27 -0.40   0.02   0.01  -0.004  7.94    -0.1   0.4  15.01
12/12/18 01:30:28 -0.41   0.02   0.01  -0.004  7.94    -0.1   0.5  15.03
12/12/18 01:30:29 -0.40   0.02   0.01  -0.004  7.94    -0.1   0.6  15.00
12/12/18 01:30:30 -0.40   0.02   0.01  -0.004  7.94    -0.1   0.9  15.02
12/12/18 01:30:31 -0.40   0.02   0.01  -0.004  7.94    -0.1   1.2  15.06
12/12/18 01:30:32 -0.40   0.02   0.01  -0.004  7.93    -0.1   1.5  15.01
12/12/18 01:30:33 -0.40   0.02   0.01  -0.004  7.94    -0.2   1.9  15.08
12/12/18 01:30:34 -0.40   0.02   0.01  -0.004  7.94    -0.2   2.4  15.06
12/12/18 01:30:35 -0.40   0.02   0.01  -0.004  7.94    -0.2   2.8  15.01
12/12/18 01:30:05 -0.42   0.02   0.01  -0.003  7.94    -0.2  -1.2  15.04
12/12/18 01:30:06 -0.42   0.02   0.01  -0.003  7.94    -0.1  -1.0  15.03
12/12/18 01:30:09 -0.42   0.02   0.01  -0.003  7.94    -0.1  -0.4  15.05
12/12/18 01:30:10 -0.42   0.02   0.01  -0.003  7.94    -0.1  -0.1  15.10
12/12/18 01:30:12 -0.42   0.02   0.01  -0.003  7.94    -0.1   0.3  15.00
12/12/18 01:30:14 -0.42   0.02   0.01  -0.003  7.94    -0.1   0.7  15.01

Profile Time: 02:00:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/12/18 02:00:01 -0.18   0.02   0.01  -0.003  7.90    -0.1  -1.6  14.94
12/12/18 02:00:02 -0.17   0.02   0.01  -0.003  7.90    -0.1  -1.2  14.97
12/12/18 02:00:03 -0.17   0.02   0.01  -0.003  7.90    -0.1  -0.8  14.94
12/12/18 02:00:04 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.5  14.88
12/12/18 02:00:05 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.2  14.85
12/12/18 02:00:06 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.0  14.81
12/12/18 02:00:07 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.3  14.83
12/12/18 02:00:08 -0.18   0.02   0.01  -0.003  7.90    -0.2   0.4  14.85
12/12/18 02:00:09 -0.18   0.02   0.01  -0.003  7.90    -0.2   0.5  14.87
12/12/18 02:00:10 -0.18   0.02   0.01  -0.003  7.90    -0.2   0.6  14.91
12/12/18 02:00:11 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.6  14.89
12/12/18 02:00:12 -0.18   0.02   0.01  -0.003  7.90    -0.2   0.7  14.92
12/12/18 02:00:13 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.6  14.93
12/12/18 02:00:15 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.6  14.82
12/12/18 02:00:16 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.5  14.84
12/12/18 02:00:17 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.5  14.84
12/12/18 02:00:18 -0.18   0.02   0.01  -0.003  7.90    -0.2   0.4  14.85
12/12/18 02:00:19 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.4  14.81
12/12/18 02:00:21 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.3  14.83
12/12/18 02:00:22 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.2  14.79
12/12/18 02:00:23 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.1  14.77
12/12/18 02:00:24 -0.17   0.02   0.01  -0.003  7.90    -0.2   0.0  14.84
12/12/18 02:00:25 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.1  14.85
12/12/18 02:00:26 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.2  14.84
12/12/18 02:00:27 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.3  14.81
12/12/18 02:00:28 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.4  14.80
12/12/18 02:00:29 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.5  14.77
12/12/18 02:00:30 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.6  14.78
12/12/18 02:00:31 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.7  14.79
12/12/18 02:00:32 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.8  14.82
12/12/18 02:00:33 -0.17   0.02   0.01  -0.003  7.90    -0.2  -0.9  14.85
12/12/18 02:00:34 -0.17   0.02   0.01  -0.003  7.90    -0.2  -1.0  14.80
12/12/18 02:00:35 -0.17   0.02   0.01  -0.003  7.90    -0.1  -1.1  14.74
12/12/18 02:00:36 -0.17   0.02   0.01  -0.003  7.90    -0.1  -1.2  14.78
12/12/18 02:00:37 -0.17   0.02   0.01  -0.003  7.90    -0.1  -1.3  14.78
12/12/18 02:00:14 -0.17   0.02   0.01  -0.002  7.90    -0.2   0.6  14.87
12/12/18 02:00:20 -0.17   0.02   0.01  -0.002  7.90    -0.2   0.3  14.84

Profile Time: 02:30:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/12/18 02:30:01 -0.11   0.02   0.01  -0.002  7.90    -0.1  -1.1  15.11
12/12/18 02:30:07 -0.11   0.02   0.01  -0.002  7.90    -0.1  -0.5  15.03
12/12/18 02:30:10 -0.11   0.02   0.01  -0.002  7.90    -0.1  -0.3  15.02
12/12/18 02:30:19 -0.11   0.02   0.01  -0.002  7.90    -0.2   0.7  15.04
12/12/18 02:30:20 -0.11   0.02   0.01  -0.002  7.90    -0.2   0.9  14.97
12/12/18 02:30:23 -0.11   0.02   0.01  -0.002  7.90    -0.2   1.3  15.03
12/12/18 02:30:26 -0.11   0.02   0.01  -0.002  7.90    -0.2   1.3  14.93
12/12/18 02:30:28 -0.11   0.02   0.01  -0.002  7.90    -0.1   0.9  15.05
12/12/18 02:30:31 -0.11   0.02   0.01  -0.002  7.89    -0.1  -0.6  15.06
12/12/18 02:30:33 -0.11   0.02   0.01  -0.002  7.90    -0.1  -2.0  15.00
12/12/18 02:30:35 -0.11   0.02   0.01  -0.002  7.90    -0.1  -3.5  15.01
12/12/18 02:30:02 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.9  15.11
12/12/18 02:30:03 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.8  15.04
12/12/18 02:30:04 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.7  15.02
12/12/18 02:30:05 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.6  15.03
12/12/18 02:30:06 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.5  14.98
12/12/18 02:30:08 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.4  15.05
12/12/18 02:30:09 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.3  15.01
12/12/18 02:30:11 -0.11   0.02   0.01  -0.001  7.91    -0.1  -0.2  15.05
12/12/18 02:30:12 -0.11   0.02   0.01  -0.001  7.90    -0.1  -0.2  15.04
12/12/18 02:30:13 -0.11   0.02   0.01  -0.001  7.90    -0.1  -0.1  15.02
12/12/18 02:30:14 -0.11   0.02   0.01  -0.001  7.91    -0.1   0.0  14.99
12/12/18 02:30:15 -0.11   0.02   0.01  -0.001  7.91    -0.1   0.1  15.00
12/12/18 02:30:16 -0.11   0.02   0.01  -0.001  7.90    -0.1   0.2  14.99
12/12/18 02:30:17 -0.11   0.02   0.01  -0.001  7.90    -0.2   0.4  15.00
12/12/18 02:30:18 -0.11   0.02   0.01  -0.001  7.90    -0.2   0.5  15.00
12/12/18 02:30:21 -0.11   0.02   0.01  -0.001  7.90    -0.2   1.1  14.98
12/12/18 02:30:22 -0.11   0.02   0.01  -0.001  7.90    -0.2   1.2  15.02
12/12/18 02:30:24 -0.11   0.02   0.01  -0.001  7.90    -0.2   1.4  14.96
12/12/18 02:30:25 -0.11   0.02   0.01  -0.001  7.90    -0.2   1.4  14.95
12/12/18 02:30:27 -0.11   0.02   0.01  -0.001  7.90    -0.2   1.2  14.98
12/12/18 02:30:29 -0.11   0.02   0.01  -0.001  7.90    -0.1   0.5  15.05
12/12/18 02:30:30 -0.11   0.02   0.01  -0.001  7.90    -0.1  -0.0  15.08
12/12/18 02:30:32 -0.11   0.02   0.01  -0.001  7.90    -0.1  -1.3  15.02
12/12/18 02:30:34 -0.11   0.02   0.01  -0.001  7.89    -0.1  -2.7  15.02

Profile Time: 03:00:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/12/18 03:00:01 -0.29   0.01   0.00   0.004  7.83    -0.1  -4.1  15.39
12/12/18 03:00:02 -0.29   0.01   0.00   0.004  7.83    -0.1  -3.1  15.32
12/12/18 03:00:03 -0.29   0.01   0.00   0.004  7.82    -0.1  -2.1  15.33
12/12/18 03:00:04 -0.29   0.01   0.00   0.004  7.82    -0.1  -1.2  15.34
12/12/18 03:00:05 -0.29   0.01   0.00   0.004  7.83    -0.1  -0.4  15.33
12/12/18 03:00:06 -0.29   0.01   0.00   0.004  7.83    -0.1   0.3  15.35
12/12/18 03:00:07 -0.29   0.01   0.00   0.004  7.83    -0.1   0.8  15.37
12/12/18 03:00:08 -0.29   0.01   0.00   0.004  7.83    -0.1   1.2  15.36
12/12/18 03:00:09 -0.29   0.01   0.00   0.004  7.83    -0.1   1.4  15.36
12/12/18 03:00:10 -0.29   0.01   0.00   0.004  7.83    -0.1   1.5  15.32
12/12/18 03:00:11 -0.29   0.01   0.00   0.004  7.83    -0.1   1.5  15.33
12/12/18 03:00:12 -0.29   0.01   0.00   0.004  7.83    -0.1   1.4  15.34
12/12/18 03:00:13 -0.29   0.01   0.00   0.004  7.83    -0.1   1.2  15.34
12/12/18 03:00:14 -0.29   0.01   0.00   0.004  7.83    -0.1   1.0  15.29
12/12/18 03:00:15 -0.29   0.01   0.00   0.004  7.83    -0.1   0.8  15.29
12/12/18 03:00:16 -0.29   0.01   0.00   0.004  7.83    -0.1   0.7  15.27
12/12/18 03:00:17 -0.29   0.01   0.00   0.004  7.83    -0.1   0.6  15.32
12/12/18 03:00:18 -0.29   0.01   0.00   0.004  7.83    -0.1   0.5  15.35
12/12/18 03:00:19 -0.29   0.01   0.00   0.004  7.83    -0.1   0.5  15.36
12/12/18 03:00:20 -0.29   0.01   0.00   0.004  7.83    -0.1   0.6  15.36
12/12/18 03:00:21 -0.29   0.01   0.00   0.004  7.83    -0.1   0.7  15.39
12/12/18 03:00:22 -0.29   0.01   0.00   0.004  7.83    -0.1   0.9  15.36
12/12/18 03:00:24 -0.29   0.01   0.00   0.004  7.83    -0.1   1.2  15.35
12/12/18 03:00:26 -0.29   0.01   0.00   0.004  7.83    -0.2   1.5  15.27
12/12/18 03:00:27 -0.29   0.01   0.00   0.004  7.83    -0.2   1.6  15.24
12/12/18 03:00:28 -0.29   0.01   0.00   0.004  7.82    -0.2   1.6  15.25
12/12/18 03:00:29 -0.29   0.01   0.00   0.004  7.83    -0.2   1.6  15.26
12/12/18 03:00:30 -0.29   0.01   0.00   0.004  7.83    -0.2   1.6  15.31
12/12/18 03:00:31 -0.30   0.01   0.00   0.004  7.83    -0.1   1.5  15.24
12/12/18 03:00:33 -0.29   0.01   0.00   0.004  7.83    -0.1   1.2  15.27
12/12/18 03:00:34 -0.29   0.01   0.00   0.004  7.83    -0.1   1.0  15.30
12/12/18 03:00:35 -0.29   0.01   0.00   0.004  7.83    -0.0   0.8  15.28
12/12/18 03:00:36 -0.29   0.01   0.00   0.004  7.83    -0.0   0.6  15.24
12/12/18 03:00:23 -0.29   0.01   0.00   0.005  7.83    -0.1   1.0  15.37
12/12/18 03:00:25 -0.29   0.01   0.00   0.005  7.83    -0.1   1.3  15.33
12/12/18 03:00:32 -0.29   0.01   0.00   0.005  7.83    -0.1   1.4  15.23

Profile Time: 03:30:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/12/18 03:30:04 -0.61   0.00   0.00  -0.001  7.34    -0.1   0.3  15.99
12/12/18 03:30:01 -0.60   0.00   0.00   0.000  7.34    -0.1  -0.4  16.06
12/12/18 03:30:02 -0.60   0.00   0.00   0.000  7.34    -0.1  -0.2  16.08
12/12/18 03:30:03 -0.61   0.00   0.00   0.000  7.33    -0.1   0.1  16.03
12/12/18 03:30:05 -0.61   0.00   0.00   0.000  7.34    -0.1   0.5  16.01
12/12/18 03:30:06 -0.61   0.00   0.00   0.000  7.34    -0.1   0.7  16.08
12/12/18 03:30:07 -0.61   0.00   0.00   0.000  7.34    -0.1   0.8  16.02
12/12/18 03:30:08 -0.61   0.00   0.00   0.000  7.34    -0.1   0.9  16.01
12/12/18 03:30:09 -0.61   0.00   0.00   0.000  7.34    -0.1   0.9  16.01
12/12/18 03:30:10 -0.61   0.00   0.00   0.000  7.34    -0.1   1.0  15.96
12/12/18 03:30:11 -0.61   0.00   0.00   0.000  7.34    -0.1   1.0  15.96
12/12/18 03:30:12 -0.61   0.00   0.00   0.000  7.34    -0.1   0.9  15.95
12/12/18 03:30:13 -0.61   0.00   0.00   0.000  7.34    -0.1   0.9  15.93
12/12/18 03:30:14 -0.61   0.00   0.00   0.000  7.32    -0.1   0.8  15.95
12/12/18 03:30:15 -0.61   0.00   0.00   0.000  7.33    -0.1   0.8  15.96
12/12/18 03:30:16 -0.61   0.00   0.00   0.000  7.33    -0.1   0.7  15.95
12/12/18 03:30:17 -0.61   0.00   0.00   0.000  7.33    -0.1   0.6  16.03
12/12/18 03:30:18 -0.61   0.00   0.00   0.000  7.32    -0.1   0.6  16.05
12/12/18 03:30:19 -0.61   0.00   0.00   0.000  7.33    -0.1   0.5  16.02
12/12/18 03:30:20 -0.61   0.00   0.00   0.000  7.33    -0.1   0.4  16.03
12/12/18 03:30:21 -0.61   0.00   0.00   0.000  7.33    -0.1   0.4  16.04
12/12/18 03:30:22 -0.61   0.00   0.00   0.000  7.33    -0.1   0.3  16.05
12/12/18 03:30:23 -0.61   0.00   0.00   0.000  7.33    -0.1   0.2  16.03
12/12/18 03:30:24 -0.61   0.00   0.00   0.000  7.33    -0.1   0.2  16.05
12/12/18 03:30:25 -0.61   0.00   0.00   0.000  7.33    -0.1   0.1  16.09
12/12/18 03:30:26 -0.61   0.00   0.00   0.000  7.33    -0.1   0.1  16.01
12/12/18 03:30:27 -0.61   0.00   0.00   0.000  7.33    -0.1   0.0  16.03
12/12/18 03:30:28 -0.61   0.00   0.00   0.000  7.31    -0.1  -0.0  16.05
12/12/18 03:30:29 -0.61   0.00   0.00   0.000  7.32    -0.1  -0.0  16.04
12/12/18 03:30:30 -0.61   0.00   0.00   0.000  7.32    -0.1  -0.0  16.04
12/12/18 03:30:31 -0.61   0.00   0.00   0.000  7.32    -0.1  -0.0  16.05
12/12/18 03:30:32 -0.62   0.00   0.00   0.000  7.32    -0.1   0.0  16.04
12/12/18 03:30:33 -0.62   0.00   0.00   0.000  7.32    -0.0   0.0  16.06
12/12/18 03:30:34 -0.62   0.00   0.00   0.000  7.32    -0.0   0.1  16.10
12/12/18 03:30:35 -0.61   0.00   0.00   0.001  7.32    -0.0   0.2  16.03

Profile Time: 04:00:00
Profile Date: 12/12/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
12/12/18 04:00:01 -1.00   0.00   0.00   0.009  7.15     0.3   2.7  17.03
12/12/18 04:00:02 -1.00   0.00   0.00   0.009  7.16     0.3   2.4  17.07
12/12/18 04:00:03 -1.00   0.00   0.00   0.009  7.15     0.2   2.2  17.08
12/12/18 04:00:04 -1.00   0.00   0.00   0.009  7.15     0.2   2.0  17.01
12/12/18 04:00:05 -1.00   0.00   0.00   0.010  7.15     0.2   1.8  17.06
12/12/18 04:00:06 -1.00   0.00   0.00   0.010  7.15     0.2   1.6  16.96
12/12/18 04:00:07 -1.00   0.00   0.00   0.010  7.16     0.1   1.4  16.93
12/12/18 04:00:08 -1.00   0.00   0.00   0.010  7.16     0.1   1.2  16.93
12/12/18 04:00:09 -1.00   0.00   0.00   0.010  7.16     0.1   1.1  16.94
12/12/18 04:00:10 -1.00   0.00   0.00   0.010  7.13     0.1   0.9  16.90
12/12/18 04:00:11 -1.00   0.00   0.00   0.010  7.16     0.1   0.8  16.89
12/12/18 04:00:12 -1.00   0.00   0.00   0.010  7.16     0.1   0.6  16.88
12/12/18 04:00:13 -1.00   0.00   0.00   0.010  7.16     0.1   0.5  16.90
12/12/18 04:00:14 -1.00   0.00   0.00   0.010  7.16     0.1   0.3  16.92
12/12/18 04:00:15 -1.00   0.00   0.00   0.010  7.16     0.1   0.2  16.91
12/12/18 04:00:16 -1.00   0.00   0.00   0.010  7.16     0.1   0.1  16.94
12/12/18 04:00:17 -1.00   0.00   0.00   0.010  7.16     0.1  -0.0  16.95
12/12/18 04:00:18 -1.01   0.00   0.00   0.010  7.16     0.1  -0.0  16.93
12/12/18 04:00:19 -1.00   0.00   0.00   0.010  7.13     0.2  -0.1  16.93
12/12/18 04:00:23 -1.00   0.00   0.00   0.010  7.16     0.2   0.3  16.92
12/12/18 04:00:24 -1.00   0.00   0.00   0.010  7.16     0.2   0.5  16.95
12/12/18 04:00:26 -1.00   0.00   0.00   0.010  7.16     0.1   0.8  16.92
12/12/18 04:00:20 -1.00   0.00   0.00   0.011  7.16     0.2  -0.0  16.91
12/12/18 04:00:21 -1.00   0.00   0.00   0.011  7.16     0.2   0.1  16.92
12/12/18 04:00:22 -1.01   0.00   0.00   0.011  7.16     0.2   0.2  16.90
12/12/18 04:00:25 -1.00   0.00   0.00   0.011  7.16     0.2   0.7  16.94
12/12/18 04:00:27 -1.01   0.00   0.00   0.011  7.16     0.1   0.9  16.97
12/12/18 04:00:28 -1.01   0.00   0.00   0.011  7.16     0.1   1.0  16.98
12/12/18 04:00:29 -1.01   0.00   0.00   0.011  7.16     0.1   1.0  16.98
12/12/18 04:00:30 -1.01   0.00   0.00   0.011  7.16     0.1   0.9  17.03
12/12/18 04:00:31 -1.01   0.00   0.00   0.011  7.16     0.1   0.7  16.96
12/12/18 04:00:32 -1.01   0.00   0.00   0.011  7.16     0.1   0.5  16.94
12/12/18 04:00:33 -1.01   0.00   0.00   0.011  7.16     0.0   0.2  16.94
