
Profile Time: 23:30:00
Profile Date: 03/18/2020
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
03/19/20 00:00:13 15.63   0.17   0.08   0.071  7.88     6.1   9.2  11.18
03/19/20 00:00:12 15.63   0.17   0.08   0.072  7.88     6.1   9.1  11.18
03/19/20 00:00:14 15.63   0.17   0.08   0.072  7.88     6.1   9.2  11.19
03/19/20 00:00:03 15.63   0.17   0.08   0.073  7.87     6.4  12.5  11.18
03/19/20 00:00:04 15.63   0.17   0.08   0.073  7.87     6.3  11.8  11.19
03/19/20 00:00:06 15.63   0.17   0.08   0.073  7.87     6.2  10.7  11.18
03/19/20 00:00:10 15.63   0.17   0.08   0.073  7.87     6.1   9.3  11.19
03/19/20 00:00:15 15.63   0.17   0.08   0.073  7.88     6.1   9.4  11.18
03/19/20 00:00:02 15.62   0.17   0.08   0.074  7.87     6.4  13.1  11.18
03/19/20 00:00:07 15.62   0.17   0.08   0.074  7.87     6.2  10.3  11.18
03/19/20 00:00:08 15.62   0.17   0.08   0.074  7.87     6.1   9.9  11.19
03/19/20 00:00:09 15.62   0.17   0.08   0.074  7.87     6.1   9.6  11.19
03/19/20 00:00:11 15.63   0.17   0.08   0.074  7.88     6.1   9.2  11.19
03/19/20 00:00:05 15.63   0.17   0.08   0.075  7.87     6.3  11.3  11.18
03/19/20 00:00:16 15.62   0.17   0.08   0.076  7.88     6.1   9.6  11.19
03/19/20 00:00:17 15.62   0.17   0.08   0.080  7.88     6.2   9.8  11.18
03/19/20 00:00:18 15.62   0.17   0.08   0.095  7.87     6.2  10.0  11.19
03/19/20 00:00:19 15.63   0.17   0.08   0.113  7.87     6.2  10.2  11.18
03/19/20 00:00:20 15.63   0.17   0.08   0.130  7.87     6.3  10.5  11.18
03/19/20 00:00:21 15.63   0.17   0.08   0.143  7.87     6.3  10.7  11.19
03/19/20 00:00:22 15.62   0.17   0.08   0.160  7.87     6.3  10.9  11.19
03/19/20 00:00:23 15.62   0.17   0.08   0.177  7.87     6.3  11.1  11.20
03/19/20 00:00:24 15.62   0.17   0.08   0.191  7.87     6.3  11.3  11.20
03/19/20 00:00:25 15.61   0.17   0.08   0.203  7.87     6.3  11.4  11.20
03/19/20 00:00:26 15.60   0.17   0.08   0.222  7.88     6.3  11.6  11.21
03/19/20 00:00:27 15.60   0.17   0.08   0.239  7.88     6.3  11.7  11.21
03/19/20 00:00:28 15.61   0.17   0.08   0.252  7.88     6.3  11.8  11.21
03/19/20 00:00:29 15.61   0.17   0.08   0.263  7.88     6.2  11.9  11.21
03/19/20 00:00:30 15.61   0.17   0.08   0.280  7.88     6.2  11.9  11.21
03/19/20 00:00:31 15.61   0.17   0.08   0.299  7.88     6.2  12.0  11.21
03/19/20 00:00:32 15.60   0.17   0.08   0.314  7.88     6.2  12.1  11.21
03/19/20 00:00:33 15.59   0.17   0.08   0.324  7.88     6.2  12.1  11.21
03/19/20 00:00:34 15.59   0.17   0.08   0.348  7.88     6.2  12.1  11.22
03/19/20 00:00:35 15.58   0.17   0.08   0.364  7.88     6.3  12.1  11.22
03/19/20 00:00:36 15.58   0.17   0.08   0.384  7.88     6.3  12.1  11.22
03/19/20 00:00:37 15.58   0.17   0.08   0.400  7.88     6.3  12.1  11.22
03/19/20 00:00:38 15.58   0.17   0.08   0.418  7.88     6.4  12.1  11.22
03/19/20 00:00:39 15.58   0.17   0.08   0.437  7.88     6.4  12.0  11.22
03/19/20 00:00:40 15.58   0.17   0.08   0.451  7.88     6.4  11.9  11.22
03/19/20 00:00:41 15.59   0.17   0.08   0.468  7.88     6.5  11.8  11.21
03/19/20 00:00:42 15.59   0.17   0.08   0.491  7.88     6.5  11.6  11.21
03/19/20 00:00:43 15.55   0.17   0.08   0.510  7.88     6.5  11.5  11.23
03/19/20 00:00:44 15.51   0.17   0.08   0.527  7.88     6.5  11.4  11.25
03/19/20 00:00:45 15.49   0.17   0.08   0.548  7.88     6.5  11.2  11.25
03/19/20 00:00:46 15.48   0.17   0.08   0.566  7.88     6.6  11.1  11.25
03/19/20 00:00:47 15.48   0.17   0.08   0.588  7.88     6.6  11.0  11.25
03/19/20 00:00:48 15.48   0.17   0.08   0.608  7.89     6.6  10.9  11.25
03/19/20 00:00:49 15.47   0.17   0.08   0.624  7.89     6.6  10.9  11.24
03/19/20 00:00:50 15.46   0.17   0.08   0.642  7.89     6.6  10.9  11.23
03/19/20 00:00:51 15.45   0.17   0.08   0.663  7.89     6.6  10.9  11.22
03/19/20 00:00:52 15.44   0.17   0.08   0.680  7.89     6.6  11.0  11.22
03/19/20 00:00:53 15.47   0.17   0.08   0.702  7.89     6.7  11.1  11.20
03/19/20 00:00:54 15.50   0.17   0.08   0.720  7.89     6.7  11.2  11.18
03/19/20 00:00:55 15.51   0.17   0.08   0.738  7.89     6.8  11.3  11.18
03/19/20 00:00:56 15.50   0.17   0.08   0.759  7.89     6.9  11.4  11.18
03/19/20 00:00:57 15.48   0.17   0.08   0.778  7.89     6.9  11.5  11.18
03/19/20 00:00:58 15.46   0.17   0.08   0.799  7.89     7.0  11.5  11.17
03/19/20 00:00:59 15.46   0.17   0.08   0.820  7.89     7.1  11.6  11.16
03/19/20 00:01:00 15.47   0.17   0.08   0.836  7.89     7.2  11.6  11.15
03/19/20 00:01:01 15.49   0.17   0.08   0.859  7.89     7.2  11.6  11.14
03/19/20 00:01:02 15.51   0.17   0.08   0.877  7.89     7.2  11.6  11.13
03/19/20 00:01:03 15.50   0.17   0.08   0.895  7.89     7.3  11.6  11.15
03/19/20 00:01:04 15.49   0.17   0.08   0.913  7.89     7.3  11.6  11.14
03/19/20 00:01:05 15.49   0.17   0.08   0.931  7.89     7.2  11.6  11.13
03/19/20 00:01:06 15.47   0.17   0.08   0.948  7.89     7.2  11.6  11.13
03/19/20 00:01:07 15.46   0.17   0.08   0.971  7.89     7.1  11.6  11.13
03/19/20 00:01:08 15.43   0.17   0.08   0.987  7.89     7.0  11.6  11.13
03/19/20 00:01:09 15.43   0.17   0.08   1.007  7.89     6.9  11.6  11.14
03/19/20 00:01:10 15.42   0.17   0.08   1.028  7.89     6.9  11.7  11.13
03/19/20 00:01:11 15.41   0.17   0.08   1.047  7.89     6.8  11.7  11.12
