
Profile Time: 00:00:00
Profile Date: 07/18/2018
Profile Location: jlhaw Serial no: : 0001A093, ID: : GreyTape310
Sonde data Status: Unfiltered, VisualCheck, VisualCheck
Data Status: , PostCal
07/18/18 00:00:15 30.55   0.26   0.12   0.057  8.68     3.5  12.9    NaN
07/18/18 00:00:13 30.55   0.26   0.12   0.058  8.67     3.5  12.6    NaN
07/18/18 00:00:12 30.55   0.26   0.12   0.059  8.67     3.5  12.4    NaN
07/18/18 00:00:02 30.55   0.26   0.12   0.060  8.67     3.6  13.2    NaN
07/18/18 00:00:14 30.55   0.26   0.12   0.060  8.67     3.5  12.7    NaN
07/18/18 00:00:16 30.55   0.26   0.12   0.060  8.68     3.5  13.0    NaN
07/18/18 00:00:07 30.55   0.26   0.12   0.061  8.66     3.5  12.3    NaN
07/18/18 00:00:11 30.55   0.26   0.12   0.061  8.67     3.5  12.3    NaN
07/18/18 00:00:03 30.55   0.26   0.12   0.062  8.67     3.6  13.0    NaN
07/18/18 00:00:05 30.55   0.26   0.12   0.062  8.66     3.5  12.6    NaN
07/18/18 00:00:09 30.55   0.26   0.12   0.062  8.66     3.5  12.2    NaN
07/18/18 00:00:04 30.55   0.26   0.12   0.063  8.66     3.6  12.8    NaN
07/18/18 00:00:06 30.55   0.26   0.12   0.063  8.66     3.5  12.4    NaN
07/18/18 00:00:10 30.55   0.26   0.12   0.063  8.67     3.5  12.2    NaN
07/18/18 00:00:08 30.55   0.26   0.12   0.064  8.66     3.5  12.2    NaN
07/18/18 00:00:17 30.55   0.26   0.12   0.067  8.67     3.6  13.1    NaN
07/18/18 00:00:18 30.55   0.26   0.12   0.081  8.67     3.6  13.2    NaN
07/18/18 00:00:19 30.55   0.26   0.12   0.098  8.67     3.6  13.3    NaN
07/18/18 00:00:20 30.55   0.26   0.12   0.115  8.67     3.6  13.3    NaN
07/18/18 00:00:21 30.55   0.26   0.12   0.132  8.67     3.6  13.2    NaN
07/18/18 00:00:22 30.55   0.26   0.12   0.146  8.67     3.6  13.2    NaN
07/18/18 00:00:23 30.55   0.26   0.12   0.161  8.67     3.6  13.1    NaN
07/18/18 00:00:24 30.55   0.26   0.12   0.178  8.67     3.6  13.0    NaN
07/18/18 00:00:25 30.56   0.26   0.12   0.193  8.67     3.6  12.8    NaN
07/18/18 00:00:26 30.56   0.26   0.12   0.207  8.68     3.6  12.7    NaN
07/18/18 00:00:27 30.56   0.26   0.12   0.226  8.68     3.6  12.6    NaN
07/18/18 00:00:28 30.56   0.26   0.12   0.238  8.68     3.6  12.5    NaN
07/18/18 00:00:29 30.56   0.26   0.12   0.252  8.68     3.6  12.5    NaN
07/18/18 00:00:30 30.56   0.26   0.12   0.267  8.68     3.5  12.4    NaN
07/18/18 00:00:31 30.56   0.26   0.12   0.282  8.68     3.5  12.4    NaN
07/18/18 00:00:32 30.56   0.26   0.12   0.296  8.69     3.5  12.4    NaN
07/18/18 00:00:33 30.56   0.26   0.12   0.311  8.69     3.5  12.5    NaN
07/18/18 00:00:34 30.55   0.26   0.12   0.331  8.69     3.5  12.6    NaN
07/18/18 00:00:35 30.56   0.26   0.12   0.349  8.69     3.5  12.7    NaN
07/18/18 00:00:36 30.56   0.26   0.12   0.364  8.69     3.4  12.8    NaN
07/18/18 00:00:37 30.56   0.26   0.12   0.382  8.69     3.4  12.9    NaN
07/18/18 00:00:38 30.56   0.26   0.12   0.397  8.69     3.4  13.0    NaN
07/18/18 00:00:39 30.56   0.26   0.12   0.416  8.69     3.4  13.1    NaN
07/18/18 00:00:40 30.56   0.26   0.12   0.433  8.69     3.4  13.1    NaN
07/18/18 00:00:41 30.56   0.26   0.12   0.451  8.69     3.5  13.2    NaN
07/18/18 00:00:42 30.56   0.26   0.12   0.471  8.69     3.5  13.2    NaN
07/18/18 00:00:43 30.56   0.26   0.12   0.492  8.69     3.5  13.2    NaN
07/18/18 00:00:44 30.56   0.26   0.12   0.508  8.69     3.5  13.2    NaN
07/18/18 00:00:45 30.56   0.26   0.12   0.522  8.68     3.5  13.2    NaN
07/18/18 00:00:46 30.56   0.26   0.12   0.545  8.68     3.5  13.1    NaN
07/18/18 00:00:47 30.56   0.26   0.12   0.563  8.67     3.5  13.0    NaN
07/18/18 00:00:48 30.56   0.26   0.12   0.579  8.67     3.6  12.9    NaN
07/18/18 00:00:49 30.56   0.26   0.12   0.603  8.67     3.6  12.8    NaN
07/18/18 00:00:50 30.56   0.26   0.12   0.623  8.68     3.6  12.6    NaN
07/18/18 00:00:51 30.56   0.26   0.12   0.640  8.68     3.6  12.5    NaN
07/18/18 00:00:52 30.56   0.26   0.12   0.662  8.67     3.5  12.3    NaN
07/18/18 00:00:53 30.56   0.26   0.12   0.682  8.68     3.5  12.2    NaN
07/18/18 00:00:54 30.56   0.26   0.12   0.701  8.67     3.5  12.1    NaN
07/18/18 00:00:55 30.56   0.26   0.12   0.721  8.67     3.5  11.9    NaN
07/18/18 00:00:56 30.56   0.26   0.12   0.741  8.67     3.5  11.8    NaN
07/18/18 00:00:57 30.56   0.26   0.12   0.755  8.68     3.5  11.8    NaN
07/18/18 00:00:58 30.56   0.26   0.12   0.776  8.68     3.5  11.7    NaN
07/18/18 00:00:59 30.56   0.26   0.12   0.799  8.68     3.5  11.7    NaN
07/18/18 00:01:00 30.56   0.26   0.12   0.819  8.68     3.5  11.7    NaN
07/18/18 00:01:01 30.56   0.26   0.12   0.834  8.69     3.5  11.7    NaN
07/18/18 00:01:02 30.56   0.26   0.12   0.851  8.69     3.5  11.7    NaN
07/18/18 00:01:03 30.56   0.26   0.12   0.876  8.69     3.5  11.8    NaN
07/18/18 00:01:04 30.56   0.26   0.12   0.893  8.69     3.6  11.9    NaN
07/18/18 00:01:05 30.56   0.26   0.12   0.909  8.69     3.6  12.1    NaN
07/18/18 00:01:06 30.56   0.26   0.12   0.935  8.69     3.6  12.2    NaN
07/18/18 00:01:07 30.56   0.26   0.12   0.951  8.69     3.7  12.3    NaN
07/18/18 00:01:08 30.56   0.26   0.12   0.973  8.69     3.7  12.5    NaN
07/18/18 00:01:09 30.56   0.26   0.12   0.992  8.69     3.7  12.6    NaN
07/18/18 00:01:10 30.56   0.26   0.12   1.009  8.69     3.7  12.7    NaN
07/18/18 00:01:11 30.56   0.26   0.12   1.026  8.69     3.7  12.8    NaN
07/18/18 00:01:12 30.56   0.26   0.12   1.051  8.69     3.7  12.8    NaN
07/18/18 00:01:13 30.56   0.26   0.12   1.065  8.69     3.7  12.9    NaN
07/18/18 00:01:14 30.56   0.26   0.12   1.081  8.69     3.6  12.9    NaN
07/18/18 00:01:15 30.56   0.26   0.12   1.104  8.69     3.6  12.9    NaN
07/18/18 00:01:16 30.56   0.26   0.12   1.122  8.69     3.6  12.9    NaN
07/18/18 00:01:17 30.56   0.26   0.12   1.140  8.69     3.6  12.9    NaN
07/18/18 00:01:18 30.56   0.26   0.12   1.168  8.69     3.6  12.9    NaN
07/18/18 00:01:19 30.56   0.26   0.12   1.183  8.69     3.5  12.8    NaN
07/18/18 00:01:20 30.56   0.26   0.12   1.199  8.69     3.5  12.8    NaN
07/18/18 00:01:21 30.56   0.26   0.12   1.222  8.69     3.5  12.8    NaN
07/18/18 00:01:22 30.56   0.26   0.12   1.242  8.69     3.5  12.8    NaN
07/18/18 00:01:23 30.56   0.26   0.12   1.259  8.69     3.5  12.7    NaN
