
Profile Time: 13:20:19
Profile Date: 05/17/2017
Profile Location: jlhaw Serial no: : 0001B4A5, ID: : NotSet
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
05/17/17 13:20:23 26.42   0.15   0.07   0.243  9.08     5.3  14.0  13.68
05/17/17 13:20:21 26.43   0.15   0.07   0.244  9.07     5.3  13.9  13.69
05/17/17 13:20:22 26.42   0.15   0.07   0.244  9.07     5.3  13.9  13.70
05/17/17 13:20:24 26.41   0.15   0.07   0.245  9.09     5.3  14.0  13.69
05/17/17 13:20:25 26.41   0.15   0.07   0.245  9.09     5.3  14.1  13.69
05/17/17 13:20:29 26.43   0.15   0.07   0.245  9.11     5.3  14.1  13.72
05/17/17 13:20:30 26.44   0.15   0.07   0.245  9.10     5.2  14.0  13.75
05/17/17 13:20:32 26.45   0.15   0.07   0.246  9.08     5.2  13.8  13.76
05/17/17 13:20:33 26.45   0.15   0.07   0.246  9.08     5.2  13.6  13.77
05/17/17 13:20:20 26.44   0.15   0.07   0.247  9.06     5.3  13.8  13.68
05/17/17 13:20:26 26.41   0.15   0.07   0.248  9.10     5.3  14.1  13.71
05/17/17 13:20:27 26.42   0.15   0.07   0.248  9.10     5.3  14.1  13.71
05/17/17 13:20:31 26.45   0.15   0.07   0.248  9.09     5.2  13.9  13.75
05/17/17 13:20:28 26.42   0.15   0.07   0.249  9.11     5.3  14.1  13.73
05/17/17 13:20:34 26.45   0.15   0.07   0.255  9.09     5.2  13.5  13.77
05/17/17 13:20:37 26.46   0.15   0.07   0.268  9.10     5.2  13.1  13.77
05/17/17 13:20:47 26.41   0.15   0.07   0.269  9.11     6.2  14.2  13.80
05/17/17 13:20:35 26.45   0.15   0.07   0.270  9.09     5.2  13.3  13.78
05/17/17 13:20:36 26.45   0.15   0.07   0.270  9.10     5.1  13.2  13.77
05/17/17 13:20:41 26.43   0.15   0.07   0.270  9.11     5.4  13.0  13.76
05/17/17 13:20:44 26.43   0.15   0.07   0.271  9.11     5.7  13.5  13.76
05/17/17 13:20:45 26.42   0.15   0.07   0.271  9.11     5.9  13.7  13.80
05/17/17 13:20:46 26.41   0.15   0.07   0.271  9.10     6.0  13.9  13.80
05/17/17 13:20:42 26.43   0.15   0.07   0.273  9.11     5.5  13.1  13.76
05/17/17 13:20:38 26.46   0.15   0.07   0.274  9.11     5.2  13.0  13.77
05/17/17 13:20:39 26.46   0.15   0.07   0.274  9.11     5.2  13.0  13.75
05/17/17 13:20:40 26.45   0.15   0.07   0.274  9.11     5.3  13.0  13.76
05/17/17 13:20:43 26.44   0.15   0.07   0.276  9.11     5.6  13.3  13.76

Profile Time: 13:24:34
Profile Date: 05/17/2017
Profile Location: jlhaw Serial no: : 0001B4A5, ID: : NotSet
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
05/17/17 13:24:40 26.52   0.15   0.07   0.239  9.11     5.3  13.7  12.95
05/17/17 13:24:37 26.45   0.15   0.07   0.241  9.10     5.4  14.0  12.82
05/17/17 13:24:34 26.50   0.15   0.07   0.242  9.11     5.3  14.4  12.61
05/17/17 13:24:43 26.52   0.15   0.07   0.247  9.11     5.3  13.5  13.09
05/17/17 13:24:35 26.48   0.15   0.07   0.248  9.11     5.3  14.2  12.68
05/17/17 13:24:44 26.53   0.15   0.07   0.250  9.11     5.2  13.5  13.11
05/17/17 13:24:45 26.52   0.15   0.07   0.250  9.11     5.2  13.5  13.16
05/17/17 13:24:47 26.50   0.15   0.07   0.250  9.10     5.2  13.5  13.22
05/17/17 13:24:38 26.45   0.15   0.07   0.251  9.11     5.4  13.9  12.87
05/17/17 13:24:42 26.52   0.15   0.07   0.251  9.11     5.3  13.6  13.04
05/17/17 13:24:36 26.47   0.15   0.07   0.252  9.11     5.3  14.1  12.75
05/17/17 13:24:41 26.52   0.15   0.07   0.252  9.11     5.3  13.6  13.00
05/17/17 13:24:39 26.48   0.15   0.07   0.253  9.11     5.4  13.8  12.93
05/17/17 13:24:46 26.51   0.15   0.07   0.253  9.10     5.2  13.5  13.19
05/17/17 13:24:48 26.50   0.15   0.07   0.269  9.10     5.2  13.5  13.26
05/17/17 13:24:49 26.50   0.15   0.07   0.280  9.10     5.2  13.5  13.27
05/17/17 13:24:50 26.51   0.15   0.07   0.289  9.10     5.2  13.6  13.29
05/17/17 13:24:53 26.51   0.15   0.07   0.296  9.11     5.3  13.8  13.32
05/17/17 13:24:52 26.50   0.15   0.07   0.297  9.11     5.2  13.7  13.31
05/17/17 13:24:54 26.53   0.15   0.07   0.297  9.11     5.3  13.8  13.34
05/17/17 13:25:01 26.47   0.15   0.07   0.297  9.13     5.4  13.7  13.42
