
Profile Time: 23:30:00
Profile Date: 02/08/2020
Profile Location: jlhaw Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/09/20 00:00:07   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:11   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:13   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:17   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:35   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:36   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:37   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:38   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:00:03   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:04   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:05   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:06   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:08   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:09   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:10   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:12   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:14   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:15   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:16   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:18   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:19   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:20   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:21   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:22   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:23   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:24   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:25   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:26   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:27   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:28   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:29   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:30   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:32   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:33   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:34   NaN    NaN    NaN  -0.002   NaN     NaN   NaN    NaN
02/09/20 00:00:31   NaN    NaN    NaN  -0.001   NaN     NaN   NaN    NaN

Profile Time: 00:00:00
Profile Date: 02/09/2020
Profile Location: jlhaw Serial no: : 0001C33F, ID: : Lucky
Sonde data Status: Unfiltered, VisualCheck
Data Status: , PostCal
02/09/20 00:30:02   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:04   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:06   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:07   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:11   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:22   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:35   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:36   NaN    NaN    NaN  -0.004   NaN     NaN   NaN    NaN
02/09/20 00:30:03   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:30:05   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:30:08   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
02/09/20 00:30:09   NaN    NaN    NaN  -0.003   NaN     NaN   NaN    NaN
